EGR1,TNF,activator
EGR1,TNFSF10,repressor
EGR1,TP53,activator
EGR1,UBE2S,activator
EGR1,VEGFA,activator
EGR1,VEGFA,repressor
EGR1,WNT4,repressor
EGR2,FASLG,repressor
EGR2,SCD5,repressor
EGR3,CAT,activator
EGR3,NAB2,activator
EHF,DCDC2,repressor
EHF,SPRR1B,activator
EHMT2,RUNX3,activator
EHMT2,SIAH1,repressor
ELF1,CD68,activator
ELF1,FCER1A,repressor
ELF1,FLI1,activator
ELF1,MEIS1,activator
ELF1,TEK,activator
ELF2,TEK,activator
ELF2,VCP,activator
ELF3,KRT4,repressor
ELF3,MMP9,repressor
ELF3,SPRR1B,activator
ELF3,SPRR2A,activator
ELF3,TIMP3,activator
ELF4,CXCL8,activator
ELF4,CXCL8,repressor
ELF4,HBD,activator
ELF4,MMP9,repressor
ELF4,TP53,repressor
ELK1,EIF2AK1,activator
ELK1,EZH2,activator
ELK1,FOSL1,activator
ELK1,MECOM,activator
ELK1,MUC4,activator
ELK1,PSEN1,activator
ELK1,TNFRSF10B,activator
ELK3,MYH6,repressor
ELK4,FOS,activator
ELL,BAX,repressor
ELL,CDKN1A,repressor
ELL,E2F1,repressor
ELL,MDM2,repressor
EN1,UTRN,repressor
ENO1,MYC,repressor
EP300,ALOX15,activator
EP300,BIRC5,activator
EP300,BIRC5,repressor
EP300,BRCA1,activator
EP300,CA9,activator
EP300,CCNE1,activator
EP300,CDKN1A,activator
EP300,CRABP1,activator
EP300,CYBB,repressor
EP300,DNMT1,activator
EP300,EIF2AK1,activator
EP300,EPO,activator
EP300,GFAP,activator
EP300,HINFP,activator
EP300,IFNG,activator
EP300,IGFBP3,activator
EP300,IL12B,activator
EP300,KRT16,activator
EP300,LAMA3,repressor
EP300,MMP9,activator
EP300,MYC,repressor
EP300,NR0B2,activator
EP300,NR1H4,repressor
EP300,PCNA,repressor
EP300,PTGS2,activator
EP300,TBXAS1,activator
EP300,THBD,repressor
EP300,TP73,activator
EP300,TRIM22,activator
EP300,VCAM1,activator
EP300,VEGFA,activator
EP300,WT1,activator
EPAS1,CA9,activator
EPAS1,CCR7,activator
EPAS1,COL10A1,activator
EPAS1,FLT1,activator
EPAS1,MMP14,activator
EPAS1,MSC,activator
EPAS1,SERPINE1,activator
EPAS1,VEGFA,activator
ERCC2,BAX,activator
ERCC2,BCL2,repressor
ERCC2,CDKN1A,activator
ERCC2,LAMTOR5,repressor
ERCC2,TP53,activator
ERF,ETS2,repressor
ERF,PRL,repressor
ERF,UTRN,repressor
ERG,ADAMTS1,activator
ERG,CXCL8,repressor
ERG,CXCR4,activator
ERG,ENG,activator
ERG,EPB41L3,repressor
ERG,EPB41L4B,activator
ERG,ERG,activator
ERG,FGF2,repressor
ERG,ICAM1,repressor
ERG,ILK,repressor
ERG,PIM1,activator
ERG,SPP1,activator
ERG,TDRD1,activator
ERG,TDRD1,repressor
ERG,VIM,activator
ERG,VWF,activator
ERG,WNT11,activator
ESR1,AMH,activator
ESR1,AR,activator
ESR1,BCL2,activator
ESR1,BLM,activator
ESR1,BTG2,repressor
ESR1,CCNA2,activator
ESR1,CCND1,activator
ESR1,CD24,repressor
ESR1,CDKN1A,activator
ESR1,CDKN1A,repressor
ESR1,CDKN1B,repressor
ESR1,CRH,repressor
ESR1,CRHBP,activator
ESR1,CTNNB1,repressor
ESR1,CYP19A1,activator
ESR1,CYP1A1,repressor
ESR1,CYP2C19,repressor
ESR1,DCT,activator
ESR1,F12,activator
ESR1,FOXP1,activator
ESR1,GREB1,activator
ESR1,HSPB1,activator
ESR1,HTRA2,activator
ESR1,JUN,activator
ESR1,JUNB,activator
ESR1,KDR,activator
ESR1,KRT19,activator
ESR1,NQO1,repressor
ESR1,NRF1,activator
ESR1,PGR,activator
ESR1,PLAC1,activator
ESR1,PMAIP1,activator
ESR1,PTMA,repressor
ESR1,RARA,activator
ESR1,SERPINE1,activator
ESR1,TAC3,activator
ESR1,TERT,activator
ESR1,TFF1,activator
ESR1,TGFA,activator
ESR1,TP53,repressor
ESR1,UGT1A4,activator
ESR1,UGT2B15,activator
ESR1,VEGFA,activator
ESR1,ZEB1,activator
ESR1,ZFHX3,activator
ESR2,BRCA2,repressor
ESR2,CDKN1A,activator
ESR2,CRH,repressor
ESR2,INSR,repressor
ESR2,SERPINE1,repressor
ESR2,TFF1,activator
ESR2,TGFA,activator
ESRRA,CYP19A1,activator
ESRRA,NR2F1,repressor
ESRRA,NR2F6,repressor
ESRRA,NRIP1,activator
ESRRA,SNAI1,repressor
ESRRA,SNAI2,repressor
ESRRG,NR0B1,activator
ETS1,ABCB1,activator
ETS1,ANGPT2,activator
ETS1,ANPEP,activator
ETS1,BAX,repressor
ETS1,BMP4,activator
ETS1,CA9,repressor
ETS1,CASP1,activator
ETS1,CD8A,activator
ETS1,CHUK,activator
ETS1,CSF3R,activator
ETS1,ECE1,activator
ETS1,EGR1,activator
ETS1,ERG,activator
ETS1,FLI1,activator
ETS1,GP6,activator
ETS1,GRPR,activator
ETS1,IL2,repressor
ETS1,IL2RB,activator
ETS1,IL5,activator
ETS1,CIP2A,activator
ETS1,LCK,activator
ETS1,MDM2,repressor
ETS1,MMP1,activator
ETS1,MMP13,activator
ETS1,MMP9,activator
ETS1,MUC4,activator
ETS1,MYB,activator
ETS1,NDRG1,repressor
ETS1,NKX3-1,activator
ETS1,PARP1,activator
ETS1,PARP1,repressor
ETS1,PF4,activator
ETS1,PRL,activator
ETS1,PTHLH,activator
ETS1,RHOC,activator
ETS1,SLC26A3,activator
ETS1,TBXA2R,activator
ETS1,TBXAS1,repressor
ETS1,TERT,repressor
ETS1,TFAP2A,activator
ETS1,TGFBR2,activator
ETS1,TMEM158,activator
ETS1,TNC,activator
ETS1,TNFSF14,activator
ETS1,WT1,activator
ETS2,ANGPT2,activator
ETS2,ANPEP,activator
ETS2,CGA,activator
ETS2,CHRNE,activator
ETS2,CSF2,activator
ETS2,CSF3R,activator
ETS2,CXCL8,activator
ETS2,ERG,activator
ETS2,FLI1,activator
ETS2,ICAM1,activator
ETS2,IL5,activator
ETS2,LCK,activator
ETS2,MDM2,activator
ETS2,MMP9,activator
ETS2,MSR1,activator
ETV3,NFKB1,repressor
ETV3,RELA,repressor
ETV4,AGTR1,activator
ETV4,CCND2,activator
ETV4,CCND3,activator
ETV4,ERBB2,repressor
ETV4,ETS1,activator
ETV4,MMP14,activator
ETV4,MMP7,activator
ETV4,MUC4,activator
ETV4,PTGS2,activator
ETV4,TERT,activator
