name	ids
HBG1	910
HBP1	911
HCFC1	912
HCN2	913
HCN4	914
HDAC1	915
HDAC10	916
HDAC11	917
HDAC2	918
HDAC3	919
HDAC4	920
HDAC5	921
HDAC7	922
HDAC8	923
HDAC9	924
HDC	925
HDGF	926
HECA	927
HEMGN	928
HEPH	929
HES1	930
HES2	931
HES3	932
HES4	933
HES5	934
HES6	935
HES7	936
HEXIM1	937
HEY1	938
HEY2	939
HEYL	940
HGF	941
HHEX	942
HHIP	943
HIC1	944
HIF1A	945
HINFP	946
HIPK2	947
HIRA	948
HIST1H2AE	949
HIST2H4A	950
HK1	951
HK2	952
HK3	953
HKDC1	954
HLA-A	955
HLA-B	956
HLA-C	957
HLA-DMA	958
HLA-DMB	959
HLA-DOA	960
HLA-DOB	961
HLA-DPA1	962
HLA-DPB1	963
HLA-DQA1	964
HLA-DQA2	965
HLA-DQB1	966
HLA-DRA	967
HLA-DRB1	968
HLA-DRB3	969
HLA-DRB4	970
HLA-DRB5	971
HLA-E	972
HLA-F	973
HLA-G	974
HLF	975
HLTF	976
HLX	977
HMGA1	978
HMGA2	979
HMGB1	980
HMGB2	981
HMGCR	982
HMGCS2	983
HMOX1	984
HNF1A	985
HNF1B	986
HNF4A	987
HNF4G	988
HNRNPA1	989
HNRNPA2B1	990
HOPX	991
HOXA1	992
HOXA10	993
HOXA11	994
HOXA4	995
HOXA5	996
HOXA7	997
HOXA9	998
HOXB1	999
HOXB13	1000
HOXB4	1001
HOXB7	1002
HOXB8	1003
HOXC10	1004
HOXC13	1005
HOXC6	1006
HOXC9	1007
HOXD9	1008
HPGD	1009
HPR	1010
HPSE	1011
HPSE2	1012
HR	1013
HRAS	1014
HRK	1015
HSD11B2	1016
HSD17B1	1017
HSD17B11	1018
HSD17B2	1019
HSD17B6	1020
HSD17B7	1021
HSD3B1	1022
HSD3B2	1023
HSF1	1024
HSF2	1025
HSF4	1026
HSP90AA1	1027
HSP90AB1	1028
HSPA1A	1029
HSPA1B	1030
HSPA1L	1031
HSPA2	1032
HSPA4	1033
HSPA5	1034
HSPA6	1035
HSPA8	1036
HSPB1	1037
HSPD1	1038
HSPH1	1039
HTATIP2	1040
HTR1A	1041
HTRA2	1042
HTT	1043
HYAL1	1044
HYOU1	1045
IAPP	1046
IBSP	1047
ICAM1	1048
ICAM3	1049
ID1	1050
ID2	1051
ID3	1052
ID4	1053
IDE	1054
IDO1	1055
IDO2	1056
IFI16	1057
IFIT1	1058
IFIT1B	1059
IFIT3	1060
IFITM3	1061
IFITM5	1062
IFNA1	1063
IFNA10	1064
IFNA13	1065
IFNA14	1066
IFNA16	1067
IFNA17	1068
IFNA2	1069
IFNA21	1070
IFNA4	1071
IFNA5	1072
IFNA6	1073
IFNA7	1074
IFNA8	1075
IFNAR1	1076
IFNB1	1077
IFNE	1078
