0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
NFRKB,65.0,131.0,50.0,5.0,61.0,319.0,25.0,147.0,24.0,170.0,133.0,148.0,192.0,93.0,146.0,176.0,162.0,183.0,137.0,183.0,185.0,29.0,0.0,76.0,192.0,4.0,0.0,13.0,2.0,55.0,16.0,56.0,0.0,12.0,11.0,16.0,14.0,8.0,925.0,203.0,233.0,124.0
FABP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FOS,6.0,20.0,1.0,1.0,9.0,28.0,3.0,10.0,2.0,5.0,15.0,29.0,19.0,17.0,3.0,23.0,13.0,38.0,16.0,28.0,25.0,4.0,0.0,4.0,30.0,0.0,12.0,25.0,7.0,1813.0,1301.0,2098.0,0.0,1106.0,525.0,899.0,1118.0,547.0,139.0,24.0,27.0,10.0
SMAD1,42.0,78.0,47.0,2.0,43.0,178.0,16.0,73.0,26.0,189.0,96.0,111.0,123.0,90.0,72.0,91.0,110.0,138.0,99.0,151.0,77.0,15.0,0.0,42.0,116.0,4.0,32.0,47.0,15.0,47.0,24.0,66.0,0.0,13.0,7.0,4.0,2.0,1.0,690.0,179.0,192.0,216.0
CST5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SP7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
MGMT,59.0,130.0,32.0,5.0,65.0,124.0,31.0,92.0,8.0,47.0,83.0,88.0,88.0,32.0,93.0,61.0,127.0,120.0,96.0,99.0,110.0,14.0,0.0,60.0,93.0,0.0,4.0,9.0,0.0,11.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,370.0,95.0,103.0,58.0
CD14,104.0,215.0,119.0,9.0,88.0,326.0,47.0,166.0,22.0,116.0,168.0,197.0,148.0,46.0,154.0,117.0,206.0,192.0,171.0,185.0,249.0,43.0,0.0,66.0,231.0,1.0,2.0,27.0,4.0,20.0,4.0,4.0,0.0,2.0,2.0,12.0,12.0,7.0,724.0,141.0,184.0,160.0
KRT4,16.0,41.0,16.0,4.0,4.0,62.0,7.0,42.0,0.0,0.0,45.0,45.0,49.0,33.0,48.0,25.0,57.0,70.0,56.0,56.0,45.0,3.0,0.0,23.0,40.0,8.0,0.0,1.0,2.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,5.0,11.0,0.0
NPAS2,251.0,574.0,246.0,17.0,135.0,896.0,80.0,383.0,55.0,403.0,456.0,393.0,500.0,367.0,384.0,545.0,454.0,455.0,319.0,333.0,687.0,115.0,0.0,185.0,582.0,14.0,24.0,34.0,12.0,199.0,124.0,181.0,0.0,68.0,32.0,3.0,10.0,1.0,975.0,225.0,299.0,331.0
KISS1,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,19.0,6.0,2.0,0.0,0.0,0.0
PA2G4,915.0,2285.96,1034.96,95.31,683.0,3618.65,717.0,1896.68,256.0,1799.4,1810.38,2443.4,2380.88,2499.96,1643.46,2031.99,2731.43,1642.95,1455.22,1581.96,2530.86,367.68,0.0,860.4,1918.87,20.29,219.0,701.0,243.8,266.99,109.0,251.0,0.0,34.0,15.13,38.0,70.0,21.0,6640.24,1966.77,2008.48,1998.21
PFKFB3,1049.0,1909.0,914.0,73.0,422.0,2695.0,381.0,1478.0,272.0,2126.0,1357.0,1813.0,2040.0,1010.0,1068.0,1878.0,1811.0,1715.0,1271.0,1997.0,4571.0,805.0,0.0,1211.0,3026.0,99.0,55.0,201.0,81.0,594.0,263.0,529.0,0.0,83.0,24.0,85.0,107.0,35.0,9552.0,1806.0,2310.0,1815.0
CDH2,256.0,514.0,286.0,29.0,152.0,940.0,148.0,422.0,142.0,1136.0,454.0,573.0,795.0,530.0,482.0,479.0,652.0,687.0,597.0,790.0,701.0,90.0,0.0,279.0,688.0,21.0,41.0,106.0,42.0,143.0,57.0,134.0,0.0,20.0,5.0,7.0,10.0,5.0,2413.0,571.0,605.0,1085.0
STAT2,98.0,203.0,82.0,8.0,62.0,359.0,69.0,223.0,219.0,1260.0,278.0,233.0,319.0,134.0,207.0,250.0,262.0,418.0,320.0,280.0,223.0,19.0,0.0,66.0,185.0,8.0,5.0,26.0,6.0,52.0,25.0,44.0,1.0,3.0,2.0,4.0,4.0,3.0,20961.0,5995.0,6765.0,1687.0
HSPA4,697.0,1648.0,774.0,71.0,532.0,2823.0,595.0,1847.0,265.0,1672.0,1918.0,2016.0,2268.0,1937.0,1506.0,1499.0,2372.0,2057.0,1800.0,1949.0,1906.0,276.0,0.0,943.0,1787.0,34.0,112.0,506.0,179.0,661.0,381.0,588.0,0.0,264.0,138.0,477.0,686.0,302.0,7620.0,2082.0,2188.0,2123.0
FOXA3,4.0,1.0,0.0,0.0,4.0,8.0,0.0,3.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,6.0,3.0,6.0,2.0,10.0,1.0,0.0,0.0,2.0,9.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,5.0,3.0,5.0
ATF7,91.0,178.0,79.0,3.87,71.0,391.0,54.53,190.0,48.0,263.64,188.0,184.0,272.0,180.0,161.0,198.0,262.0,323.0,281.0,293.0,256.0,47.0,0.0,105.3,249.0,9.0,22.97,28.0,8.02,62.0,19.0,64.21,0.0,25.0,10.72,38.0,36.37,20.0,1548.0,399.0,395.0,371.0
SOCS6,295.0,631.0,326.0,20.0,228.0,1204.0,241.0,686.0,114.0,537.0,770.0,601.0,759.0,517.0,507.0,542.0,700.0,846.0,661.0,734.0,752.0,109.0,0.0,378.0,646.0,17.0,161.0,367.0,182.0,320.0,124.0,294.0,0.0,74.0,41.0,78.0,77.0,39.0,1953.0,537.0,544.0,624.0
FSHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM1D,71.0,136.0,70.0,5.0,54.0,218.0,19.0,73.0,17.0,115.0,105.0,147.0,182.0,194.0,154.0,168.0,234.0,175.0,197.0,186.0,181.0,25.0,0.0,66.0,132.0,6.0,40.0,53.0,14.0,145.0,102.0,127.0,0.0,141.0,51.0,206.0,220.0,94.0,959.0,275.0,228.0,136.0
GSTA4,13.0,54.0,19.0,4.0,28.0,95.0,30.0,73.0,3.0,22.0,74.0,77.0,83.0,46.0,66.0,38.0,108.0,127.0,111.0,99.0,52.0,4.0,0.0,10.0,18.0,0.0,12.0,20.0,9.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,284.0,102.0,89.0,38.0
ZNF160,25.0,94.0,29.0,2.0,21.0,176.0,18.0,100.0,21.0,204.0,130.0,125.0,134.0,150.0,124.0,124.0,133.0,207.0,176.0,133.0,70.0,3.0,0.0,44.0,63.0,3.0,6.0,15.0,2.0,31.0,30.0,64.0,0.0,9.0,8.0,26.0,40.0,15.0,869.0,315.0,298.0,189.0
HAS2,11.0,22.0,12.0,0.0,7.0,59.0,2.0,17.0,5.0,55.0,29.0,24.0,30.0,20.0,25.0,19.0,44.0,32.0,32.0,37.0,44.0,3.0,0.0,15.0,32.0,1.0,3.0,16.0,5.0,39.0,27.0,68.0,0.0,43.0,24.0,35.0,66.0,28.0,319.0,112.0,95.0,49.0
PLAC1,8.0,3.0,2.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
S1PR1,4.0,10.0,3.0,0.0,1.0,20.0,11.0,13.0,0.0,17.0,6.0,13.0,5.0,9.0,5.0,3.0,9.0,27.0,15.0,28.0,9.0,2.0,0.0,1.0,28.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,159.0,34.0,48.0,16.0
SOX7,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,3.0,2.38,0.0
ALK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
INSR,48.0,74.0,31.0,1.0,43.0,183.0,17.0,101.0,20.0,89.0,72.0,112.0,130.0,72.0,63.0,88.0,136.0,123.0,118.0,124.0,103.0,10.0,0.0,71.0,139.0,0.0,9.0,15.0,2.0,60.0,31.0,56.0,0.0,27.0,15.0,15.0,11.0,5.0,393.0,90.0,92.0,68.0
FUT3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,0.0,1.0,1.0
PRKCE,33.0,62.0,28.0,8.0,10.0,117.0,19.0,53.0,19.0,142.0,73.0,76.0,101.0,74.0,71.0,103.0,103.0,93.0,68.0,106.0,115.0,13.0,0.0,23.0,68.0,5.0,6.0,23.0,0.0,53.0,27.0,50.0,0.0,18.0,7.0,27.0,26.0,7.0,665.0,134.0,152.0,133.0
SOCS5,233.0,558.0,269.0,21.0,214.0,1077.0,208.0,642.0,131.0,593.0,612.0,511.0,764.0,500.0,342.0,392.0,500.0,636.39,530.0,563.0,797.0,86.0,0.0,256.0,567.0,17.0,97.0,352.0,128.0,231.0,125.0,252.0,0.0,83.0,37.0,166.0,204.0,96.0,4051.99,1101.0,1058.0,896.0
JUNB,134.0,253.0,140.0,21.0,90.0,338.0,44.0,138.0,145.0,942.0,166.0,155.0,136.0,77.0,110.0,187.0,128.0,117.0,91.0,135.0,1256.0,378.0,0.0,308.0,751.0,33.0,121.0,202.0,118.0,851.0,723.0,932.0,1.0,990.0,360.0,993.0,1181.0,655.0,2813.0,427.0,730.0,1190.0
UGT2B7,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
PGAM1,1770.74,3657.33,1857.36,184.0,1512.89,6247.46,1105.0,3772.76,919.99,5763.51,3738.15,4335.27,4489.43,1723.93,3662.8,2904.75,5210.02,4475.09,4100.8,4380.59,4069.48,775.77,0.0,1766.41,3862.13,66.42,182.56,606.77,187.14,642.95,313.0,364.95,0.0,36.12,21.0,33.0,55.0,35.0,44830.68,12010.58,12708.57,7442.78
KRT19,970.0,1798.0,764.0,81.0,780.0,2613.0,626.0,1605.0,219.0,1410.0,1520.0,1913.0,1442.0,1087.0,917.0,1464.0,1580.0,1163.0,948.0,1199.0,1944.0,452.0,0.0,668.0,1690.0,41.0,47.0,245.0,56.0,210.0,65.0,94.0,0.0,16.0,6.0,1.0,6.0,2.0,4563.44,1011.0,1218.0,1343.0
KRT15,40.0,119.0,25.0,5.0,48.0,199.0,25.0,99.0,10.0,86.0,95.0,68.0,84.0,62.0,101.0,47.0,73.0,85.0,66.0,74.0,87.0,21.0,0.0,37.0,76.0,4.0,7.0,11.0,3.0,9.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,232.0,59.0,70.0,94.0
KRT38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
KRT13,0.0,10.0,3.0,1.0,3.0,7.0,0.0,4.0,0.0,4.0,1.0,5.0,2.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0
KRT9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NAT1,16.0,43.0,14.0,2.0,34.0,108.0,18.0,79.0,11.0,32.0,82.0,65.0,53.0,54.0,40.0,42.0,65.0,73.0,102.0,63.0,35.0,5.0,0.0,13.0,41.0,2.0,30.0,39.0,16.0,10.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,170.0,95.0,74.0,65.0
KRT20,1.0,5.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,11.0,0.0,1.0,2.0,0.0,6.0,3.0,6.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0
KRT27,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0
ASXL1,277.0,450.0,226.0,33.0,191.0,915.0,76.0,438.0,111.0,792.0,413.0,518.0,636.0,263.0,474.0,603.0,685.0,695.0,521.0,713.0,637.0,84.0,0.0,379.0,818.0,29.0,24.0,69.0,29.0,487.0,239.0,457.0,0.0,316.0,156.0,636.0,691.0,358.0,3620.0,786.0,971.0,726.0
HOPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGER4,1.0,7.0,3.0,1.0,0.0,20.0,0.0,7.0,1.0,8.0,7.0,12.0,21.0,6.0,5.0,9.0,13.0,6.0,9.0,12.0,10.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,0.0,1.0,1.0,32.0,22.0,14.0,30.0,7.0,9.0,7.0
BCL2L1,493.0,989.0,476.0,61.0,399.0,2224.0,365.0,1302.0,233.0,1900.0,1265.0,1464.0,1509.0,930.0,759.0,1239.0,1240.0,1313.0,1000.0,1567.0,1402.0,224.0,0.0,650.0,1695.0,41.0,94.0,291.0,87.0,353.0,146.0,327.0,0.0,38.0,6.0,8.0,12.0,5.0,5570.0,1121.0,1459.0,1847.0
FGG,163.0,391.0,183.0,13.0,155.0,433.0,86.0,249.0,2.0,3.0,280.0,122.0,115.0,101.0,145.0,45.0,117.0,553.0,462.0,300.0,345.0,42.0,0.0,129.0,211.0,2.0,37.0,85.0,33.0,13.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2646.0,788.0,624.0,22.0
FGB,28.0,49.0,28.0,0.0,29.0,65.0,23.0,41.0,0.0,0.0,36.0,22.0,26.0,24.0,31.0,9.0,24.0,64.0,74.0,44.0,66.0,4.0,0.0,19.0,22.0,0.0,4.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,64.0,48.0,5.0
CXXC5,170.0,216.0,109.0,14.0,131.0,424.0,63.0,160.0,17.0,141.0,162.0,184.0,159.0,84.0,99.0,168.0,211.0,267.0,190.0,248.0,341.0,48.0,0.0,145.0,399.0,10.0,20.0,47.0,13.0,42.0,22.0,48.0,0.0,9.0,6.0,10.0,6.0,3.0,676.0,125.0,189.0,125.0
PIK3CD,31.0,39.0,28.0,1.0,13.0,72.0,10.0,54.0,23.0,179.0,38.0,43.0,39.0,21.0,19.0,28.0,48.0,48.0,33.0,44.0,64.0,14.0,0.0,42.0,80.0,2.0,0.0,2.0,2.0,27.0,20.0,22.0,0.0,14.0,7.0,15.0,19.0,10.0,176.0,44.0,52.0,161.0
PTCRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDAC3,154.0,376.0,152.0,18.0,108.0,672.0,113.0,337.0,65.0,367.0,359.0,475.0,508.0,273.0,428.0,379.0,491.0,469.0,399.0,438.0,478.0,56.0,0.0,187.0,460.0,8.0,33.0,92.0,36.0,101.0,59.0,98.0,0.0,18.0,5.0,16.0,27.0,9.0,1914.0,491.0,553.0,475.0
LGALS4,2.0,4.0,2.0,0.0,3.0,9.0,1.0,2.0,0.0,1.0,6.0,4.0,4.0,1.0,12.0,4.0,3.0,6.0,9.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,26.0,37.0,15.0,20.0,16.0,6.0,3.0
BCL2,9.0,12.0,14.0,2.0,2.0,29.0,1.0,24.0,2.0,25.0,22.0,30.0,55.0,29.0,45.0,55.0,42.0,38.0,43.0,37.0,14.0,3.0,0.0,2.0,11.0,0.0,5.0,5.0,6.0,5.0,6.0,12.0,0.0,0.0,1.0,9.0,18.0,4.0,145.0,31.0,47.0,17.0
CTPS1,350.0,733.0,282.0,30.0,299.0,1437.0,233.0,893.0,167.0,1106.0,852.0,1151.0,1454.0,1165.0,828.0,948.0,1168.0,708.0,709.0,674.0,822.0,111.0,0.0,410.0,903.0,29.0,39.0,138.0,47.0,201.0,137.0,200.0,0.0,19.0,13.0,0.0,2.0,1.0,2751.0,726.0,800.0,1131.0
MLLT3,42.0,96.0,42.0,6.0,35.0,195.0,30.0,110.0,7.0,106.0,119.0,107.0,113.0,133.0,86.0,97.0,144.0,169.0,177.0,155.0,95.0,16.0,0.0,40.0,88.0,0.0,21.0,41.0,17.0,42.0,15.0,17.0,0.0,10.0,2.0,1.0,4.0,3.0,800.0,223.0,248.0,153.0
RRM2,218.0,550.0,226.0,23.0,239.0,987.99,181.0,691.0,209.0,1320.0,743.0,1871.98,2198.98,1528.0,3078.0,2768.0,4270.0,1472.99,1296.0,1074.93,483.0,66.0,0.0,104.0,270.0,3.0,18.0,44.0,30.0,95.0,50.0,56.0,0.0,13.01,15.0,6.0,2.0,2.0,9444.91,2980.0,2793.0,1416.0
IFNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,5.0,2.0,1.0,4.0
PTEN,275.94,739.97,229.0,24.0,217.51,1180.88,188.14,611.64,98.43,522.05,656.77,649.8,858.66,513.91,752.0,506.01,1015.1,1178.26,965.59,774.5,684.34,75.0,0.0,193.56,424.6,7.83,82.49,272.35,150.0,221.36,126.0,230.66,0.0,132.0,57.68,86.33,123.73,48.24,4828.21,1597.76,1408.21,620.01
PRNP,1313.0,2794.0,1411.0,113.0,995.0,4990.0,914.0,2632.0,295.0,1916.0,2702.0,2311.0,2998.0,2144.0,1692.0,2092.0,2697.0,2550.0,2362.0,2412.0,2992.0,498.0,0.0,1048.0,2343.0,62.0,347.0,671.0,324.0,281.0,125.0,258.0,1.0,33.0,19.0,116.0,217.0,64.0,8630.0,2512.0,2479.0,2168.0
ZNF217,230.0,525.0,311.0,27.0,148.0,982.0,124.0,417.0,117.0,666.0,521.0,536.0,780.0,639.0,439.0,655.0,639.0,697.0,623.0,707.0,814.0,79.0,0.0,348.0,739.0,20.0,69.0,211.0,95.0,346.0,196.0,388.0,0.0,292.0,164.0,142.0,191.0,78.0,3543.0,798.0,922.0,620.0
KLF11,23.0,49.0,29.0,2.0,2.0,88.0,20.0,51.0,20.0,116.0,49.0,78.0,128.0,91.0,58.0,56.0,79.0,60.0,31.0,63.0,34.0,9.0,0.0,49.0,29.0,2.0,2.0,8.0,3.0,47.0,34.0,39.0,0.0,54.0,21.0,167.0,259.0,104.0,389.0,115.0,107.0,137.0
SMN1,113.35,369.53,67.21,20.61,29.33,539.46,44.33,256.73,58.75,314.98,236.84,268.42,336.3,279.38,403.42,208.74,325.87,464.83,195.86,238.12,374.15,33.05,0.0,144.09,312.46,0.0,28.4,96.44,24.1,45.79,42.02,46.05,0.0,18.55,25.26,80.0,80.33,53.26,1201.02,386.45,295.29,354.28
EIF2AK3,58.0,116.0,78.0,7.0,31.0,261.0,22.0,145.0,30.0,188.0,157.0,159.0,171.0,128.0,148.0,148.0,227.0,184.0,185.0,168.0,189.0,30.0,0.0,63.0,143.0,2.0,7.0,33.0,10.0,50.0,30.0,59.0,0.0,53.0,32.0,173.0,219.0,100.0,627.0,185.0,150.0,203.0
CCL11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ID4,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,103.0,19.0,18.0,2.0
CEBPB,79.0,167.0,70.0,8.0,47.0,255.0,37.0,163.0,115.0,718.0,140.0,139.0,142.0,38.0,121.0,207.0,213.0,343.0,266.0,307.0,206.0,53.0,0.0,86.0,216.0,12.0,15.0,67.0,33.0,93.0,101.0,101.0,0.0,42.0,35.0,18.0,41.0,27.0,4290.0,829.0,992.0,799.0
ATOH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSG,2605.0,4730.0,2361.0,264.0,1881.0,7160.0,1339.0,3879.0,570.0,4037.0,3764.0,5121.0,4537.0,1981.0,3184.0,4324.0,4796.0,4068.0,3297.0,4711.0,5819.0,1243.0,1.0,1836.0,5079.0,135.0,58.0,401.0,95.0,508.0,154.0,244.0,6.0,49.0,25.0,26.0,40.0,25.0,24802.0,4853.0,6356.0,4201.0
HINFP,65.0,175.0,57.0,5.0,57.0,227.0,21.0,124.0,18.0,118.0,94.0,112.0,114.0,55.0,70.0,93.0,102.0,151.0,142.0,114.0,105.0,13.0,0.0,59.0,98.0,3.0,15.0,23.0,4.0,36.0,26.0,36.0,0.0,11.0,7.0,27.0,34.0,18.0,606.0,178.0,181.0,124.0
RCAN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0
ABCG4,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,2.0,1.0,2.0
IL17D,12.0,11.0,0.0,1.0,2.0,14.0,0.0,12.0,1.0,5.0,8.0,13.0,17.0,4.0,12.0,16.0,10.0,6.0,9.0,12.0,11.0,2.0,0.0,12.0,5.0,0.0,9.0,11.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,8.0,14.0,9.0
ZNF24,121.0,276.0,125.0,8.0,73.0,613.0,94.0,325.0,43.0,241.0,348.0,296.0,419.0,327.0,276.0,277.0,391.0,430.0,414.0,454.0,321.0,30.0,0.0,172.0,312.0,9.0,49.0,195.0,86.0,180.0,87.0,230.0,0.0,80.0,43.0,251.0,335.0,164.0,1999.0,535.0,514.0,365.0
HCFC1,330.0,469.0,256.0,17.0,113.0,838.0,80.0,390.0,111.0,872.0,350.0,579.0,684.0,389.0,405.0,873.0,691.0,385.0,291.0,626.0,712.0,123.0,0.0,269.0,881.0,23.0,3.0,16.0,13.0,300.0,122.0,263.0,0.0,138.0,65.0,274.0,236.0,136.0,4619.0,669.0,908.0,553.0
