0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
HSD17B6,0.19,0.25,0.0,4.28,0.23,0.32,0.72,0.44,1.61,0.61,0.34,1.2,0.81,1.64,4.18,3.27,1.29,1.12,1.5,3.31,1.16,7.22,0.0,0.4,0.09,0.0,0.0,3.95,0.0,0.32,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.86,1.38,0.51
NR1H3,4.29,5.5,11.1,7.17,8.86,8.46,8.83,9.75,8.41,8.7,7.46,10.82,7.89,5.27,16.78,7.67,9.83,14.88,16.28,8.6,5.86,6.81,0.0,10.61,6.38,47.72,3.08,8.98,6.3,8.77,16.92,7.72,0.0,3.52,0.0,9.48,2.17,12.02,9.14,9.23,12.44,6.33
VIM,608.36,557.53,619.82,686.81,610.32,521.4,426.11,463.08,867.5,907.2,432.09,490.05,446.37,413.1,472.78,672.83,510.51,379.91,355.98,397.25,615.38,724.53,0.0,492.18,513.48,726.0,192.99,170.71,222.87,153.72,153.99,110.59,0.0,65.61,60.09,76.98,87.21,71.14,507.04,432.15,490.76,841.63
FAS,6.29,9.96,13.75,12.88,10.54,11.14,7.27,7.67,14.14,15.07,8.81,8.95,12.82,16.88,11.42,13.35,14.56,11.11,12.35,9.13,9.4,8.86,0.0,3.94,5.41,9.63,19.32,13.16,10.15,6.21,9.42,9.59,0.0,14.12,16.26,16.69,11.63,11.51,20.39,25.74,22.69,24.2
CD44,280.99,233.12,297.87,289.47,205.68,218.32,127.79,185.5,352.7,410.87,209.55,184.7,201.88,355.07,129.79,301.08,151.92,166.85,157.25,184.25,274.93,382.35,0.0,192.01,187.05,181.25,60.55,85.55,86.9,67.13,70.84,51.33,0.0,27.46,13.35,12.47,4.21,8.54,263.01,213.01,214.36,364.94
IFNGR1,46.65,53.17,43.03,52.07,39.17,45.4,41.43,40.68,129.54,112.19,41.4,33.17,33.7,34.63,35.57,32.72,29.59,42.73,41.14,37.46,48.34,38.86,0.0,38.6,35.92,20.76,37.97,42.9,48.06,23.8,39.56,31.36,0.0,23.57,21.37,11.76,9.14,26.13,69.02,73.27,70.29,136.66
TNFRSF1B,0.0,0.03,0.0,0.0,0.0,0.11,0.0,0.11,4.31,4.31,0.07,0.03,0.19,0.52,0.0,0.13,0.32,0.12,0.03,0.4,0.19,0.0,0.0,0.08,0.57,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.27,0.0,2.0,2.73,1.69,2.03,4.0
POU2F2,0.0,0.11,0.0,0.0,0.05,0.22,0.0,0.15,0.0,0.25,0.8,0.04,0.1,0.36,0.06,2.3,0.07,0.12,0.12,0.71,0.1,0.0,0.0,0.0,0.21,0.0,0.0,0.81,0.0,4.7,1.7,1.64,0.0,4.49,3.68,27.91,33.09,30.51,0.06,0.15,0.15,0.04
TBPL1,19.96,21.27,19.0,35.32,34.92,25.77,48.87,21.55,21.63,12.17,29.68,19.01,28.89,14.04,18.28,13.76,23.26,23.56,29.94,22.94,19.5,5.66,0.0,25.76,16.21,0.0,9.62,36.67,40.97,16.19,35.21,21.01,0.0,19.23,22.16,24.02,23.48,30.06,13.32,20.7,15.97,18.86
ARNTL2,8.08,3.85,4.96,3.71,3.68,4.57,3.57,3.65,22.93,23.47,4.16,5.84,7.59,8.01,6.44,8.95,7.39,3.67,3.95,4.39,4.76,4.31,0.0,3.91,3.28,59.15,3.96,7.61,11.45,9.84,6.77,13.96,0.0,8.56,10.45,7.12,7.91,4.17,8.04,8.15,8.01,17.64
IBSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAK1,17.7,10.05,8.56,8.87,11.7,11.02,10.77,9.37,15.99,22.85,8.12,9.25,10.04,5.65,8.22,10.08,8.99,10.19,9.39,12.04,12.95,15.13,0.0,10.94,13.85,18.86,9.9,8.79,21.28,8.87,7.79,6.16,0.0,4.87,5.48,0.0,2.46,0.0,20.47,14.58,19.93,14.4
PIAS1,9.23,6.79,6.54,9.81,16.45,15.59,8.06,10.99,7.53,9.37,12.95,8.08,11.5,30.52,9.95,16.95,12.53,12.77,14.13,13.07,10.82,14.87,0.0,8.58,11.01,0.68,12.2,11.26,9.94,29.16,39.01,32.55,0.0,46.66,34.6,43.15,36.89,48.49,15.06,17.35,15.28,7.72
GABARAPL2,88.78,98.07,99.63,79.73,109.38,97.54,157.78,131.28,77.54,61.3,120.46,93.93,86.04,60.31,128.99,67.44,99.41,100.43,121.19,77.97,89.44,75.68,0.0,96.96,84.2,155.07,127.42,135.96,133.92,53.56,63.08,56.52,0.0,34.02,34.64,105.56,85.57,78.14,62.86,81.17,56.34,81.41
DAPK2,4.6,5.93,6.73,7.58,7.4,5.13,4.6,4.45,7.55,5.07,4.24,3.65,4.76,8.25,13.13,6.42,2.88,5.29,5.0,5.64,6.87,9.18,0.0,12.4,9.12,25.69,3.96,7.34,7.58,10.37,8.68,5.67,0.0,6.45,18.19,6.47,10.34,5.64,9.4,6.55,8.1,7.23
TIMP2,82.95,87.91,86.03,68.23,68.73,92.61,51.97,83.83,82.96,101.79,82.15,91.3,106.53,76.1,81.03,112.39,100.6,103.36,93.45,110.06,87.17,80.39,0.0,57.05,70.28,75.69,5.3,13.28,9.86,31.77,28.26,22.16,0.0,7.42,10.29,3.52,5.15,5.62,107.99,81.83,102.17,70.0
OTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLT4,0.68,1.34,0.52,0.0,2.36,0.54,1.75,0.69,0.0,0.88,0.87,2.84,1.44,1.96,2.59,6.36,1.56,0.71,1.16,1.6,0.25,1.77,0.0,1.79,1.31,0.0,0.0,0.58,0.0,1.99,1.93,1.14,0.0,0.0,0.0,0.0,0.0,0.0,1.51,2.4,1.32,1.03
MAT2B,27.36,33.24,45.1,48.97,45.62,37.19,32.74,45.72,38.8,29.61,42.6,37.65,39.67,41.61,40.96,41.64,38.03,44.58,45.19,38.4,29.03,17.51,0.0,26.53,22.71,37.52,25.08,49.09,65.6,20.25,28.47,32.72,0.0,17.32,40.55,14.38,13.69,8.61,42.74,51.33,44.66,42.61
VCAN,4.65,2.18,6.94,1.78,2.75,4.31,3.94,5.0,5.05,6.36,4.23,3.94,7.39,9.23,3.59,4.6,3.89,5.82,6.49,8.66,6.52,8.48,0.0,11.31,4.42,24.91,1.54,3.25,2.43,4.66,2.86,8.6,0.0,8.21,12.71,3.22,2.14,1.35,4.81,3.54,4.28,3.66
MSR1,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH1,8.63,6.84,6.67,31.77,7.2,8.11,4.48,7.56,7.51,7.12,8.49,11.92,11.77,11.62,12.84,20.78,12.99,22.7,18.03,22.15,9.79,15.18,0.0,7.7,7.18,11.68,7.38,3.56,4.05,9.72,10.6,7.93,0.0,3.01,14.95,1.72,3.53,3.02,70.83,58.15,62.11,8.31
TNC,0.21,0.26,0.06,0.62,0.14,0.54,1.5,0.33,7.85,4.69,0.8,1.06,0.64,2.18,0.26,1.14,0.39,0.86,0.43,1.18,0.66,0.0,0.0,1.56,1.32,0.0,0.0,0.2,0.0,0.22,0.74,1.0,0.0,0.19,0.0,0.0,0.0,0.0,0.81,0.69,0.63,1.6
AIFM2,26.57,24.11,26.02,16.77,18.79,23.18,18.5,21.78,19.98,30.97,20.43,22.55,22.71,14.99,23.84,27.93,22.22,20.49,18.98,26.93,27.11,26.69,0.0,30.68,24.67,23.4,10.63,22.36,17.86,14.22,17.38,13.72,0.0,4.89,3.67,4.6,3.18,4.03,23.6,20.15,24.16,21.95
TG,1.5,1.67,0.0,0.0,0.0,1.29,0.0,0.79,0.26,1.3,1.01,0.24,0.69,0.0,0.0,1.0,0.46,1.7,1.66,0.79,1.15,0.0,0.0,0.78,1.37,0.0,0.0,0.0,0.0,4.39,0.0,2.13,0.0,8.07,13.28,22.29,24.44,54.02,0.84,1.19,1.24,0.44
ZIC2,1.12,0.67,0.19,0.0,0.23,0.53,0.12,0.82,0.55,0.39,0.49,0.46,0.43,0.48,0.83,0.44,0.21,1.56,0.25,0.5,0.15,0.0,0.0,3.11,0.93,1.91,0.0,0.95,0.0,0.62,0.0,2.0,0.0,0.0,1.94,6.85,0.51,0.0,0.25,0.09,0.32,0.21
GUCA2B,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.98,0.45,0.0,0.86,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA5,232.48,220.15,234.9,205.71,193.09,200.61,124.8,163.76,178.48,176.46,163.32,139.9,135.7,121.38,115.88,121.07,112.87,137.01,128.77,136.2,254.78,246.57,830.67,219.38,216.81,235.53,109.03,98.7,86.2,108.84,118.88,112.25,0.0,72.6,81.56,56.08,50.55,57.95,144.67,125.32,140.42,173.65
MAP4,41.24,30.03,34.55,42.52,20.94,31.78,17.98,23.78,57.39,64.57,24.67,40.6,38.7,36.44,31.0,55.54,36.27,29.37,24.55,41.42,37.28,34.36,0.0,42.13,47.1,48.06,7.71,9.35,11.96,34.41,22.11,27.67,0.0,22.04,17.79,15.14,12.49,14.41,55.04,35.08,48.44,45.35
ROS1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.52,0.1,0.48,0.0,0.01,0.0,0.01
HDAC9,0.38,0.12,0.26,0.0,0.0,0.56,0.0,0.23,0.93,1.89,0.09,0.03,0.2,0.27,0.0,0.06,0.71,0.25,0.43,0.22,0.26,0.33,0.0,0.14,0.03,0.0,0.0,0.14,0.0,4.19,6.46,4.27,0.0,42.87,64.52,260.32,235.77,231.15,0.32,0.28,0.39,0.87
RRM2B,11.5,7.02,8.14,14.08,6.69,10.44,6.65,9.22,12.72,6.21,11.18,7.85,12.27,11.29,11.4,8.39,8.87,12.94,14.37,15.33,7.02,14.68,0.0,13.75,6.26,0.0,14.23,18.11,62.29,10.08,21.94,10.82,0.0,23.15,55.25,16.53,8.8,19.32,8.95,9.03,10.86,7.74
TNFRSF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSF1,5.19,7.47,7.65,11.45,5.07,7.56,8.98,2.65,15.47,14.36,8.23,2.76,5.8,13.6,3.61,10.59,4.24,4.85,8.91,6.72,5.33,6.97,0.0,14.52,7.47,22.23,3.83,5.14,12.99,63.99,56.52,71.48,0.0,130.94,235.55,227.1,143.25,191.64,7.47,8.16,6.35,8.41
PER3,0.13,0.33,0.0,0.49,0.05,0.07,0.34,0.28,0.13,1.16,0.6,0.63,0.85,0.71,0.36,1.18,0.35,0.62,0.85,0.99,0.5,0.0,0.0,0.0,0.44,0.0,0.7,0.0,0.2,7.14,5.94,4.99,0.0,40.17,42.84,103.35,82.05,109.98,2.19,1.03,2.05,0.23
LTBP1,10.56,7.24,10.24,8.62,7.15,9.19,5.44,6.51,11.62,7.95,7.0,6.49,7.55,10.34,5.29,9.58,8.45,8.92,8.42,10.14,9.95,7.78,0.0,8.9,9.31,8.73,5.39,3.27,7.1,10.0,8.41,6.98,0.0,8.95,20.49,11.13,10.22,16.12,6.94,4.79,5.91,6.75
NEDD4L,12.88,12.43,15.14,10.3,18.03,9.75,19.38,15.09,30.73,31.53,13.53,9.32,8.84,14.62,9.12,16.48,8.88,15.4,17.11,13.3,9.98,11.47,0.0,11.37,10.18,46.07,13.51,10.5,32.74,72.73,90.41,95.05,0.0,243.64,215.36,157.03,94.38,133.73,14.25,7.56,10.53,21.38
FOXP3,0.12,0.06,0.25,0.0,0.0,0.37,0.0,0.17,0.53,0.22,0.0,0.29,0.45,0.0,0.81,0.27,0.14,0.19,0.86,0.54,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.31,0.17,0.08,0.09
DKK3,11.89,10.02,13.57,19.53,15.37,11.32,8.75,8.04,23.2,8.53,9.85,10.5,8.96,5.82,9.29,10.44,14.27,14.36,9.75,12.61,10.26,13.37,0.0,10.93,10.57,26.28,4.26,12.23,3.52,14.5,2.37,5.24,0.0,1.66,0.0,0.0,0.08,0.0,41.18,32.35,39.41,12.74
MAPK9,20.29,18.49,29.06,19.47,14.87,20.79,16.34,19.2,15.8,25.51,24.38,20.06,28.75,28.81,31.96,29.48,24.29,18.31,19.02,20.33,19.03,27.06,0.0,14.08,18.38,11.61,11.52,24.87,26.34,15.43,16.39,18.03,0.0,9.62,2.08,5.29,4.2,6.55,15.67,14.64,16.23,18.47
BCAR1,32.18,17.42,18.22,24.2,13.02,19.37,9.46,11.75,25.67,33.6,13.21,18.25,17.54,16.05,9.6,34.53,16.39,12.23,8.5,19.0,22.24,35.98,0.0,26.63,33.94,87.46,2.99,9.89,10.56,44.67,41.85,50.95,0.0,70.46,48.82,21.84,29.08,19.53,24.42,10.53,18.8,20.39
RAD51,5.4,5.2,8.35,4.66,5.43,5.07,6.9,7.22,10.88,9.52,6.22,17.16,20.86,36.16,19.92,21.79,19.59,6.81,7.76,6.55,3.91,4.85,0.0,5.31,2.93,0.0,0.0,0.71,2.88,2.91,8.36,2.58,0.0,0.0,0.0,0.0,0.0,0.0,9.17,9.85,8.52,7.94
PIK3CB,6.2,9.9,9.89,14.18,9.2,10.08,7.15,8.85,19.48,11.91,9.67,9.16,10.71,11.59,8.98,9.32,8.74,9.5,9.53,8.26,8.22,7.51,0.0,9.76,9.7,22.34,7.02,8.0,21.59,10.4,18.08,15.41,0.0,15.14,17.22,3.11,5.07,4.16,7.92,6.61,7.75,9.93
LAMA3,5.42,9.44,7.73,10.87,5.44,10.31,8.73,7.74,5.25,6.69,6.32,6.71,5.26,4.14,4.78,6.15,6.97,4.02,4.77,4.61,8.21,8.92,0.0,11.7,7.59,3.37,2.47,1.97,3.55,4.03,11.49,4.83,0.0,7.73,3.28,0.0,3.28,0.0,7.12,7.41,9.28,6.69
ANAPC4,7.18,7.92,4.98,12.98,11.04,9.03,8.11,8.34,10.06,11.12,11.65,10.25,12.0,10.67,16.15,9.46,9.89,10.96,9.91,8.97,6.66,8.18,0.0,6.28,7.81,25.78,17.91,17.68,24.52,5.66,6.45,7.06,0.0,17.95,2.36,5.76,5.86,3.61,8.46,11.38,9.84,12.44
FOXC1,2.26,2.3,1.61,3.08,0.25,1.42,1.23,1.91,1.63,1.55,1.39,1.37,1.14,1.98,0.76,1.58,1.34,1.59,1.8,2.22,2.26,1.25,0.0,2.81,3.1,0.0,3.04,4.44,6.33,3.44,3.45,4.22,0.0,1.62,0.0,1.96,0.94,3.59,2.54,1.77,2.16,1.86
CYFIP2,8.51,7.32,8.84,9.8,7.46,8.72,6.58,6.7,13.12,6.58,8.51,8.85,8.43,3.99,16.67,12.3,9.13,13.64,12.72,12.67,9.67,13.1,0.0,11.42,10.78,20.39,0.85,2.38,0.39,6.98,26.41,5.57,0.0,6.99,13.93,10.4,9.11,3.18,6.15,4.39,6.82,6.14
EIF2AK2,8.82,7.18,8.75,6.45,5.66,8.17,5.63,8.54,19.32,24.85,8.77,9.02,10.61,21.22,11.65,18.04,10.8,9.03,8.49,8.3,7.34,11.56,0.0,10.38,6.26,22.13,6.07,9.25,10.16,9.12,6.31,12.61,6924.31,4.44,18.1,9.35,8.63,4.37,44.06,40.09,41.62,25.61
TRAF1,0.57,1.25,0.39,0.83,0.82,0.87,0.41,1.2,12.46,20.39,0.72,1.98,2.24,0.96,1.87,2.23,1.38,1.76,1.26,1.21,1.03,1.96,0.0,0.93,0.8,1.3,0.0,0.43,0.0,20.45,22.97,21.93,0.0,53.13,58.5,38.47,22.1,29.43,2.26,1.93,2.75,13.85
TRAF3IP2,11.32,17.16,12.91,1.93,15.92,9.82,6.0,8.46,14.24,14.78,8.12,7.57,8.07,9.1,4.41,10.21,10.06,13.98,9.57,10.79,11.49,12.33,0.0,10.31,10.62,0.0,3.87,5.22,8.51,7.93,17.83,5.7,0.0,13.22,4.5,3.41,4.3,4.55,14.94,11.6,14.63,15.94
DCBLD2,98.0,109.65,129.36,96.47,101.88,127.47,97.91,125.65,201.03,194.07,119.83,113.97,149.45,170.02,100.59,132.05,116.45,97.51,91.0,101.4,124.02,104.42,527.5,117.55,120.83,166.34,132.11,168.39,228.68,134.85,165.2,159.29,85.16,122.72,94.88,20.23,17.46,57.04,68.84,65.22,62.58,173.69
PRDM1,0.17,0.55,0.54,0.0,0.36,0.78,0.15,0.13,1.56,2.72,0.24,0.26,0.27,0.65,0.16,0.17,0.23,0.22,0.38,0.51,0.83,0.61,0.0,0.57,0.99,0.0,2.57,0.5,0.27,5.22,11.4,8.05,0.0,10.74,13.12,5.97,2.06,3.2,0.42,0.36,0.77,2.25
ATG5,14.33,13.12,21.91,28.88,20.86,15.58,18.98,16.62,15.49,16.61,17.2,12.6,15.25,21.46,11.87,12.8,16.73,14.19,13.72,13.0,15.69,14.42,0.0,29.62,16.27,12.26,26.7,36.01,33.28,13.06,37.62,13.4,0.0,5.84,3.11,4.11,10.24,10.95,9.77,13.36,10.15,14.59
MTA3,18.01,15.81,21.02,29.3,21.11,16.86,15.92,15.92,20.01,17.41,15.92,18.55,17.11,20.89,18.66,20.02,15.67,21.41,20.2,18.45,17.25,17.41,0.0,19.13,15.55,38.65,12.12,13.84,9.23,25.52,19.54,20.6,0.0,7.98,26.67,11.09,6.91,19.47,15.02,15.14,16.31,13.34
DGKG,7.95,10.67,14.63,24.35,4.72,8.29,2.14,8.53,11.67,7.37,5.55,6.22,8.29,10.86,6.2,11.07,4.61,5.11,6.2,6.82,7.84,20.53,0.0,5.04,8.57,0.0,0.68,2.71,1.48,6.45,1.75,7.27,0.0,7.58,0.49,0.0,0.48,6.89,7.98,5.36,7.82,8.15
TBXAS1,3.47,3.54,2.28,6.56,3.38,2.64,7.56,6.0,7.0,2.28,2.26,4.58,1.95,5.13,4.03,4.12,6.02,4.67,2.81,4.39,3.53,6.05,0.0,3.05,2.97,11.77,4.24,1.82,5.23,5.81,2.61,5.48,0.0,0.0,0.0,0.0,0.0,1.04,2.46,4.9,4.3,2.52
MXD1,1.73,2.93,3.04,0.0,1.74,2.05,4.94,1.57,3.04,1.63,0.79,1.27,1.22,0.89,0.77,1.26,2.96,2.54,3.17,2.02,1.41,1.52,0.0,1.68,1.94,3.0,2.89,1.17,0.23,13.4,19.15,12.53,0.0,29.67,47.2,83.93,67.79,69.4,2.07,1.72,1.66,3.18
SLC2A3,7.1,3.48,3.41,7.74,7.08,7.59,5.05,5.57,10.02,8.39,4.62,3.37,5.5,5.62,7.77,5.0,3.8,12.5,12.04,13.59,2.57,7.74,0.0,6.98,4.61,26.56,4.02,4.16,0.99,13.35,18.02,8.57,0.0,18.91,6.59,6.79,0.26,0.47,20.48,20.2,21.51,8.38
CREB3L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.09,0.0,0.0,0.12,0.0,0.99,0.04,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.29,0.0,0.04,0.13,0.0,0.32
COL11A1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.14,0.0
ACAA1,54.68,47.09,45.1,23.11,54.13,44.0,52.34,43.66,31.24,54.67,42.09,43.8,47.88,44.63,39.38,57.06,47.03,49.01,42.88,46.82,45.86,49.26,0.0,51.92,42.29,46.4,18.91,24.22,18.81,30.33,32.41,26.01,0.0,18.16,16.97,5.19,7.67,10.92,63.34,53.35,68.03,38.13
HDAC7,16.78,18.04,18.24,26.39,26.78,25.83,19.94,16.98,18.39,28.02,18.62,25.44,20.27,15.59,16.57,29.44,22.01,22.37,14.46,19.36,22.08,25.44,0.0,28.89,34.03,72.82,10.85,11.05,8.92,31.79,40.43,43.2,0.0,38.92,26.99,3.97,5.37,2.53,22.06,16.6,22.76,16.68
WNT8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.02,0.0,0.08,0.0
CDH3,1.78,0.3,1.18,0.0,0.0,0.35,0.0,0.0,0.3,3.5,0.0,0.0,0.44,0.34,0.0,0.33,0.23,0.0,0.26,0.7,0.04,0.0,0.0,0.32,0.18,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,2.78,0.0,2.07,0.41,4.49,0.43,0.39,0.6,0.96
VMP1,237.78,328.59,211.4,192.41,224.25,315.12,339.0,315.47,281.63,223.6,369.74,267.22,290.79,229.08,348.44,248.29,266.09,432.3,431.88,307.86,289.72,224.74,0.0,279.55,256.81,198.41,1473.19,983.39,1293.4,305.49,385.57,380.62,0.0,226.52,267.07,141.6,184.86,196.75,243.32,360.03,278.5,311.59
SPHK2,5.9,6.95,6.85,17.34,7.78,7.46,5.37,5.62,12.87,10.88,8.69,9.57,8.21,5.27,6.14,19.23,9.19,7.61,6.83,11.02,8.47,11.92,0.0,8.85,10.85,25.17,7.18,5.97,5.54,8.3,20.05,14.61,0.0,7.02,9.13,1.59,2.82,1.26,9.25,5.9,9.83,5.44
AHRR,0.47,0.48,0.0,0.0,0.0,0.25,0.0,0.16,0.0,0.1,0.1,0.0,0.03,0.0,0.34,0.33,0.01,0.0,0.0,0.09,0.28,1.99,0.0,4.54,1.72,0.0,0.0,0.48,0.0,0.0,4.16,2.05,0.0,0.0,5.91,2.34,0.0,0.0,0.23,0.0,0.0,0.15
CASP8,15.34,13.89,21.05,14.51,12.54,18.81,9.18,11.54,29.76,29.46,17.88,13.65,18.22,19.87,20.94,25.86,13.35,16.85,19.79,22.49,9.71,16.43,0.0,12.44,19.37,32.23,9.24,24.97,16.62,15.24,26.16,18.93,0.0,9.0,29.68,11.27,11.39,10.57,36.27,38.61,33.89,30.12
DLX3,0.74,0.33,0.11,0.0,0.0,0.21,0.0,0.0,2.18,0.0,0.0,0.14,0.16,0.06,0.28,0.12,0.56,0.15,0.05,0.05,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22,0.18,0.13,0.04
NGFR,0.0,0.11,0.16,5.12,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.0,0.08,0.0,0.06,0.0,0.04,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.67,0.0,0.48,0.0,4.18,5.89,32.54,29.43,25.31,0.18,0.19,0.36,0.25
HIPK2,3.4,1.77,2.59,0.59,1.32,2.16,1.22,1.39,3.16,3.02,1.84,1.4,2.14,2.06,1.05,2.67,1.54,1.92,1.6,2.28,2.32,2.45,0.0,2.56,3.56,5.17,1.19,0.62,0.16,4.35,3.15,5.01,0.0,7.15,8.59,5.81,5.68,6.16,4.41,2.9,3.31,1.89
BORCS8-MEF2B,0.0,5.85,2.28,21.55,9.24,1.66,0.0,0.8,4.23,1.45,2.64,3.11,1.98,2.65,2.19,4.45,0.96,0.61,1.03,1.87,2.42,2.37,0.0,2.32,2.75,9.19,0.0,8.81,0.0,3.82,6.09,7.24,0.0,6.26,0.0,0.0,3.53,0.0,1.79,1.13,1.93,0.76
RFXANK,50.16,54.56,52.59,61.91,48.58,46.88,36.86,59.8,54.02,37.51,39.62,53.27,33.76,25.05,51.18,31.49,42.51,39.76,45.18,35.98,52.13,71.24,0.0,63.84,67.93,45.02,32.24,26.34,28.18,27.18,37.6,29.35,0.0,14.77,7.59,12.76,8.63,19.23,47.23,37.89,43.98,38.22
LPAR2,2.44,2.39,2.83,0.0,0.72,2.59,4.84,1.74,3.55,4.02,1.83,0.85,2.44,2.32,1.67,2.93,2.84,1.89,2.46,1.4,1.62,1.47,0.0,1.0,0.99,0.0,0.0,0.0,0.0,3.82,1.6,2.21,0.0,2.47,3.3,1.7,0.43,3.61,1.85,1.29,2.49,2.9
POU1F1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.44,0.23,0.41,0.21,0.0,0.0,0.28,0.22,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35,0.35,0.0
ZNF76,4.33,6.77,6.83,0.0,2.67,6.75,9.1,4.6,6.29,8.87,4.14,7.78,5.9,7.61,8.55,11.19,8.66,10.81,9.3,9.55,5.27,6.9,0.0,8.94,6.44,6.99,0.0,3.32,0.0,6.08,10.38,8.75,0.0,7.57,10.14,2.44,2.52,8.26,8.31,8.44,11.86,5.79
UHRF1BP1,2.75,2.85,2.34,3.88,2.53,2.51,1.22,2.41,4.08,4.22,2.19,2.87,3.8,2.42,1.97,3.69,3.15,2.83,2.54,4.36,2.88,2.41,0.0,3.71,3.21,2.3,1.13,2.2,2.85,4.36,3.57,4.0,0.0,3.44,3.63,7.44,2.68,5.68,5.37,4.15,4.41,3.74
