0,1,2,3,4,5,6,7,8,9,10
ADGRE5,9.29,2.82,19.74,18.68,14.04,2.26,23.06,6.97,21.32,10.31
OPTN,26.24,33.64,49.14,75.71,48.23,93.8,46.34,71.84,37.59,52.39
ATF1,1.89,1.31,6.77,3.71,2.73,4.62,2.7,7.84,1.6,5.0
NR4A1,52.25,98.08,52.64,31.65,34.89,20.9,131.47,10.09,47.43,29.75
HOXC13,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.14
CDK2,6.56,3.39,4.39,8.53,6.29,5.61,8.47,7.91,11.09,5.42
LRP1,36.64,30.24,43.96,48.64,39.67,60.57,38.89,44.51,28.11,45.07
NFE2,0.0,0.04,0.09,0.14,0.1,0.41,0.42,0.2,0.17,0.0
SMUG1,14.44,12.55,15.01,23.76,21.21,26.9,18.51,30.31,12.03,38.09
DBH,7.99,8.32,4.21,22.2,7.02,0.66,8.86,0.94,9.99,1.41
COL10A1,0.14,0.0,1.14,0.43,0.26,0.1,7.12,3.34,0.56,0.0
TNFAIP6,0.89,0.0,0.21,0.0,0.0,0.04,0.55,0.35,0.0,0.05
G0S2,128.27,121.49,58.29,169.57,171.56,142.97,287.78,48.2,270.43,169.17
C4BPB,288.33,183.04,237.18,116.04,170.34,147.56,177.44,67.64,128.38,211.55
CKS2,3.61,7.76,16.01,14.14,4.43,27.96,10.64,36.53,3.91,71.5
ACSL3,11.7,12.1,22.54,17.16,15.53,25.74,21.47,35.09,12.85,27.84
CTCFL,0.3,0.0,0.09,0.04,0.0,0.03,0.04,0.02,0.0,0.02
NCOA3,1.62,1.75,3.26,3.53,2.8,1.78,3.59,2.22,2.45,6.6
SNAI1,2.39,0.34,5.28,2.84,2.53,0.29,22.86,2.98,10.32,2.5
RBPJL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCK1,321.47,447.13,147.33,191.48,109.12,15.55,116.3,25.84,195.44,321.21
IL17C,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.19,0.07
TRERF1,0.26,0.19,0.93,1.23,0.54,0.21,0.5,0.31,0.55,0.32
SPDEF,0.0,0.0,0.12,0.0,0.22,0.0,0.08,0.13,0.0,0.0
CDKN1A,59.79,19.82,32.87,54.24,31.85,100.29,93.89,60.56,67.49,55.9
SOX4,4.42,2.12,8.29,6.96,4.51,3.19,16.12,35.69,30.62,6.55
RREB1,6.4,6.09,5.96,7.77,11.16,6.72,5.85,6.43,8.88,5.02
DEK,34.16,24.12,34.85,32.03,31.28,15.49,40.25,104.33,44.82,25.14
RUNX2,0.41,0.01,0.84,0.41,0.43,0.03,0.6,0.23,0.44,0.08
GCM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP1,45.21,27.58,35.15,47.09,41.15,22.04,48.42,53.3,64.11,27.62
EREG,0.26,0.0,0.04,0.06,0.23,0.0,0.42,0.55,0.32,0.05
WNT1,0.06,0.0,0.2,0.13,0.16,0.0,0.03,0.0,0.11,0.0
MT1G,589.56,2362.57,1200.82,2434.86,7287.96,1068.81,282.89,519.37,154.54,31.99
SLC10A2,0.07,0.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.0
ABCC4,0.18,0.1,1.49,1.08,1.07,2.16,1.08,1.23,0.79,1.1
IRF1,22.81,6.86,25.07,29.11,21.78,5.89,33.83,16.11,16.59,24.57
UPF3B,11.91,6.03,8.21,16.76,14.45,9.7,16.04,30.35,19.93,9.01
BMP4,1.59,0.97,2.0,3.05,1.72,8.6,2.81,5.35,4.54,3.65
PTGER2,0.6,0.23,2.7,1.12,1.21,0.22,2.26,0.32,1.09,0.53
SOX9,1.37,0.76,10.86,4.79,4.31,25.37,6.04,7.53,5.92,0.0
TTF1,2.15,3.21,5.94,7.73,4.5,3.83,7.09,6.96,8.09,5.31
KIR2DL1,0.05,0.0,0.05,0.25,0.2,0.0,0.14,0.05,0.52,0.0
SLC2A4RG,37.04,94.46,75.55,68.5,119.02,108.0,41.13,102.06,34.02,40.61
IL1B,2.15,0.48,2.15,3.42,2.34,0.87,7.62,0.72,1.07,0.32
PAX8,0.59,0.25,1.09,0.62,0.81,3.39,0.29,0.51,0.58,0.83
MED1,1.75,1.94,2.63,2.34,3.01,5.44,2.53,3.68,2.21,1.99
TNFSF14,61.87,13.06,41.73,29.18,8.71,80.77,46.87,22.58,120.56,78.71
FOSB,151.75,77.23,58.41,18.69,54.26,5.93,65.52,1.5,40.65,12.39
SYMPK,17.56,16.05,18.72,32.16,33.22,23.72,21.85,30.74,35.82,21.45
GNRH2,0.59,0.0,0.0,0.65,0.0,1.52,0.0,0.3,0.0,0.0
FOXA2,16.07,11.54,17.95,19.23,20.02,17.41,11.85,19.24,11.4,15.04
GZF1,1.71,1.13,2.9,2.22,2.11,4.8,2.39,2.52,1.4,4.17
NKX2-2,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.13,1.14
BMP2,1.63,2.38,5.93,2.02,2.07,0.99,5.24,1.07,5.98,32.69
PCSK2,0.0,0.01,0.03,0.03,0.03,0.0,0.0,0.0,0.04,0.0
MCM8,0.85,0.72,1.87,1.7,1.02,1.78,1.64,6.2,1.32,4.29
S1PR4,0.52,0.19,3.0,4.0,1.84,0.49,2.88,1.06,1.63,0.61
MAX,9.56,11.53,23.01,28.11,18.07,16.8,24.06,18.2,21.82,29.42
ID1,35.65,18.75,70.79,160.73,116.49,2.76,72.76,47.98,116.33,67.08
PLAGL2,1.07,1.06,1.53,1.2,2.38,0.93,0.98,1.71,0.89,0.88
GRPR,0.0,0.0,0.04,0.0,0.0,1.0,0.0,0.17,0.0,0.65
ST3GAL3,4.63,3.38,6.51,5.12,5.14,4.38,5.55,10.89,5.69,5.37
CAPNS1,131.97,123.3,317.46,327.87,221.6,402.53,414.24,410.61,328.8,351.32
KRT36,0.0,0.0,0.09,0.24,0.05,0.04,0.0,0.05,0.0,0.0
THRA,1.3,1.24,4.31,3.84,3.1,5.2,3.97,6.41,4.44,2.5
CCR7,0.24,0.1,3.23,4.34,3.1,0.06,3.38,0.15,1.08,0.73
NR1D1,10.88,3.23,15.61,15.45,10.42,23.98,22.01,37.18,19.11,14.57
PRDX5,110.06,134.48,145.47,138.61,118.35,225.64,141.37,194.29,82.52,139.59
IRF3,58.29,53.86,82.48,102.29,99.63,63.97,87.28,83.89,138.16,92.19
PRMT1,21.64,17.11,28.72,37.64,25.0,39.92,42.77,41.49,31.6,40.34
STAT5A,1.7,1.36,5.27,5.86,4.21,3.15,3.76,3.77,3.64,2.22
BECN1,10.48,10.12,24.09,16.91,13.58,52.59,15.62,17.39,11.59,17.93
UXT,59.3,56.42,104.91,73.62,61.26,86.46,99.74,81.79,103.44,185.09
ELK1,3.69,3.18,7.41,4.08,5.47,7.5,4.75,9.07,3.93,6.69
SIX1,0.0,0.0,0.4,0.0,0.0,0.9,0.0,0.0,0.0,0.85
HSPA2,0.91,0.12,2.63,1.37,1.18,3.59,6.69,1.39,2.63,2.87
COX7C,300.26,329.12,530.14,406.0,386.61,318.95,450.57,504.21,246.32,1560.45
TRAF2,2.3,1.73,5.07,8.48,5.05,6.03,7.42,8.06,4.86,5.08
IL22,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
YEATS4,3.57,2.53,4.86,3.4,3.02,6.17,2.91,6.15,0.91,5.62
TRPV5,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.12,0.0,0.0
KLF2,6.96,2.98,17.38,10.91,8.98,1.76,23.46,7.31,10.78,2.46
GFER,24.49,15.59,24.43,23.38,20.12,16.05,22.76,26.65,15.47,30.13
SMARCA4,16.42,12.07,34.83,35.98,34.84,32.11,36.89,40.46,49.13,49.05
KDM4B,7.36,18.82,5.41,7.03,5.86,8.94,3.79,4.09,5.06,4.74
TICAM1,4.52,2.51,6.17,5.61,5.15,4.46,8.7,5.32,6.12,7.59
POR,349.15,307.44,197.78,335.93,344.87,145.5,401.11,172.43,303.2,545.91
GNAI1,5.19,6.18,10.0,5.9,8.52,16.8,6.19,10.43,2.8,10.54
ZFP36,176.87,189.38,215.16,192.1,205.27,59.52,478.75,93.21,437.24,209.93
KDR,0.66,1.5,2.5,2.21,0.99,1.38,3.31,3.13,1.3,1.74
ATF4,134.27,113.32,157.37,176.91,140.25,172.23,201.51,229.51,199.94,104.22
APOBEC3A,2.23,0.11,0.11,0.25,0.5,0.09,0.76,0.2,0.0,0.0
APOBEC3F,1.03,1.04,2.15,5.18,4.04,5.95,5.18,4.45,2.63,5.84
KRT17,0.29,0.26,1.45,0.28,0.29,0.34,2.07,3.78,2.23,0.0
PODXL,0.64,0.55,3.63,1.31,1.69,2.19,2.93,5.1,1.7,4.25
FOXP2,3.53,2.1,0.36,0.99,0.55,0.0,1.7,1.54,1.74,0.32
SMO,4.2,5.36,10.54,6.32,7.48,15.2,2.84,8.6,1.81,8.41
IRF5,3.0,3.24,5.56,8.03,3.12,4.07,4.35,6.41,4.86,4.75
GAD1,0.02,0.0,1.24,0.37,0.0,0.26,0.19,0.36,0.0,0.21
HOXD9,0.0,0.0,0.0,0.0,0.34,1.79,0.28,0.56,0.2,4.43
EIF2AK4,67.26,26.41,25.89,78.71,47.3,36.47,42.82,49.52,70.74,64.47
DLL4,0.26,0.42,1.75,0.88,0.6,3.3,1.29,4.78,0.94,5.26
ALDH1A2,6.0,8.13,7.71,2.34,15.71,1.16,13.67,4.73,6.07,1.89
CHAC1,0.11,7.23,1.6,1.32,0.44,14.91,0.98,11.25,0.62,1.0
MYOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPH1,0.76,0.01,0.04,0.09,0.03,0.02,0.08,0.11,0.29,0.08
E2F8,0.02,0.0,0.34,0.76,0.16,0.32,0.11,2.09,0.03,1.35
SHBG,92.58,40.35,16.22,63.35,52.94,60.97,83.18,11.28,46.15,2.79
CD68,18.46,7.47,41.41,54.1,17.5,107.68,27.45,38.69,13.47,37.63
ATP1B2,1.29,0.69,0.8,1.3,1.49,1.35,2.39,1.37,2.73,0.5
FXR2,9.43,8.71,5.62,25.33,16.96,30.92,14.91,11.23,11.61,8.66
ILF3,24.86,15.62,29.94,36.45,37.06,28.73,35.41,36.98,47.63,43.12
CDKN2D,1.1,0.31,2.09,3.14,0.94,1.52,1.22,1.89,1.2,2.34
FOXA1,3.88,4.76,5.44,5.2,5.06,3.4,5.93,9.36,2.26,9.71
EAPP,16.39,19.97,25.74,21.91,24.03,27.18,22.19,21.24,21.3,30.22
NRL,0.73,0.65,0.78,0.61,0.62,1.32,0.43,0.78,1.25,1.04
CDO1,93.14,185.64,103.24,129.06,133.37,86.27,115.68,56.09,47.73,199.93
REEP5,28.21,29.04,53.05,38.18,31.69,23.29,40.07,36.9,23.84,58.81
ASH2L,7.06,6.47,10.77,12.17,11.96,13.97,10.37,6.58,7.43,17.01
CDKN1C,4.09,2.67,9.41,7.25,7.05,1.09,11.6,4.24,9.89,1.13
KLF16,4.33,2.92,5.93,5.49,6.35,5.62,6.26,6.89,6.83,3.92
LBP,90.52,65.61,548.55,144.81,86.97,483.39,217.68,146.45,90.89,391.96
CBFA2T3,1.47,2.25,1.74,2.25,3.28,0.33,1.87,0.36,1.76,0.38
SAT1,475.68,415.67,316.27,531.09,441.62,295.14,491.06,296.72,511.81,549.54
LDLR,106.65,49.7,17.92,15.75,35.26,7.78,34.74,26.28,81.22,19.74
APOE,2579.36,5017.86,2394.46,4966.64,3556.06,5640.9,3815.19,4969.7,2266.53,5214.34
GADD45G,27.46,223.53,36.54,38.8,61.27,52.6,82.88,20.59,110.08,58.96
ACE2,0.81,1.66,0.48,3.13,0.77,33.92,1.6,0.81,2.57,0.1
BST2,125.95,90.2,168.98,386.08,295.49,13.12,224.95,126.37,65.52,84.44
SLC27A1,4.18,2.9,7.52,5.08,6.68,6.71,5.74,5.62,7.7,1.84
ACSBG2,0.0,0.0,0.0,0.28,0.0,0.03,0.14,0.2,0.09,0.24
ACTN4,39.17,34.96,73.71,77.33,55.12,104.47,83.27,93.92,95.28,58.25
EPO,0.24,0.17,0.7,0.96,1.08,1.89,16.56,0.74,3.99,0.0
GDF15,31.93,6.85,33.31,37.75,16.7,62.14,69.45,147.27,165.98,75.68
JUND,123.14,136.23,112.3,80.01,73.85,77.43,132.0,149.52,201.37,148.46
H19,1038.73,306.61,578.62,4316.48,1213.07,579.73,544.49,27922.52,1656.92,17.47
CYP2E1,2095.73,6982.42,955.67,3619.74,2736.55,8782.65,2655.03,360.51,350.33,1009.14
TAF4,1.74,1.9,3.66,3.77,3.09,2.81,3.53,4.01,3.4,4.78
GATA5,0.29,0.11,0.69,0.87,0.24,0.11,0.68,0.06,0.37,0.0
ASS1,1179.98,1929.33,300.49,647.25,936.54,614.74,1990.97,534.39,589.73,158.73
TRIM28,44.97,32.79,73.84,78.0,66.02,96.66,86.9,154.62,76.86,119.88
SESN2,2.72,3.71,3.23,5.24,4.35,8.66,2.78,9.56,2.37,4.11
DNMT1,13.54,8.14,15.77,29.6,30.77,7.29,27.69,47.17,46.36,14.48
DUSP9,0.0,0.52,0.31,0.57,0.24,8.88,0.07,10.94,0.08,0.6
FBP2,0.06,0.0,0.11,0.12,0.06,0.0,0.0,0.0,0.0,0.0
RGN,234.72,302.57,192.29,300.98,340.83,102.31,183.69,69.75,173.17,148.17
AKAP12,5.95,5.96,5.2,2.28,2.93,7.44,7.51,2.52,11.77,10.2
LILRB2,4.56,1.15,4.2,10.21,4.0,1.41,8.78,4.35,8.15,1.6
GFAP,0.56,0.23,0.16,0.79,0.51,1.69,0.63,0.03,0.88,0.31
F12,159.41,364.71,149.54,349.39,313.89,98.16,228.97,221.01,157.39,580.74
NFATC1,2.23,0.78,2.97,3.57,2.7,3.66,4.53,1.54,6.95,0.92
IDO1,0.43,0.0,3.67,3.71,2.81,0.86,4.81,0.68,2.81,5.95
TRAF3,1.21,1.47,3.01,2.66,2.58,2.45,3.3,3.99,2.59,4.58
SLC6A6,0.36,0.13,1.9,1.69,0.97,0.55,2.03,1.68,1.04,0.89
NR1H2,11.8,11.81,23.01,17.29,17.33,43.57,22.7,18.98,15.14,26.26
ACLY,8.22,3.94,15.46,9.7,11.5,20.67,10.37,14.67,8.59,10.49
G6PC,62.71,162.03,48.15,134.22,43.4,66.97,52.47,39.66,37.48,94.37
KRT34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT33B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOP2A,0.9,0.44,7.69,6.68,2.8,6.27,3.03,85.0,2.3,23.77
STARD3,10.34,8.54,16.66,20.35,16.25,34.55,16.52,23.57,13.05,13.42
RARA,6.05,4.2,10.96,9.2,7.76,15.14,18.46,16.35,8.37,12.83
PIAS3,1.95,0.71,4.92,7.02,3.93,5.71,6.1,6.84,5.19,6.25
PRKAB2,10.6,8.41,13.45,10.98,11.27,17.02,2.91,14.94,4.49,12.44
FSHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR0B2,68.66,70.78,30.8,107.0,157.82,5.04,24.68,53.79,21.24,9.67
LIN28A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
LGALS3,15.65,4.33,74.9,69.05,23.93,5.91,80.31,103.09,63.99,28.29
RFX1,4.83,3.05,2.44,6.85,3.29,2.8,3.28,2.46,5.0,2.36
PPARG,3.6,4.57,11.63,4.24,6.29,5.02,3.81,12.81,5.58,8.36
HSD17B7,21.34,7.82,10.81,13.88,6.82,24.23,4.91,11.85,6.25,19.18
TRIM5,5.37,3.2,5.59,10.77,6.52,4.1,7.52,8.65,4.55,11.03
TRIM22,16.65,4.42,15.52,49.0,25.82,3.23,20.11,3.75,12.2,20.97
PER2,8.33,4.95,4.74,1.91,5.56,3.72,3.51,2.29,4.81,2.49
PRKAA1,9.89,6.14,8.32,8.72,7.93,3.3,6.2,9.35,6.39,11.85
SERPINF1,581.14,963.4,360.6,862.35,569.52,1616.11,635.12,331.15,369.42,650.76
DLG4,2.37,2.73,2.36,7.69,2.41,4.04,6.24,3.26,5.02,1.68
TERF2,7.31,5.3,7.12,4.73,6.64,13.26,7.39,6.95,6.13,6.51
PCNA,8.15,9.55,24.47,17.04,12.34,28.65,17.6,41.36,4.65,83.75
ATP1A4,0.0,0.02,0.0,0.13,0.04,0.0,0.11,0.0,0.04,0.14
NES,1.52,0.67,3.82,1.88,2.18,2.94,5.11,7.12,4.53,1.53
CRP,265.29,123.37,476.03,84.58,30.86,747.91,1242.06,4620.72,1220.82,0.62
APCS,484.06,581.26,668.71,440.24,628.77,580.2,537.97,284.63,176.82,642.33
RBM38,3.66,4.6,7.45,5.74,4.84,2.92,7.54,4.66,6.2,3.58
CASP9,5.8,6.85,3.96,8.83,6.38,3.5,10.09,7.16,8.97,2.71
WASF3,1.12,0.69,0.92,0.56,0.7,0.02,1.26,0.13,1.55,1.01
MYH10,6.7,6.53,10.34,14.81,11.18,23.0,15.07,9.51,13.73,5.29
CHI3L1,35.31,116.85,59.51,122.05,142.8,111.54,305.49,170.01,181.36,1.07
CCNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.16,0.0
RXFP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPSTI1,3.17,2.72,6.94,19.0,13.95,9.75,9.21,3.84,2.33,4.33
POSTN,2.6,6.13,4.62,2.68,0.3,1.86,1.96,55.18,0.58,3.77
RFXAP,0.39,0.93,0.76,0.87,0.72,0.54,0.42,0.66,0.47,0.62
TPT1,2534.93,2907.54,2789.85,2605.91,2127.98,2045.89,3555.15,2109.05,2383.73,1785.98
KL,0.02,0.0,0.04,0.03,0.09,0.49,0.27,0.0,0.02,0.02
RFC3,0.77,1.3,1.37,2.09,2.18,2.15,1.75,4.33,0.72,3.82
BEX2,1.19,0.0,1.79,8.1,3.63,93.05,6.83,5.0,3.68,43.98
EPHB2,0.06,0.06,0.53,0.74,0.2,0.92,0.61,1.07,0.34,0.14
MACROD1,48.19,52.07,19.2,36.26,43.2,18.1,25.58,31.25,79.77,9.73
RTN3,18.45,20.4,30.84,24.11,21.74,58.46,26.47,52.96,15.03,30.48
GSTT2B,2.91,2.32,4.01,13.09,8.9,2.64,3.9,3.53,15.97,5.22
BTG1,74.64,80.62,112.93,103.59,90.79,86.63,107.32,89.0,88.85,77.51
SFTPD,0.15,0.35,0.3,0.13,0.0,0.25,0.31,0.0,0.15,0.0
KRAS,2.75,1.92,1.67,1.9,2.51,1.6,2.4,2.52,2.38,2.86
E2F5,0.74,0.52,5.31,1.38,1.41,2.7,1.71,1.87,1.4,2.11
ARNTL,2.64,3.11,4.15,2.63,3.2,3.36,2.4,3.91,2.19,9.88
RRAS2,4.94,5.24,12.38,7.65,7.21,10.75,6.29,17.81,3.37,14.85
MEN1,5.12,6.23,8.65,11.25,7.1,14.55,9.53,17.48,6.7,9.28
GSC,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.17
MBD2,6.15,6.33,15.06,26.43,12.83,17.22,15.68,11.42,9.06,17.97
CCNB1,0.25,1.19,6.97,3.0,0.79,6.38,1.56,28.72,0.58,35.64
VHL,6.11,4.51,7.53,5.28,5.95,5.65,5.32,10.97,6.64,3.86
BHLHE40,78.86,44.48,55.34,45.57,52.79,32.32,133.35,51.92,154.06,28.46
TRPM1,0.24,0.0,0.12,0.0,0.02,0.0,0.01,0.0,0.0,0.06
GSTM1,0.0,0.0,92.2,178.94,310.28,158.11,133.69,87.63,56.37,3.19
REG4,0.0,0.0,0.0,0.0,0.07,0.26,0.0,0.21,0.0,0.06
TSHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTM5,0.63,0.47,5.42,2.74,5.76,0.12,12.33,0.75,9.12,0.17
GSTM3,4.26,0.65,4.8,5.23,6.95,2.3,35.42,22.42,9.62,28.98
HMGCS2,376.77,649.8,278.62,387.36,448.99,320.7,389.6,267.44,68.63,145.41
WNT2B,0.27,0.31,0.6,0.89,0.65,0.58,1.08,0.74,1.22,0.18
LAMTOR5,63.17,66.27,142.03,99.74,81.27,170.28,113.81,129.52,67.58,129.09
NOTCH2,3.23,4.29,6.57,4.34,5.98,3.98,4.84,8.6,4.51,2.89
NGF,1.3,0.15,1.56,3.55,1.66,0.44,1.41,1.42,2.09,0.76
GRHL1,3.36,3.8,1.29,2.39,4.0,0.9,3.36,6.29,6.01,0.81
RSAD2,0.73,1.15,1.72,11.16,6.65,0.72,1.42,0.48,0.62,1.8
MYCN,0.19,0.0,1.2,0.09,1.3,0.0,0.11,5.97,0.0,0.08
LDHA,168.94,212.61,230.65,211.4,153.54,725.04,339.0,254.82,214.49,224.42
SAA2,58.49,58.61,1370.32,153.21,97.54,4678.44,205.96,737.62,39.74,201.85
FST,84.91,117.14,57.01,44.68,30.69,22.74,20.79,44.26,48.0,57.19
CDC73,1.64,2.33,2.69,2.0,1.5,3.96,2.44,2.76,2.05,4.55
IL2RA,0.0,0.12,0.67,1.61,0.22,0.19,0.5,0.43,0.22,0.96
IL15RA,11.97,5.09,12.77,12.65,8.74,2.24,19.33,20.28,25.86,7.22
SLCO1B1,58.03,72.52,32.48,43.11,44.74,2.57,47.4,28.59,13.2,4.35
DDB2,54.8,15.8,31.4,52.81,35.23,54.95,40.84,24.27,37.96,18.37
SOX3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
APLNR,2.53,4.01,6.55,5.47,2.93,1.51,6.59,8.72,2.02,1.41
FADS2,30.88,61.93,17.01,26.21,14.46,81.4,19.65,131.92,14.71,36.4
CLOCK,1.54,1.85,2.47,3.01,2.68,2.54,3.5,4.28,4.5,3.56
PDGFRA,1.94,1.52,6.57,9.48,5.05,0.17,13.71,15.14,12.33,0.12
COL4A2,12.47,8.21,62.44,67.6,21.34,68.04,131.57,151.17,70.32,37.42
ERCC5,38.16,30.75,20.57,63.39,42.91,49.1,34.53,37.44,40.3,8.96
ACRV1,0.08,0.0,0.0,0.24,0.04,0.0,0.0,0.0,0.0,0.0
ETS1,4.51,2.5,14.46,10.63,9.13,2.58,12.55,6.18,9.69,9.79
APC,1.25,0.8,1.97,1.71,1.0,0.16,1.53,1.5,1.91,2.45
CTSL,43.0,42.65,62.71,75.23,51.2,65.43,52.62,77.18,18.52,171.3
HNF1A,7.68,9.53,9.35,8.82,15.6,11.59,5.25,17.83,2.5,6.81
TBX3,4.42,9.24,14.27,10.66,7.95,44.32,3.86,1.02,3.08,15.96
OASL,5.62,2.94,7.41,58.4,55.71,3.12,23.56,3.2,3.83,10.73
HRK,0.1,0.0,0.0,0.03,0.03,0.01,0.02,0.0,0.0,0.0
P2RX4,6.77,4.46,13.33,12.96,7.69,30.13,10.77,19.97,10.74,9.98
CD36,2.52,3.0,2.95,7.71,2.2,6.4,5.89,12.94,5.82,30.11
CSN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5E,15.13,13.44,16.82,15.48,11.53,9.01,8.39,24.88,4.06,18.29
CGA,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.33
LMO2,2.56,1.25,5.24,6.73,2.07,1.56,4.16,5.1,4.72,3.3
EHF,0.39,1.07,1.31,1.36,0.6,2.78,1.88,5.99,3.63,0.16
ELF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12
AMHR2,0.11,0.07,0.14,0.55,0.24,0.0,0.04,0.0,0.12,0.08
GLS2,57.32,130.62,10.16,73.79,73.28,1.21,75.93,24.02,25.1,0.17
CDK4,15.19,9.66,23.83,21.03,17.6,34.26,23.45,51.01,17.17,25.2
TFCP2,1.85,3.03,4.28,4.83,3.86,6.97,6.03,7.99,3.7,5.46
KRT7,14.13,8.86,63.98,91.93,55.54,3.78,144.74,17.9,294.95,0.0
HNRNPA1,121.09,96.31,245.46,195.61,148.28,119.56,289.66,377.31,160.62,473.35
MIP,0.32,0.14,0.0,0.0,0.24,0.11,0.0,0.58,0.04,0.0
HEY2,3.6,3.7,2.3,1.77,2.74,1.16,1.6,2.44,3.06,1.53
MDM2,48.84,30.4,38.62,81.85,30.84,80.91,48.53,47.27,28.37,30.88
AGT,468.53,689.16,797.63,581.18,706.83,858.37,467.54,927.16,204.83,1190.64
EGLN1,13.92,9.93,43.33,15.33,12.4,46.34,12.09,16.24,12.05,59.38
RNASEL,0.9,0.41,1.32,1.29,0.73,1.19,1.43,0.72,0.98,0.56
PAX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.6
SLC19A3,17.03,10.63,5.26,6.82,13.24,6.18,13.62,4.78,18.11,5.2
WNT10A,0.19,0.03,0.89,0.89,0.81,0.03,2.39,0.08,2.79,0.1
CYP27A1,166.01,218.62,191.5,144.54,202.9,123.01,120.63,108.16,70.71,143.15
DRAM1,2.3,1.16,4.81,5.74,3.13,5.87,4.92,6.97,6.64,2.51
CNMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRY2,7.45,3.95,3.97,5.28,6.62,1.94,7.77,7.99,6.25,1.81
EDNRB,3.15,4.36,4.94,8.79,3.8,1.05,8.82,3.17,8.46,1.82
GPNMB,8.82,1.74,19.85,21.31,5.43,9.02,27.32,29.17,16.22,37.71
RAC1,113.07,93.77,188.01,181.77,143.62,133.93,192.21,299.71,201.23,209.21
IL6,10.76,0.34,3.89,1.1,3.12,0.66,13.61,1.41,1.98,3.19
NKX2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46
SRSF1,19.02,11.57,28.09,24.47,22.36,40.45,26.47,31.34,18.83,28.21
VEZF1,5.21,3.08,6.49,5.0,5.94,6.44,7.0,9.28,7.38,3.79
GH2,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
BLK,1.6,0.18,1.13,2.48,2.42,0.06,4.96,0.16,0.78,0.91
GATA4,2.91,7.51,6.9,9.36,11.18,12.57,9.28,5.43,8.35,10.28
SKIL,9.66,3.96,6.5,5.95,4.49,1.5,11.49,12.01,3.65,1.47
HLX,6.2,4.83,7.71,6.48,4.12,3.27,8.59,4.99,9.38,8.3
IL10,0.69,0.87,0.62,0.42,0.61,0.23,0.94,0.66,0.24,0.42
IL1RN,53.27,30.3,22.78,25.11,20.94,6.89,51.71,31.12,27.91,7.3
TXN,264.75,208.4,284.89,417.94,270.95,402.9,246.78,946.56,241.46,1593.82
KLF4,4.6,2.38,12.18,2.67,8.31,1.16,12.26,3.36,3.82,3.79
TLR4,1.16,0.8,0.8,1.36,0.71,0.26,0.99,1.41,1.1,0.5
ALDOB,2727.24,4405.46,1212.55,2770.86,2345.34,563.0,2190.83,888.49,1203.01,719.26
HEMGN,0.04,0.0,0.14,0.0,0.04,0.09,0.07,0.08,0.09,0.0
NR5A1,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.0
XPA,11.57,10.8,11.58,11.69,13.54,14.61,17.06,20.22,14.95,10.16
LMX1B,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
MYC,37.45,16.41,84.13,15.58,26.63,11.95,36.67,7.58,16.6,31.37
CCL21,26.94,6.25,101.94,234.54,78.01,5.58,398.78,30.07,314.14,40.32
IFNA21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS6,604.47,566.61,818.34,772.56,597.65,514.28,1137.26,1377.1,942.8,1088.3
PIM1,14.04,3.14,9.33,8.72,7.51,4.46,22.71,12.33,20.22,9.25
TFAP2A,0.12,0.0,0.13,0.06,0.05,0.21,0.31,1.3,0.5,1.9
