genename,ID_REF,rep1_T1,rep1_T2,rep1_T3,rep1_T4,rep1_T5,rep1_T6,rep1_T7,rep1_T8,rep2_T1,rep2_T2,rep2_T3,rep2_T4,rep2_T5,rep2_T6,rep2_T7,rep2_T8,rep3_T1,rep3_T2,rep3_T3,rep3_T4,rep3_T5,rep3_T6,rep3_T7,rep3_T8
oxyR,eco_gcs1_t12103,11241.142029999999,8140.7833900000005,11319.23797,11058.5015,19991.52975,14765.16879,17155.782919999998,11328.52179,21084.594559999998,21439.4649,22731.07205,26093.897119999998,7798.0156799999995,8579.105218,9155.192523,7958.623497,8910.889879999999,8741.826966,8875.645145999999,9726.145997,9374.194164,6908.885578,9878.132533,12055.33028
phoB,eco_gcs1_t00925,712.0878372000001,783.2107636,738.446874,608.5333449,621.6289408,679.6794928999999,645.6882917,428.28751550000004,659.2221779,755.5423622999999,631.8526147999999,776.4834857000001,649.6595596,599.8201123,606.9491613,586.1109447000001,523.3183335,561.4388937000001,539.3648185,556.7817219,646.6560107999999,555.0239789,635.5153452999999,718.5014875
cysB,eco_gcs1_t03276,2293.335441,1258.5556800000002,1361.734082,1700.221048,2290.390269,2158.1201379999998,2289.5159350000004,1387.058075,2500.364499,2321.059327,2547.342185,2892.432324,1614.69858,1469.5925359999999,1565.3913539999999,1531.91572,1312.088879,1415.172892,1457.6594910000001,1568.7925699999998,1765.70566,1219.8163960000002,1435.790393,1459.680893
rcsB,eco_gcs1_t05971,257.68176090000003,253.9417066,249.4243425,264.751559,268.24536980000005,271.59868,279.1856991,218.71046069999997,225.84693059999998,237.54945189999998,234.0373816,218.5179752,208.40317480000002,225.9054885,185.86936469999998,187.1236058,201.22463180000003,188.72869680000002,180.8967576,248.43673419999996,233.06514810000002,189.70044109999998,202.9820708,186.2183344
lrhA,eco_gcs1_t06177,114.456678,97.0566308,109.4344091,111.853894,127.0589406,121.3617199,142.9377366,96.04622003,143.8763149,162.1426738,183.9670947,180.6404371,157.25177539999999,141.5318064,143.2646699,140.3549641,104.32561650000001,108.0066601,118.79249309999999,125.18259270000001,121.46375719999999,88.61423353,105.7210825,77.09473996
arcA,eco_gcs1_t11443,1008.898549,1756.4455420000002,1526.302861,928.9877746,794.1873347999999,755.6905815,922.4406765000001,756.8072980000001,400.8811361,436.4534594,549.0146698,453.6716385,839.3773277999999,782.5043939,800.9834402,867.5255499,838.0085884,792.6793395,822.0004856,1021.838518,938.4170342,810.2520386,975.0342410000001,1122.2003960000002
fabR,eco_gcs1_t10394,124.9105592,158.60830249999998,114.87144340000002,139.54019830000001,104.29603449999999,99.37601206,121.3824899,102.2782891,75.34508202,70.64527027,98.11928204,116.26784620000001,139.9385256,118.62669640000001,137.702956,118.56768600000001,126.43930459999999,117.3522818,137.0301577,129.7587555,146.7716126,132.834068,142.4543325,140.2433163
nhaR,eco_gcs1_t00048,253.7016585,183.0336757,189.2547068,256.5392941,417.80715150000003,363.0638572,409.6359347,249.6274654,393.7760237,291.23089839999994,401.87921760000006,437.19034550000003,159.021871,157.19638080000001,182.82960409999998,163.9588645,158.0045355,141.9193194,178.5725399,171.8518969,149.1034894,118.33369350000001,176.2726609,212.0344692
lrp,eco_gcs1_t02192,1149.644436,911.3575697000001,871.3086729,942.0632877999999,1386.234682,1125.941693,1380.0018619999998,857.8843977,1840.626988,1404.809775,1590.797733,1935.066288,1045.7998,941.7802124,1084.873164,1148.487079,827.9533922,864.4856811000001,868.2140082000001,985.6403558000001,1026.7763289999998,701.9683014999999,904.3608492000001,969.4283704
hyfR,eco_gcs1_t06707,3.86093632,4.386962567,3.237674122,4.347626967,3.404511583,4.513689285,4.499478033,8.775080873,6.419548221,5.6451651410000006,4.475221895,3.132117407,5.426460422999999,3.832532446,3.316497131,3.934057377,4.694214594,5.64188243,5.226676268,3.477699646,3.3561471210000002,8.129147169,3.7110678939999997,7.338029764
fhlA,eco_gcs1_t07262,277.65299619999996,288.08398569999997,305.194524,272.1137238,355.7141267,411.6139667,378.0680501,256.8689363,293.719222,270.24609350000003,314.97087700000003,352.0533005,227.8834859,225.18066299999998,259.9252352,309.0656583,243.11330230000002,252.82253340000003,259.3429074,220.0648974,275.6639322,208.24025519999998,279.2571876,402.3699055
pspF,eco_gcs1_t03356,10.05096956,12.33460798,11.62824254,11.94619717,9.173854168,11.42732726,9.248592749,12.32333931,11.50476207,11.92345589,9.563628091,7.8063760879999995,15.76049743,15.26174111,7.663302707000001,12.778084699999999,13.51242064,15.14012384,10.7828146,13.06391708,12.96388492,15.96353373,10.68288098,10.50373381
treR,eco_gcs1_t11029,19.24139434,23.30129178,15.16507624,15.77944855,8.782609172,14.16522536,18.32375048,35.84284268,13.93178529,18.54089861,12.10604097,13.28510475,19.30651836,26.68968918,24.48487843,20.27696746,19.60083191,17.83472477,18.69524574,24.76693474,22.80066199,30.47527954,23.26174267,11.166167199999999
marA,eco_gcs1_t04089,1913.856836,1798.2871989999999,1706.4039489999998,1809.797981,2141.466654,2315.455757,2563.618101,1688.6025949999998,3157.9619190000003,3129.450146,3035.4053480000002,3243.879814,2494.615565,2407.468195,2257.309711,2167.051632,1852.182266,2109.805532,1927.817574,2187.486222,2174.5219469999997,1652.097127,2068.063029,2412.5223
iscR,eco_gcs1_t06815,391.8563423,505.15145430000007,500.9050852,459.80200199999996,389.14648,352.1956488,434.12485480000004,302.2059187,397.99651289999997,316.25741630000005,390.72472039999997,392.5785551,679.8440893,715.6964576,686.7364368,649.8565485,542.6793633,571.2997169,663.3874739,942.1198921,979.8451467,590.6518022999999,549.2988187999999,688.7202107
glcC,eco_gcs1_t07963,65.62246275,77.05525169,82.34084457,72.39636469,65.60261473,71.20687669,67.71855747,60.93425341,64.91636056,64.88546689,50.41491851,58.49291912,101.84809849999999,102.8323065,106.8133033,103.7274578,105.6653717,105.90629809999999,82.53730689,108.0926024,106.6113142,105.77745320000001,95.19887542,59.01870466
gadX,eco_gcs1_t09224,118.60014699999999,91.61994566,125.1585094,235.89266239999998,356.9184097,467.0631551,430.12406160000006,302.5210224,56.46677349,73.042433,40.28391707,44.78001179,46.68866232,47.90909071,26.73809875,59.55386642,56.54678508,54.77553613,47.88927328,55.29689388,56.78311784,49.17515319,71.80080189,229.47290780000003
gadW,eco_gcs1_t09220,19.52520314,22.130409,30.64499906,37.37579797,45.91062965,47.0213327,49.80213203,54.31257502,4.678478705,5.946456925,7.110948497000001,7.126686967,13.54633225,16.96617666,9.8588911,19.28317065,18.45059016,20.70226052,14.00903075,22.60419604,19.44644464,20.67071375,23.47903468,28.41643799
mhpR,eco_gcs1_t00823,7.448234845,6.112956743,6.394621282999999,5.105108783,4.779506753,7.3907199210000005,6.872132478999999,8.440018087,13.10984236,13.60494718,8.558345501,8.438353904,6.565421261,5.95870397,7.967458998,8.064259449,5.478866755,8.383774881,6.946839197999999,5.081366828,6.756479157999999,20.23935586,6.270293553999999,8.585173246
rtcR,eco_gcs1_t09006,10.12202299,7.918131838,5.904546817999999,4.924754567,10.85800016,9.817194197000001,7.475730941,4.515147938999999,10.19509097,14.07324534,7.791976224,12.43953421,6.385256908,9.016462686,10.52779431,9.571327937000001,8.48379363,9.878919677,8.856611092,8.242632314,7.478507445,2.860908184,4.195288315,13.54308571
phoP,eco_gcs1_t02878,405.85674460000007,475.4396038,503.3284789,377.1462635,305.5147091,262.2788704,257.21607400000005,192.01029340000002,223.5982504,189.0384191,203.91071200000002,225.92633569999998,451.7328231000001,441.8806937,509.1298096,491.84627800000004,420.2688752,409.464185,455.62764680000004,479.4143323,466.46086940000004,284.5398004,427.9811367,573.7728402
narL,eco_gcs1_t03129,2778.257234,3093.968553,3319.939291,2838.008311,2824.600428,2785.6676039999998,2835.7982269999998,1927.2195239999999,2562.9024050000003,2099.007841,2438.148435,2940.476264,2610.787132,3140.9155600000004,3057.916136,2655.583697,2347.885096,2359.879393,2572.720517,2766.0884739999997,2746.2823989999997,1919.672345,2780.110712,4108.908414
narP,eco_gcs1_t05929,78.17590048,71.97262837,96.91357795,84.45394636,104.0273214,96.36566181,101.35993719999999,78.86860288,90.42956141,98.9701599,111.66036729999999,108.5553512,76.84222686,86.36032697,78.45650016,80.80408717,76.38308856,68.88700701,67.39957195,76.95476786,63.62281438,58.19549576,77.25686693,63.99762195
paaX,eco_gcs1_t03636,23.46836986,36.93790269,26.29776413,21.59837601,13.84193798,17.72967172,12.10844121,15.69057634,13.06158851,15.67797889,15.03127252,12.69852714,34.14964509,27.91998612,24.10585176,27.28171554,28.42784381,24.069931399999998,28.94204374,26.45345941,32.81250383,32.50794287,19.59916965,15.1892745
evgA,eco_gcs1_t06399,1013.3289599999999,1041.595208,1407.882376,1357.691045,1604.4650550000001,1558.755744,1860.8251309999998,1329.057268,1099.380509,1080.2252119999998,1004.388509,1143.686067,735.0455625,783.6528946000001,916.0830192,980.3248096000001,758.7363649,969.8473131000001,805.0006174,1077.759933,876.5186115,697.1168034,970.4399456,1690.5677870000002
mprA,eco_gcs1_t07194,908.6205164999999,824.1468313999999,1002.36081,929.7243386,1245.519312,804.1185623,1185.238532,888.1885479,1170.8886730000002,1034.989719,1249.437923,1143.60522,1929.980752,1712.5032420000002,1670.743225,1468.423733,1568.314645,1671.499126,1612.907657,1689.44812,1355.412836,1156.733503,1678.168501,1559.828318
argR,eco_gcs1_t08557,24.47383712,37.83313301,35.68148527,30.25047069,16.60948747,20.31966433,27.64629183,23.40290592,11.43687436,21.58300313,14.32542317,15.450170800000002,31.60704378,34.70025692,27.45569952,36.49606455,52.92310449,25.451752399999997,24.53566535,40.03221002,38.91326979,37.033892200000004,29.61012625,10.27074146
envY,eco_gcs1_t01370,6.335878482999999,7.352837763999999,8.103720677,6.833999584,5.9990674639999995,7.121293262000001,7.015332202000001,7.246719687000001,6.816303467999999,7.294817156000001,4.178612112,5.540843537000001,8.810696517,2.652101647,6.107365859,8.725338147,6.610978749,8.718778062,4.587864737,12.65441547,8.023483023999999,7.7438237160000005,4.518264791,8.203925343
fadR,eco_gcs1_t03031,34.61269415,18.85542355,17.60959082,26.78323337,24.49875302,18.53716864,18.89891284,16.37169885,21.79825466,23.81593937,29.29188664,26.04312039,25.00028506,20.36073102,26.07003268,24.98866854,25.74365375,24.42431155,19.36723774,25.33548897,28.40713168,14.57980023,19.97208415,6.795859482999999
sdiA,eco_gcs1_t05164,644.1777748,812.8299734,736.2792444,661.8493444000001,544.5364293,455.9384716,427.16584400000005,278.36157810000003,445.7091863,333.6193244,459.29089819999996,505.4896906,707.7475768999999,624.9982722999999,658.4706110000001,636.1978312000001,578.9842727000001,616.7997105000001,751.3825807,714.6557021000001,660.426889,519.8161143,756.4686521000001,833.7813712999999
iclR,eco_gcs1_t10509,114.75875320000002,126.41069109999998,114.6080356,121.23167450000001,93.24267455,85.80175565,90.99632894,85.49425147,105.101658,101.1554728,127.86858829999998,130.2546041,121.86107609999999,109.3256877,133.9173247,125.64637739999999,116.6895981,91.17116289,99.60853988,108.2631206,117.2780899,95.71413294,104.53988249999999,71.38110397
dnaA,eco_gcs1_t09766,442.3581312,464.61605360000004,452.6462518,357.06095919999996,381.76518960000004,362.6567153,440.13878439999996,297.7733485,427.2196022,390.5531853,623.5463189,603.525941,427.2760063999999,366.4761294,431.7962944,374.2687689,435.3936414,380.8574627,452.1085278,419.54532689999996,443.37649810000005,375.4586498,458.3374815,445.6471637
nagC,eco_gcs1_t01657,544.2196701,356.18136069999997,409.46050230000003,503.9804412,499.37635250000005,426.5412018,454.4733306,285.9775069,481.36293509999996,379.3569231,572.6617409,563.9136029,439.82543669999995,488.13965419999994,469.5207142,445.78406229999996,432.0905176,376.30569199999996,463.6866797,451.7884864,423.37808600000005,296.630631,463.04414840000004,490.4464845
norR,eco_gcs1_t07233,448.28644349999996,361.3065671,423.85985830000004,402.71948010000006,365.271516,329.9230211,327.346747,276.2280662,305.9471177,333.1669715,335.5665184,405.5148798,428.06638760000004,407.215344,399.76160169999997,408.5651328,380.5435102,369.538714,379.05431339999996,330.43947430000003,455.90220189999997,381.86994619999996,472.59742869999997,462.74843530000004
cusR,eco_gcs1_t01393,1123.011611,1031.28747,1367.523333,1018.156268,960.6972686,1074.209892,890.9824277,832.8878215,1115.48159,1273.878071,1071.853079,1161.2354890000001,1323.631932,1095.128122,1150.808466,958.7054447,1363.242238,1311.655581,1200.491869,1208.083225,1441.532509,1120.614356,1344.787802,1163.717731
mngR,eco_gcs1_t01814,22.0739783,26.1736846,24.89584322,35.1274186,15.60534466,14.02694286,35.39222557,36.02834063,16.46343078,25.87887693,22.43594779,28.32260404,17.3073862,33.529181099999995,22.63512584,36.63606575,21.61666665,43.81259773,25.63072973,25.27042593,28.26327522,30.08411287,24.94582789,7.851567049
cdaR,eco_gcs1_t00389,66.81710859,56.98757436,59.12714867,58.64817357,70.40992603,62.48514683,68.20579104,61.75887379,85.52336733,82.30180747,75.86647125,92.69480257,59.02101533,61.5300929,55.59601508,57.76621111,56.9654552,65.06379665,63.33671838,63.68060944,63.76206533,60.18230744,55.44391582,24.54084804
zur,eco_gcs1_t10588,60.70828451,91.28845503,73.68657599,54.18263318,51.07237208,49.22095824,48.02170006,64.32110607,54.59772766,50.21315676,54.36957953,52.56741914,53.25230014,47.93424649,54.96413621,49.32913664,59.66724588,38.68365609,63.29107104,54.85597231,63.04719544,59.05423887,64.94082653,29.30199639
putA,eco_gcs1_t02568,144.2451784,136.648459,129.8389534,151.81205219999998,214.8424116,167.2142844,207.3191501,170.8951273,176.1752252,148.4642169,227.89843050000002,231.7989933,128.335599,153.09572880000002,154.81988159999997,142.2124358,122.6756521,131.39149469999998,140.5938144,118.287765,145.3134239,116.38440530000001,136.70877219999997,147.67713830000002
chbR,eco_gcs1_t04648,28.64963998,24.81618686,22.89915784,24.85079894,23.46114829,24.1588547,29.065840299999998,16.53402743,22.0416727,20.6903674,25.80736966,29.109004,31.218880600000006,30.70255419,30.18353441,37.19634515,30.50677103,26.47536496,29.78632941,27.81034892,28.60982478,24.05097046,24.83406499,9.818643586
gadE,eco_gcs1_t09204,2.9938498389999997,2.9384477010000003,4.346332491,8.495488767000001,12.85203862,25.68587603,35.8288056,33.59136186,2.305979484,3.549427385,2.31490996,2.946152679,3.1490309780000003,2.7692913010000004,3.4020948619999998,2.326019767,2.262565736,2.8796998210000004,2.774095707,3.684821279,3.3372477999999997,1.194247198,3.824209707,14.12559463
gntR,eco_gcs1_t09048,101.6770856,102.7239147,95.62647299,93.88158298,54.31760404,68.9047214,58.23139968,50.40450627,58.89753162,73.3319575,55.9381501,47.09790945,102.0095073,90.74892309,105.7856899,106.27525940000001,107.8246759,84.35020185,89.40146401,96.16807658,118.9132,93.07824105,82.82119056,62.59275779
idnR,eco_gcs1_t11084,272.7654224,236.6002007,232.50902459999998,204.3448976,257.6936089,271.6269364,282.6560184,167.53212280000002,240.04944849999998,301.863876,210.06447709999998,253.8248946,288.9427057,278.4818398,201.28355019999998,305.196261,200.6127525,225.67778030000002,188.12952819999998,262.7322118,298.9534639,203.2664674,175.3692466,210.98873109999997
exuR,eco_gcs1_t08223,395.5837418,372.4961218,445.6759222,355.29728769999997,361.0663832,428.06953899999996,332.8921231,333.443099,338.9614322,601.7759501,336.865762,364.6875501,538.4846072,468.750511,408.71439780000003,448.79433780000005,486.0343266,557.7466641,371.63931360000004,556.504184,675.2633619,474.7000393999999,311.937588,370.1578944
uxuR,eco_gcs1_t11257,17.84581027,18.50131276,18.23144347,15.99445168,8.561329426,16.37786381,12.49543605,23.76013309,17.26768603,17.16883301,11.79571038,15.59568616,22.83052714,18.48160907,13.29852965,12.79233276,21.41940685,11.26826017,18.965322,13.41577028,21.66070181,30.61860815,9.88520397,8.455799853
uidR,eco_gcs1_t04327,1193.657051,1519.408041,1344.160298,1252.9939689999999,1190.678823,1196.3033480000001,1156.029235,932.4655296,1203.317423,1218.235784,1244.241764,1218.01715,1443.439128,1291.31078,1560.0889,1583.636798,1329.8186859999998,1322.622481,1281.653922,1379.0839429999999,1489.587025,975.6200352,1371.062299,2094.533248
ulaR,eco_gcs1_t10931,73.46470958,66.61431439,68.98523218,62.0289032,65.62162466,66.71165008,63.07894184,50.85354058,76.15676896,85.90975062,72.67320887,87.30514282,71.28253946,69.48125017,70.60534406,75.42727155,69.47118908,71.33756339,61.256524399999996,64.12018369,79.98748097,58.94829234,57.37448173,29.66657838
trpR,eco_gcs1_t11429,65.49153755,99.23594419,104.3406716,75.25665571,68.86234865,76.49217495,82.36284,72.78207027,57.094480700000005,51.55911118,50.80760822,58.78996906,83.22750758,76.91259815,68.87106095,64.69659907,67.16379527,67.05578489,75.67576855,77.16245715,76.78580274,67.9399604,70.42422902,52.61952409
malT,eco_gcs1_t08994,205.69434130000002,221.91835440000003,221.8601284,202.7326687,214.71981159999999,131.5707501,144.2193361,166.71382340000002,172.5227371,157.6750196,187.95002759999997,200.1298283,271.6439364,267.9378372,309.8580642,233.45369580000002,390.590698,223.3400546,301.90024789999995,346.515014,339.42051789999994,304.7162299,322.49208169999997,208.9261342
pdhR,eco_gcs1_t00238,1512.837733,1072.996194,1267.580462,1210.094131,1504.2368720000002,1325.178599,1232.199204,889.0780384999999,1882.6452120000001,1429.748384,2268.272341,2135.531986,1161.91948,1283.569623,1774.3801809999998,1267.5913189999999,1517.561219,1325.311514,1548.228981,1497.372833,1454.227272,1009.31072,1752.547725,1910.45114
hdfR,eco_gcs1_t09926,523.5946798,366.63559260000005,424.90886869999997,450.4609267,453.89002419999997,425.7621133,481.13594759999995,293.43484069999994,511.34801969999995,438.90923139999995,463.1456415,543.5993137999999,511.8980227,443.50736969999997,491.7759453,461.4932277,442.58184040000003,401.12357369999995,506.4167393999999,545.6552216,485.8803317,376.6468827,542.5403921,561.5756905000001
slyA,eco_gcs1_t04391,104.906001,123.67060929999998,121.08368440000001,100.2437466,85.59268735,84.04294892,93.21334852,81.57041225,72.85052084,93.20901001,66.05870684,73.53776422,150.0543635,120.1997925,104.6533403,119.7664226,107.2061338,117.32692479999999,104.49937220000001,144.023805,134.47622990000002,117.714678,115.4307107,98.15918464
qseB,eco_gcs1_t08065,15.33371759,19.688075199999997,23.88199042,20.88927064,20.91205318,26.15641299,27.51792737,31.37476237,15.96615809,13.86347394,7.003964976000001,8.041827236,10.2936428,10.52088682,7.235406143,10.06563512,9.806739467,11.30172163,12.558113,10.37252025,11.696968400000001,25.47004667,8.540065886,12.56430753
ydeO,eco_gcs1_t03976,8.871494454,5.251266907,8.06373484,5.9850937989999995,9.398289222999999,6.300216719,9.902757486,3.529175581,6.987593895,6.942877571,7.241913228,6.870371859,4.384524258,6.48353954,3.394595798,4.671405276000001,3.452390242,5.554380899,3.773991081,3.880132159,3.5753538689999997,5.628372327999999,4.754223508,11.61744963
araC,eco_gcs1_t00136,40.18859711,51.34631829,44.92967283,41.04144225,38.77628812,33.41167229,46.86383092,41.64640164,43.51908819,28.24385376,28.79929878,37.70364705,53.91736609,57.757757,51.63734858,60.56952055,51.0952992,50.44494487,45.97407629,57.28691905,51.3135936,47.46458684,42.75690406,16.99478727
rhaS,eco_gcs1_t10261,12.34158703,12.75012888,16.07090135,14.06247669,9.978414249,14.38938492,15.99419246,33.22520638,17.48182392,17.79053272,11.680613300000001,13.60916711,17.57811124,13.47187696,12.12781022,13.22006748,17.49968728,13.81497675,15.99732883,8.02877034,16.3055214,20.13669318,13.24524585,11.83149591
melR,eco_gcs1_t10763,21.14887726,19.25886827,26.38312109,14.87201707,12.00292204,19.10957994,12.21501123,28.99052526,17.4067382,27.27508939,14.14213095,16.18595301,25.94016258,25.03894397,18.96040492,27.29493102,35.23592469,29.46562521,19.73585632,25.85500991,34.65839306,36.45554695,26.98925597,6.242107106000001
cytR,eco_gcs1_t10325,167.877935,152.83281609999997,131.42881359999998,141.9329669,138.5940617,121.2715932,134.9094693,97.54763118,150.52169469999998,123.5608508,159.77064430000001,138.3521817,150.524603,175.77958909999998,173.2398619,194.5483166,172.28519690000002,143.7824201,154.8515012,172.0689675,159.2234554,137.04930969999998,156.99634709999998,105.17130800000001
gcvA,eco_gcs1_t07486,193.1182448,182.31196169999998,173.3032885,149.23529950000002,138.07352419999998,151.15570630000002,148.329466,94.57462256,130.6538555,137.3287928,117.64017199999999,119.097628,258.5640478,241.9115253,195.0801007,223.86506540000002,195.9603368,222.6535817,187.30412900000002,244.13707940000003,232.8433795,170.2567576,209.2500612,189.14770430000002
torR,eco_gcs1_t02533,10.16998421,12.96315461,12.4344826,11.02719729,6.101342742999999,7.413488023999999,8.272724,13.98927435,8.541025301,10.11205432,7.025187275,6.834312428,9.49454239,16.41491567,9.810455825,12.56502021,9.78193473,16.13869694,8.251786707,4.311116307,7.922093201,15.708857199999999,10.04980313,12.84525575
agaR,eco_gcs1_t08305,6216.796239,6475.1144509999995,6864.77479,6034.137489,6385.652145,6349.674742,6319.401613,4316.507925,7152.740584,8070.513164,6352.190944,7840.511785,7202.869548000001,7272.176537,7090.040776999999,6829.586843000001,6983.720489,7813.754212000001,6654.667009000001,8247.164151,8355.703748,6484.075843,6261.825067,8695.178186
nanR,eco_gcs1_t08528,230.7461641,209.8688344,297.2243932,223.0492528,237.6274156,235.9266867,173.1516449,127.83748500000002,150.2220101,169.2550731,112.36853889999999,107.7438554,256.5951367,335.7275738,327.2435152,302.6762467,353.05258829999997,303.12667660000005,258.0619345,278.191774,268.8960028,210.97804969999999,259.9398677,213.34884669999997
ada,eco_gcs1_t11810,38.50701583,46.77789312,49.76668343,53.00930994,29.56382524,25.67254012,36.73986544,66.77202438,29.38862767,23.39947677,23.94353887,30.41618207,27.85697853,29.44694832,44.57118183,35.6082026,31.93899119,27.76638312,34.06753153,30.89897894,46.68312682,62.43326512,50.48957509,24.43082429
birA,eco_gcs1_t10418,228.15810330000002,216.28066800000002,232.0092563,231.6492443,226.17171820000002,183.1359764,187.8997919,152.02061619999998,166.2645804,128.3845684,200.7874647,186.6289362,284.42794480000003,246.08727000000002,266.6923617,241.15938140000003,245.390594,205.8953549,263.1836896,245.3084676,253.90426209999998,165.542251,267.60298880000005,228.96053419999998
deoR,eco_gcs1_t02072,95.05860255,75.34883304,60.37287195,81.8658215,92.44792463,95.53435604,113.38397340000002,75.51143872,91.21822239,125.802135,67.67868417,95.48649446,87.66831850000001,97.21502772,50.46428022,86.32939135,56.57652465,77.34496014,48.71528112,99.77333068,75.92738706,58.13040073,57.6542929,34.33832081
galS,eco_gcs1_t05804,9.625520137999999,9.716946771,5.486097469,8.461775761,5.572587648,7.91846142,6.832424134,7.901198269,5.738770885,6.6304788939999995,5.537740595,6.633917342,6.1406135520000005,7.410078612,6.874250837000001,7.663031051,8.632652887,10.11209834,8.67357946,8.301227398,8.153393548,8.721084622000001,5.738622762,11.04991413
galR,eco_gcs1_t07568,56.1209472,48.01182859,55.16016504,47.75373021,45.12008078,47.14082998,49.41730598,48.08131428,35.20362722,38.49507294,42.15865017,38.47166836,44.54332703,41.05714422,39.72127579,44.70090332,41.90185418,42.34891762,41.59405244,37.0821922,42.03732225,44.72650657,41.489277799999996,22.72917959
glpR,eco_gcs1_t09007,26.92428913,46.39017439,32.24443839999999,44.45033353,30.693589199999998,33.58055059,34.96103105,31.67986011,22.88802685,47.11644759,35.88020119,27.76711102,33.47770309,43.23860515,37.53004524,40.19930737,37.45617517,35.94305675,34.84950979,36.88436979,31.8004651,27.99852821,30.82161762,31.97195771
lacI,eco_gcs1_t00821,258.57864680000006,260.0910435,265.0209829,280.32119930000005,303.8268235,289.48391960000004,280.8515349,199.6540967,335.1176362,290.41673280000003,379.06489510000006,386.52878210000006,280.4270403,284.9403745,325.7126078,290.278271,263.7278748,269.1965604,307.9513113,307.4691538,314.27148739999996,255.5725778,283.6379464,295.5031346
lexA,eco_gcs1_t10582,46.98552479999999,45.63562739,46.08449749,51.31461307,69.52812359999999,67.00802689999999,71.63641175,58.42841151,61.34526183,60.731223899999996,82.89080325,75.98998052,41.41073811,37.39362418,53.25624993,45.52918878,52.90927403,37.74186161,47.56955465,44.33791549,46.0007853,41.05382252,48.50509729,26.03705038
metR,eco_gcs1_t10064,860.198926,561.0325637999999,634.1061306,789.870941,1226.452445,877.5420418,1195.0861220000002,779.4405369,1477.21845,1148.035103,1418.989468,1648.1877960000002,709.9978736,662.3300767999999,762.6830936000001,786.9613726,696.763209,546.7343661,533.2181117,609.2960561000001,796.4331637,657.2470291,773.3576178999999,762.7248578
purR,eco_gcs1_t04432,656.6436719,543.3112719,442.68388660000005,523.4533106,514.2357226,405.7409035,393.8895649,266.0201748,432.5010761,453.85581510000003,438.9007744,488.1327524,755.9775678,663.2950869,603.3192403,811.506249,554.6748502,506.06390439999996,443.5888834,555.6483350999999,643.5485441000001,440.16507520000005,478.1738425,494.7415222
rhaR,eco_gcs1_t10263,27.20383943,15.68675728,27.73489562,37.47222356,19.15942663,29.71833712,15.75592927,21.53434789,19.69906252,38.34730941,15.70418912,16.6058274,18.56006279,13.75413329,12.66232195,23.67685508,19.59715076,21.50261036,11.29584595,17.16860233,37.47621571,23.29705803,7.54053856,25.90841853
ilvY,eco_gcs1_t09941,553.9359347,542.0343807,477.2110993,431.69199299999997,482.96638139999993,525.9020805,595.5970565,396.9723881,738.306938,589.2017844,544.5886285,645.2017992000001,435.6009391,466.3854982,421.0369673,401.7301108,357.0754654,427.8952661,479.79425480000003,432.34672989999996,422.4748568,310.00347220000003,421.73873169999996,406.6742867
alpA,eco_gcs1_t07048,16.67733301,14.76620537,14.43856391,11.93220741,18.68999811,16.24293344,15.21562726,13.49897967,20.49459221,22.82219118,25.80373249,25.0148452,12.27104618,16.27292538,18.04608027,17.24968372,23.77139382,21.29416507,18.09409316,18.05966511,15.26574914,13.69320347,6.912538991,11.04367494
appY,eco_gcs1_t01357,24.19029805,18.91442778,29.28539208,37.5086873,111.37232579999998,83.72008566,94.85530827,48.67230682,34.17086725,45.14728634,33.92038856,53.03180135,23.59328414,27.08265625,24.10264951,40.90408344,20.83761381,20.31893921,17.27429097,22.6250747,18.88034403,13.70250529,20.32838385,35.78023849
asnC,eco_gcs1_t09872,54.96404035,52.51813593,49.03456447,58.09993994,60.96327651,59.67661721,61.45819897,58.02378793,51.99440766,43.51276974,61.40170055,65.54432498,61.877934200000006,42.71643013,54.56629374,45.39844043,48.50358896,39.39200982,48.01754334,45.40920489,53.4657745,32.86371053,46.94009772,16.04314381
atoC,eco_gcs1_t05993,12.13451459,10.20981553,10.60338433,9.682461201,10.99333525,8.741237071,9.09982028,11.21450998,11.67923843,9.425745826,9.844640983,10.3725725,7.602121866,8.811202452,6.918733082,11.1030739,7.386103858999999,11.54273679,7.90482568,6.884439344,7.3775935729999995,12.594624699999999,6.2733525729999995,11.08225821
betI,eco_gcs1_t11520,87.84343159,96.14003485,121.65459720000001,105.7903395,92.95165557,80.32143496,86.00276008,102.5558125,84.72919463,83.88243821,82.94721806,77.11214341,94.19626602,119.6007902,119.63502820000001,103.830445,103.44856779999999,102.93960109999999,101.54751740000002,96.86419291,104.49003459999999,133.7904187,122.56770390000001,116.58054059999999
cspA,eco_gcs1_t09347,156.1991304,497.0645467,192.3043925,258.1664717,133.5722584,107.0533143,106.9296229,107.2352672,198.66977880000002,96.65136055,328.7727842,588.5527373,229.2446987,169.25501119999998,481.3860585,140.05819230000003,175.0015652,140.9677144,132.4745445,160.2563632,185.8907276,144.9743458,374.0473395,75.73754009
cynR,eco_gcs1_t00802,22.57664222,22.97960272,21.55890584,36.70740824,24.60205578,24.6870277,20.22690307,30.27255646,43.37791155,33.05826594,49.35913638,38.35463226,23.41836015,30.76269828,34.22923687,29.84961057,35.57947369,29.36181701,27.32972746,18.75797099,26.61531258,30.58706246,26.22928833,16.62106335
