0,1,2,3,4,5,6,7,8,9,10
CRY2,804.0,1124.0,704.0,845.0,942.0,781.0,531.0,551.0,474.0,744.0
CAT,3533.0,7810.0,2554.0,4078.0,4117.0,5657.0,2870.0,1394.0,1108.0,2298.0
FABP3,14.0,4.0,46.0,45.0,17.0,136.0,51.0,32.0,50.0,53.0
KHDRBS1,518.0,549.0,970.0,763.0,660.0,963.0,917.0,1038.0,613.0,1258.0
CCR2,5.0,2.0,116.0,53.0,29.0,7.0,53.0,6.0,12.0,6.0
TNFSF10,1055.0,1426.0,1883.0,1857.0,2139.0,1193.0,712.0,781.0,376.0,1159.0
PIK3CA,122.22,134.3,225.76,190.13,118.42,138.6,160.79,158.15,92.99,124.45
CXCR4,370.0,85.0,1454.0,695.0,1186.0,227.0,1243.0,361.0,762.0,1340.0
POLK,138.83,130.0,191.0,159.39,156.18,58.87,206.0,197.87,220.09,286.0
FLT3,7.0,1.0,30.0,24.0,22.0,1.0,19.0,0.0,8.0,1.0
GTF3A,796.91,1067.06,1319.53,1329.18,1197.3,1993.59,1191.27,1250.56,708.65,1775.16
PAEP,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,0.0
MYOG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLG,16862.53,20398.83,14047.0,12781.88,12081.99,31851.7,11104.63,4762.97,1970.0,10737.31
PTGFR,13.0,23.0,22.0,15.0,7.0,183.0,18.0,274.0,5.0,30.0
HNRNPA2B1,2828.0,2433.0,3678.02,4039.0,3020.0,4702.0,4227.0,4000.0,2472.0,7451.0
NPY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
HOXA7,0.0,1.0,6.0,1.0,1.0,12.42,6.0,6.0,8.0,2.0
TWIST1,3.0,1.0,6.0,9.0,1.0,0.0,4.0,9.0,3.0,6.0
RECK,38.0,12.0,67.0,103.0,43.0,102.0,101.0,67.0,63.0,189.0
SPINK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALD1,5798.0,4554.0,5382.0,5820.0,5558.0,3509.0,7073.0,6085.0,8718.0,5931.0
NEUROG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAU,81.66,6.0,128.0,72.0,25.0,67.0,127.0,120.0,37.0,110.0
EGR2,122.0,44.0,108.0,56.0,75.0,20.0,170.0,28.0,24.0,7.0
ECD,171.0,180.0,234.0,209.0,165.0,499.0,283.0,290.0,222.0,458.0
P4HA1,620.0,207.0,1147.0,643.0,386.0,2247.0,562.0,368.0,235.0,834.0
CDKN2C,13.0,9.0,109.0,47.0,17.0,126.0,42.0,278.0,25.0,189.0
BHLHE41,19.0,19.0,49.0,27.0,56.0,58.0,90.0,122.0,93.0,26.0
SSPN,58.0,18.35,108.93,63.6,83.0,12.0,232.96,87.05,211.66,15.0
WWP1,627.41,802.06,2327.86,777.3,536.53,1808.8,318.97,651.9,285.0,999.91
ADGRE5,253.3,85.66,571.69,503.56,337.59,91.81,656.93,173.75,397.52,368.79
OPTN,564.0,893.0,1293.0,1543.0,1093.0,2924.0,1129.0,1312.0,548.0,1391.0
ATF1,25.0,39.0,79.0,64.0,50.0,85.0,48.0,93.0,43.0,59.0
NR4A1,1301.86,2276.13,1466.42,678.3,915.45,750.2,3108.83,193.3,828.01,864.38
HOXC13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
CDK2,149.0,107.0,124.0,153.0,130.0,200.0,222.0,197.0,151.42,185.0
LRP1,2815.0,2469.0,3778.0,3569.0,2870.0,6205.0,2893.0,3047.0,1741.0,4128.0
NFE2,0.0,1.0,2.0,3.0,2.0,11.0,9.0,4.0,3.0,0.0
SMUG1,148.0,148.0,158.0,251.0,221.0,444.0,213.0,331.0,122.0,425.0
DBH,287.0,331.0,167.0,801.0,248.0,31.0,331.0,33.0,309.0,60.0
COL10A1,6.0,0.0,55.0,19.0,11.0,1.0,222.0,67.0,21.0,0.0
TNFAIP6,4.0,0.0,4.0,0.0,0.0,1.0,10.0,6.0,0.0,1.0
G0S2,1248.0,1305.0,618.0,1656.0,1625.0,1799.0,2904.0,456.0,2236.0,1934.0
C4BPB,4037.0,2674.0,3277.0,1609.0,2200.0,2396.0,2413.0,811.0,1498.0,3033.0
CKS2,22.0,52.0,105.0,86.0,26.0,219.0,67.0,216.0,20.0,508.0
ACSL3,353.0,454.0,942.0,664.0,507.0,1038.0,650.0,1135.0,445.0,1207.0
CTCFL,10.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0
NCOA3,176.0,189.0,393.0,389.0,301.0,239.0,371.0,235.0,230.0,853.0
SNAI1,51.0,8.0,124.0,61.0,53.0,8.0,507.0,62.0,189.0,63.0
RBPJL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCK1,18024.0,27381.0,9643.0,11706.0,6437.0,1236.0,7210.0,1493.0,9987.0,20884.0
IL17C,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0
TRERF1,26.0,18.0,101.0,127.0,53.0,24.0,50.0,30.0,46.0,30.0
SPDEF,0.0,0.0,3.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0
CDKN1A,1516.0,592.0,997.0,1427.0,844.0,3490.0,2606.0,1569.0,1484.0,1789.0
SOX4,290.0,154.0,603.0,462.0,292.0,273.0,1101.0,2282.0,1735.0,510.0
RREB1,770.0,805.0,750.0,934.0,1275.0,1019.0,719.0,746.0,912.0,710.0
DEK,821.0,819.0,1010.0,854.0,783.0,518.0,1021.0,2166.0,833.0,860.0
RUNX2,31.0,1.0,59.0,23.0,29.0,3.0,43.0,17.0,26.0,7.0
GCM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP1,2108.9,1538.0,1795.0,2235.94,2056.0,1369.83,2274.0,2409.72,2548.0,1455.95
EREG,7.0,0.0,3.0,4.0,5.0,0.0,12.0,15.0,8.0,1.0
WNT1,2.0,0.0,7.0,4.0,5.0,0.0,1.0,0.0,3.0,0.0
MT1G,1842.0,8116.0,3897.0,7588.0,21467.44,4257.0,918.0,1602.0,400.0,115.0
SLC10A2,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
ABCC4,10.0,9.0,126.0,56.0,41.0,215.0,88.0,90.0,52.0,102.0
IRF1,971.08,327.4,985.23,1180.81,947.19,241.76,1371.66,720.66,628.39,1028.9
UPF3B,339.0,180.0,263.0,485.0,389.0,373.0,489.0,836.0,513.0,311.0
BMP4,34.0,23.0,48.0,61.0,36.0,235.0,52.0,106.0,77.39,92.0
PTGER2,19.0,8.0,95.0,36.0,38.0,9.0,71.0,10.0,30.0,20.0
SOX9,72.0,44.0,631.0,254.0,223.0,1735.0,330.0,385.0,268.0,0.0
TTF1,89.0,147.0,222.0,298.0,184.0,200.0,289.0,281.0,289.0,240.0
KIR2DL1,1.0,0.0,1.0,5.0,4.0,0.0,3.0,1.0,9.0,0.0
SLC2A4RG,592.06,1561.84,1068.95,1039.37,1587.59,1513.74,798.32,1344.54,458.27,663.62
IL1B,40.0,8.0,44.0,58.0,40.0,21.0,147.0,13.0,17.0,5.0
PAX8,13.83,8.39,38.76,33.0,24.0,100.91,4.0,24.0,15.0,32.56
MED1,194.52,187.69,285.86,251.79,275.0,721.39,280.18,342.0,213.0,263.39
TNFSF14,3241.0,719.0,2339.0,1531.0,474.0,5611.0,2542.0,1203.0,5637.0,4786.0
FOSB,7442.0,4192.0,3129.0,873.0,2639.0,350.0,3330.0,70.0,1739.0,680.0
SYMPK,533.0,540.0,642.0,870.0,700.0,1171.0,719.0,802.0,783.0,805.0
GNRH2,2.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0
FOXA2,501.0,398.0,618.0,605.0,615.0,707.0,383.0,583.0,307.0,556.0
GZF1,104.0,80.0,135.0,143.0,124.0,240.0,159.0,157.0,77.0,291.0
NKX2-2,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,3.0,36.55
BMP2,77.0,124.0,309.0,96.0,96.0,61.0,257.0,49.0,243.0,1826.0
PCSK2,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
MCM8,67.0,49.0,134.0,114.0,82.0,179.0,108.0,413.0,85.0,319.0
S1PR4,10.0,4.0,64.0,78.0,35.0,4.0,58.0,20.0,27.0,14.0
MAX,252.59,286.31,570.03,667.0,408.16,524.63,593.18,425.94,419.11,870.98
ID1,410.0,245.0,912.0,1944.0,1389.0,42.0,882.0,544.0,1193.0,914.0
PLAGL2,82.0,90.0,130.0,93.0,180.0,93.0,78.0,128.0,59.0,80.0
GRPR,0.0,0.0,1.46,0.0,0.0,40.71,0.0,5.16,0.0,24.0
ST3GAL3,123.0,102.0,196.0,127.0,124.0,161.0,132.0,269.0,93.0,189.0
CAPNS1,908.0,921.0,2501.0,2353.0,1301.0,3823.0,2874.0,2670.0,1551.0,3013.0
KRT36,0.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0
THRA,50.87,53.11,205.5,158.18,123.26,337.63,151.13,281.26,149.63,129.25
CCR7,6.0,3.0,99.0,122.0,85.0,2.0,98.0,4.0,26.0,24.0
NR1D1,373.13,122.89,591.5,534.82,351.74,1070.37,784.87,1241.74,564.37,591.75
PRDX5,912.0,1253.0,1320.0,1255.0,983.0,2476.0,1214.0,1615.0,641.0,1378.0
IRF3,575.0,572.0,788.0,996.28,950.56,675.55,761.71,685.7,939.29,775.69
PRMT1,316.59,281.0,484.43,546.0,365.82,825.45,677.56,623.0,347.0,742.0
STAT5A,81.86,73.0,215.29,234.37,176.35,148.21,159.52,164.57,134.31,116.08
BECN1,214.6,226.07,632.46,429.94,353.14,1633.49,364.56,438.47,193.11,483.31
UXT,313.0,343.0,608.0,385.0,315.94,617.5,541.0,438.0,391.0,1189.0
ELK1,130.0,125.0,290.0,146.0,181.0,343.0,177.0,301.0,113.0,275.0
SIX1,0.0,0.0,16.0,0.0,0.0,42.0,0.0,0.0,0.0,37.0
HSPA2,33.0,5.0,108.0,50.0,44.0,172.0,255.0,50.0,92.0,127.0
COX7C,1417.0,1795.0,2746.0,2078.0,1862.0,1932.0,2193.0,2275.0,956.0,8235.0
TRAF2,65.0,56.0,143.0,247.0,145.0,225.0,219.0,225.0,122.0,172.0
IL22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
YEATS4,53.0,44.0,93.0,56.0,49.0,134.0,46.0,94.0,14.0,113.0
TRPV5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
KLF2,179.0,85.0,493.0,283.0,227.0,59.0,540.0,183.0,177.0,75.0
GFER,147.87,113.98,193.56,186.11,147.62,193.18,208.85,228.32,116.89,188.87
SMARCA4,427.0,413.0,886.0,868.0,843.0,1400.0,1006.0,1152.0,1073.0,1411.0
KDM4B,492.0,1435.0,424.0,527.0,430.0,883.0,292.0,298.0,327.0,426.0
TICAM1,158.0,97.0,238.0,198.0,177.0,203.0,316.0,181.0,184.0,314.0
POR,5283.0,5200.0,3988.0,5017.0,5081.0,4094.0,6449.0,2643.0,3759.0,11880.0
GNAI1,182.0,224.0,235.0,181.0,175.0,463.0,151.0,242.0,92.0,342.0
ZFP36,3669.0,4290.0,4866.0,3907.0,4027.0,1548.0,10645.0,1939.0,7566.0,5181.0
KDR,50.0,129.0,214.0,177.0,77.0,138.0,267.0,231.0,74.0,163.0
ATF4,2378.0,2202.0,3033.0,3167.0,2453.0,3903.0,3690.99,3938.0,3044.0,2169.0
APOBEC3A,36.82,2.0,2.0,4.2,6.31,2.0,13.0,3.21,0.0,0.0
APOBEC3F,44.23,52.0,95.98,222.13,153.15,328.88,177.64,91.69,100.43,126.18
KRT17,2.0,2.0,18.0,2.0,2.0,3.0,33.0,43.0,21.0,0.0
PODXL,52.0,28.0,318.0,108.0,123.0,216.0,236.0,417.0,123.0,418.0
FOXP2,185.0,163.0,19.0,65.0,36.0,0.0,87.0,113.0,108.0,7.0
SMO,192.0,316.0,613.0,332.0,392.0,1038.0,157.0,433.0,83.0,516.0
IRF5,90.0,100.0,206.0,252.0,109.0,169.0,127.0,175.0,141.0,199.0
GAD1,1.0,0.0,14.0,2.0,0.0,4.0,3.0,8.0,0.0,5.0
HOXD9,0.0,0.0,0.0,0.0,8.0,55.0,7.0,13.0,4.0,124.0
EIF2AK4,843.0,454.0,578.0,1011.0,759.0,1037.0,743.0,928.0,711.0,1263.0
DLL4,12.0,21.0,81.0,39.0,27.0,184.0,61.0,188.0,37.0,262.0
ALDH1A2,34.01,51.01,78.0,27.0,55.02,13.0,92.0,41.0,88.0,40.0
CHAC1,2.0,150.0,33.0,25.0,8.0,362.0,19.0,205.0,10.0,21.0
MYOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPH1,4.0,1.0,3.0,6.32,2.17,2.0,6.0,8.0,18.0,7.0
E2F8,1.0,0.0,17.0,17.0,7.0,19.0,5.0,62.0,1.0,61.0
SHBG,1348.0,669.0,256.0,916.0,737.0,1051.0,1235.0,137.0,576.0,45.0
CD68,383.41,174.98,965.96,1159.08,358.87,2982.94,606.33,795.44,232.97,939.93
ATP1B2,57.0,34.0,39.0,58.0,65.0,78.0,110.0,59.0,104.0,24.0
FXR2,156.0,187.0,193.0,357.0,238.0,1054.0,281.0,244.94,150.0,278.0
ILF3,1178.0,839.0,1652.0,1858.0,1780.0,1851.0,1812.0,1738.0,2107.0,2355.0
CDKN2D,19.0,6.0,31.0,45.0,16.0,27.0,21.0,32.0,15.0,40.0
FOXA1,154.0,246.0,269.0,231.0,205.0,187.0,274.0,416.0,91.0,523.0
EAPP,242.0,347.0,430.0,324.0,309.0,545.0,335.0,308.0,273.0,541.0
NRL,14.0,16.0,12.0,13.04,8.0,37.34,12.0,17.03,13.0,18.06
CDO1,1778.0,3955.0,2189.0,2504.0,2535.0,2142.0,2315.0,1058.0,790.0,4549.0
REEP5,1103.52,1250.16,2293.0,1518.0,1225.0,929.68,1601.0,1338.82,813.0,2454.07
ASH2L,205.0,230.1,277.0,301.63,294.0,524.0,251.02,189.0,147.0,493.0
CDKN1C,76.0,64.0,224.0,150.0,146.0,32.0,265.0,79.0,189.0,28.0
KLF16,165.0,123.19,249.68,211.0,238.0,278.7,248.0,255.53,224.0,177.0
LBP,2084.0,1672.0,13913.0,3361.0,1966.0,14464.0,5209.0,3282.0,1797.0,10672.0
CBFA2T3,55.0,105.43,76.0,112.89,151.0,19.0,89.0,19.0,78.0,24.0
SAT1,5554.0,5469.0,4091.0,6290.0,5028.0,4624.0,6035.0,3375.0,4902.0,7616.0
LDLR,4449.0,2013.0,857.0,655.0,1172.0,588.0,1563.0,968.0,2983.0,1053.0
APOE,35475.0,76313.0,35999.0,68749.0,47825.0,100125.0,54464.0,66402.0,26694.0,84398.0
GADD45G,338.0,3019.0,489.0,474.0,711.0,829.0,1053.0,244.0,1151.0,850.0
ACE2,22.0,38.0,15.0,63.0,11.0,1460.17,36.0,23.0,39.0,1.0
BST2,1440.0,1144.0,2120.0,4443.0,3295.0,195.0,2680.0,1411.0,641.0,1141.0
SLC27A1,198.0,143.0,365.0,241.0,295.0,388.0,275.0,250.0,305.0,105.0
ACSBG2,0.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0,2.0,2.0
ACTN4,1535.79,1392.24,3288.23,2881.88,2108.21,5312.99,3738.44,3853.62,3397.74,2966.63
EPO,5.0,4.0,16.0,20.0,22.0,51.0,357.0,15.0,71.0,0.0
GDF15,455.0,108.0,521.0,542.0,233.0,1147.0,1029.0,2036.0,2019.0,1269.0
JUND,2953.0,2640.0,2028.0,1537.0,1642.0,1507.0,2904.0,2929.0,4235.0,2946.0
H19,12703.0,4348.0,8048.0,56207.0,14284.0,14537.0,7033.0,327230.0,13764.0,363.0
CYP2E1,26475.0,104273.0,14373.79,44426.95,31228.7,214416.99,31021.0,5000.0,2549.0,19194.0
TAF4,98.0,120.0,208.0,200.0,171.0,189.0,199.0,219.0,149.0,338.0
GATA5,10.0,4.0,26.0,30.0,8.0,5.0,24.0,2.0,11.0,0.0
ASS1,13911.0,26157.0,4379.0,7592.0,10382.0,11793.0,23824.0,6250.0,5476.0,2575.0
TRIM28,593.0,520.0,1166.0,1033.0,933.0,1798.0,1240.0,1988.0,943.0,1868.0
SESN2,125.0,189.0,164.0,243.0,197.0,518.0,133.0,428.0,94.0,224.0
DNMT1,225.0,192.0,504.0,569.0,482.0,327.0,467.0,874.0,594.0,675.0
DUSP9,0.0,17.0,10.0,17.0,7.0,335.0,2.0,310.0,2.0,22.0
FBP2,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
RGN,2180.0,3106.0,2178.0,2607.0,2784.0,1881.0,1773.0,620.0,1189.0,1969.0
AKAP12,619.0,490.0,609.0,264.0,317.0,1029.0,789.0,169.0,772.0,1192.0
LILRB2,166.5,46.0,127.0,307.15,111.02,40.0,271.0,104.0,223.11,69.0
GFAP,6.0,4.0,1.95,17.87,7.73,46.39,15.21,1.0,19.0,2.0
F12,3674.0,10004.0,4196.0,8740.98,6601.99,3290.44,5501.0,4596.0,3161.0,17214.92
NFATC1,85.0,45.0,151.0,163.0,139.0,176.0,194.0,67.0,308.0,65.0
IDO1,9.0,0.0,87.0,84.0,63.0,26.0,105.0,11.0,45.0,159.0
TRAF3,81.0,89.0,211.0,206.0,194.0,289.0,227.0,215.0,169.0,230.0
SLC6A6,31.0,10.0,180.99,149.0,83.0,57.0,164.86,128.0,80.0,81.0
NR1H2,272.0,272.0,528.0,389.15,350.0,1204.33,551.0,425.37,325.0,632.25
ACLY,388.07,232.0,938.0,566.06,601.06,1511.26,612.08,811.11,428.0,713.0
G6PC,3406.0,8826.0,2766.0,5727.0,2222.0,3493.0,2966.0,2007.0,1313.0,5629.0
KRT34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT33B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOP2A,29.0,38.0,340.0,178.0,77.0,631.0,138.0,2922.0,83.0,1182.0
STARD3,276.0,247.0,507.0,564.0,395.0,1035.0,438.0,578.0,324.0,385.0
RARA,189.68,173.0,424.72,336.0,291.8,709.61,661.94,547.84,287.49,533.44
PIAS3,69.56,28.28,189.63,238.66,129.23,247.72,212.84,214.65,129.05,242.37
PRKAB2,699.0,674.0,1049.0,753.0,791.0,1549.0,219.0,1052.0,259.0,1067.0
FSHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR0B2,946.0,1078.0,465.0,1483.0,2126.0,90.0,353.0,721.0,250.0,157.0
LIN28A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
LGALS3,181.0,52.0,902.0,791.0,270.0,85.0,945.0,1104.0,652.0,376.0
RFX1,202.0,158.0,145.0,249.0,174.0,198.0,166.0,141.0,212.0,146.0
PPARG,80.0,117.0,287.0,96.0,132.0,143.0,88.0,275.0,106.0,225.0
HSD17B7,402.41,213.68,230.06,242.91,200.2,582.39,147.88,258.71,111.69,439.86
TRIM5,184.0,137.0,240.0,414.0,259.0,203.0,291.0,283.0,142.0,484.99
TRIM22,499.0,168.0,575.0,1698.0,840.0,156.0,668.0,127.0,352.0,841.0
PER2,664.0,476.0,394.0,168.0,460.0,385.0,273.0,194.0,361.0,257.0
PRKAA1,451.0,468.0,551.0,514.0,448.0,284.0,409.0,594.0,333.0,926.0
SERPINF1,5613.0,10688.0,4363.0,8150.0,5218.0,25993.0,6297.0,3243.0,2687.0,8800.0
DLG4,65.0,95.0,64.0,198.0,69.0,177.0,173.0,82.0,116.0,64.0
TERF2,175.0,131.0,286.0,170.0,220.0,635.0,246.0,251.0,151.0,275.0
PCNA,125.0,162.0,413.0,263.0,186.0,572.0,285.0,617.0,62.0,1516.0
ATP1A4,0.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,1.0,1.0
NES,115.0,56.0,319.0,143.0,162.0,289.0,401.0,523.0,295.0,137.0
CRP,4036.0,2158.0,8114.0,1291.0,383.0,17167.0,19301.0,57129.0,15439.0,17.0
APCS,5042.0,6686.0,7599.0,4605.0,6382.0,7820.0,5813.0,2883.0,1567.0,7867.0
RBM38,105.0,150.0,240.0,179.0,144.0,113.0,226.0,134.0,148.0,121.0
CASP9,155.0,178.0,116.0,195.0,161.0,114.0,226.0,126.0,166.0,86.0
WASF3,73.0,40.0,33.0,37.0,45.0,2.07,78.0,5.0,67.0,78.0
MYH10,602.0,609.0,1011.0,1506.0,909.0,3101.0,1609.0,784.0,1243.0,597.0
CHI3L1,554.0,1980.0,1198.0,1944.0,2100.0,2971.0,5279.0,2718.0,2301.0,25.0
CCNA1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
RXFP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPSTI1,116.0,101.0,278.0,814.0,576.0,459.0,303.0,131.0,84.0,158.0
POSTN,40.0,96.0,126.0,34.0,8.0,65.0,38.0,759.0,12.0,54.0
RFXAP,9.0,16.0,25.0,26.0,21.0,21.0,13.0,19.0,10.0,22.0
TPT1,25020.0,31929.0,30117.0,25849.0,20908.0,25479.0,36481.0,20239.0,21731.0,20781.0
KL,1.0,0.0,3.0,2.0,6.0,43.0,19.0,0.0,1.0,1.0
RFC3,23.0,35.0,44.0,52.0,54.0,77.0,47.0,111.0,16.0,125.0
BEX2,12.0,0.0,19.0,80.0,31.0,1197.0,70.0,48.0,30.0,513.0
EPHB2,9.0,4.0,53.0,66.0,18.0,115.0,64.0,89.0,28.0,12.0
MACROD1,236.0,381.0,188.0,256.0,280.0,153.0,191.0,213.0,305.0,103.0
RTN3,605.0,745.0,1105.0,814.0,706.0,2442.0,911.0,1708.0,420.0,1190.0
GSTT2B,37.38,33.0,56.38,167.0,110.3,44.0,52.0,43.0,174.0,79.0
BTG1,1403.0,1663.25,2398.25,1884.81,1639.31,2286.69,2088.97,1608.96,1360.18,1785.93
SFTPD,2.0,6.0,5.0,2.0,0.0,5.0,5.0,0.0,2.0,0.0
KRAS,191.0,156.3,129.0,135.0,173.0,148.0,180.04,171.0,137.0,229.0
E2F5,41.94,32.15,196.12,68.14,58.24,65.6,95.75,89.91,82.11,71.51
ARNTL,38.0,46.0,136.0,66.0,74.0,124.0,72.0,94.0,43.0,327.0
RRAS2,96.0,135.0,228.9,193.01,165.0,277.96,153.0,436.0,72.0,359.96
MEN1,188.0,277.0,356.0,417.0,260.0,695.0,380.0,626.0,215.0,413.0
GSC,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
MBD2,361.0,429.0,866.0,1185.0,629.0,923.0,869.0,673.0,482.0,1011.0
CCNB1,5.0,34.0,161.0,61.0,20.0,172.0,42.0,558.0,5.0,879.0
VHL,218.0,184.0,320.0,218.0,235.0,271.12,201.0,421.0,244.0,167.42
BHLHE40,2510.59,1742.8,2406.06,1757.83,2129.92,1573.65,5183.58,1869.91,4339.52,1301.38
TRPM1,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
GSTM1,0.0,0.0,1362.16,2467.87,4157.52,2812.32,1891.59,1168.85,648.0,48.75
REG4,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0
TSHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTM5,11.0,13.0,118.0,60.0,111.0,3.0,250.46,16.0,157.0,4.0
GSTM3,86.0,16.0,95.0,91.0,105.0,39.0,614.0,291.0,231.0,330.0
HMGCS2,10108.0,19320.0,8183.0,10415.0,11969.0,11360.0,10830.0,7000.0,1710.0,4717.0
WNT2B,39.78,43.09,83.3,102.45,82.67,73.12,133.03,98.78,102.69,32.71
LAMTOR5,396.0,475.0,998.29,649.75,519.0,1428.98,744.0,790.0,375.0,967.0
NOTCH2,347.51,455.51,1114.62,669.66,756.38,807.49,767.12,1298.38,607.89,426.93
NGF,16.0,2.0,21.0,44.0,20.0,7.0,18.0,17.0,22.0,11.0
GRHL1,165.0,191.0,67.0,121.0,193.0,54.0,174.0,322.0,263.0,40.0
RSAD2,33.0,33.0,72.0,500.0,296.0,28.0,62.0,21.0,24.0,57.0
MYCN,4.0,0.0,30.0,2.0,27.0,0.0,4.0,134.0,0.0,2.0
LDHA,4004.97,5590.97,5943.05,5047.12,3581.18,22134.26,8366.07,5869.89,4190.99,6269.65
SAA2,324.84,348.96,8179.42,841.88,519.54,33122.68,1225.65,3908.16,217.89,1298.08
FST,1699.0,2495.0,1389.0,848.0,523.0,533.0,386.0,914.0,809.0,1522.0
CDC73,107.0,121.0,228.0,163.0,112.0,235.0,140.0,157.0,98.0,286.0
IL2RA,0.0,5.0,28.0,27.0,8.0,10.0,21.0,8.0,7.0,38.0
IL15RA,199.0,104.0,235.0,191.0,145.0,43.0,318.0,331.0,378.0,127.0
SLCO1B1,2118.0,2932.0,1310.0,1588.0,1607.0,122.0,1799.0,1016.0,415.0,188.0
DDB2,558.0,211.0,382.0,495.0,327.0,997.0,469.0,251.0,285.0,289.0
SOX3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
APLNR,114.0,207.0,346.0,261.0,133.0,88.0,324.0,386.0,77.0,80.0
FADS2,1221.0,2685.0,674.0,995.0,555.0,4264.0,757.0,4998.0,487.0,1677.0
CLOCK,210.0,287.0,387.0,429.0,275.0,455.0,427.0,571.0,421.0,526.0
PDGFRA,137.0,144.0,592.0,714.0,397.0,18.95,919.0,612.0,477.0,12.0
COL4A2,325.0,208.0,2079.0,1637.0,476.0,2716.0,3439.0,3680.0,1307.0,1374.0
ERCC5,622.0,733.0,561.0,1043.0,851.0,1783.0,690.0,503.0,702.0,278.0
ACRV1,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ETS1,281.0,174.0,980.0,669.0,558.0,204.0,761.0,334.0,450.0,726.0
APC,123.0,119.6,205.0,216.0,146.0,13.0,198.0,179.0,80.0,317.0
CTSL,757.0,844.0,1224.0,1220.0,833.0,1495.0,861.0,1221.0,238.0,3539.0
HNF1A,246.56,353.55,343.71,274.85,470.46,553.27,179.97,538.77,70.75,271.05
TBX3,232.0,433.0,765.0,508.0,413.0,2963.0,201.0,58.0,149.0,997.0
OASL,159.0,94.0,253.0,1694.0,1481.0,122.0,727.0,86.0,94.0,390.0
HRK,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0
P2RX4,159.0,117.0,297.0,283.0,150.0,684.0,240.0,426.0,207.0,207.0
CD36,113.0,167.0,140.0,337.0,106.0,278.0,314.0,538.0,164.0,851.0
CSN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5E,653.0,621.0,815.0,711.0,462.0,496.0,339.0,1071.0,160.0,980.0
CGA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
LMO2,48.0,27.0,109.0,127.0,38.0,39.0,84.0,94.0,70.0,73.0
EHF,8.0,6.0,60.0,36.0,14.0,84.0,48.0,82.0,41.0,4.0
ELF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
AMHR2,3.0,2.0,3.0,12.0,2.0,0.0,1.0,0.0,1.0,2.0
GLS2,1279.55,3284.91,270.08,1662.35,1512.76,44.72,1838.18,555.24,418.61,6.44
CDK4,273.89,241.05,587.34,474.05,385.96,966.68,502.69,1057.94,296.49,673.11
TFCP2,91.0,98.0,226.0,204.0,184.0,317.0,218.0,231.0,111.0,221.0
