0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
STAT3,29.07,28.71,56.31,69.46,137.09,39.5,25.21,21.4,17.36,45.86,33.47,50.8,7.71,22.14,45.89,16.91,41.94,16.43,12.84,12.2,7.5,29.04,16.5,21.8
AXIN2,0.11,2.99,0.61,1.02,0.28,0.31,0.21,0.33,0.16,0.12,0.27,0.32,0.0,0.88,0.52,0.0,0.11,0.0,0.0,0.67,0.05,0.13,0.64,0.0
IL7R,0.33,5.28,11.14,28.47,8.52,6.34,14.37,1.12,3.01,5.23,2.37,0.93,0.15,0.0,0.0,0.0,0.07,0.0,1.91,0.0,0.96,0.01,0.02,0.0
GSTM4,4.32,23.18,24.71,68.42,34.55,226.59,30.58,18.3,3.37,3.13,7.73,13.15,1.75,62.98,34.7,13.67,15.25,64.92,13.0,57.23,8.86,17.93,36.86,43.8
ZBTB5,3.93,2.02,3.14,1.54,1.57,1.72,1.38,0.32,0.34,0.67,0.56,0.89,2.61,0.83,1.72,1.98,0.94,0.0,0.74,0.79,0.62,0.72,1.35,0.99
IL12A,1.35,0.1,0.73,0.0,0.2,0.17,0.7,0.0,0.19,0.29,0.67,0.24,0.27,0.0,0.0,0.0,0.15,0.0,0.26,0.0,0.06,0.0,0.0,0.0
SOX14,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SFTPB,0.0,0.04,0.74,0.55,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
MAT2A,54.07,58.71,35.47,74.28,23.36,44.93,35.34,12.5,14.3,11.29,24.63,13.56,18.41,33.73,23.22,17.4,17.44,17.53,14.36,11.07,25.86,17.02,20.31,12.81
PLA2G4F,0.24,0.61,1.27,0.35,0.42,0.94,0.78,0.26,0.17,0.3,0.22,0.06,0.01,2.96,2.11,0.15,0.91,1.39,4.68,0.0,0.2,2.12,3.0,1.05
SPRY3,0.35,0.16,0.05,0.25,0.03,0.1,0.22,0.05,0.01,0.02,0.02,0.05,0.1,0.14,0.15,0.03,0.01,0.11,0.17,0.01,0.01,0.0,0.0,0.0
JMJD7-PLA2G4B,0.5,0.35,0.3,1.42,0.16,1.33,0.02,0.08,0.06,0.06,0.1,0.19,0.12,0.13,0.0,0.01,0.03,0.08,0.06,0.02,0.02,0.03,0.01,0.01
E2F6,10.9,7.33,5.37,13.04,2.23,3.49,4.77,1.52,0.78,1.0,0.95,2.22,8.1,4.67,7.14,4.75,5.67,11.06,4.02,3.36,7.22,1.06,3.31,7.13
COL4A3,5.22,0.11,0.39,1.08,0.01,0.41,0.1,0.0,0.02,0.01,0.04,0.3,1.44,0.0,0.75,0.74,0.41,0.0,0.68,0.0,0.02,0.0,0.0,0.0
MECP2,6.75,4.61,2.87,16.13,4.19,4.9,4.2,0.9,1.61,0.65,1.63,1.37,0.88,1.31,5.09,3.75,0.68,0.81,2.31,1.47,0.58,4.15,3.15,2.54
AR,1.6,29.68,0.64,14.98,22.01,55.25,8.52,4.38,2.57,7.58,3.71,5.75,0.31,29.66,34.51,0.73,15.84,4.55,7.09,15.66,8.14,34.88,13.54,16.47
ATF5,5.15,5.35,12.6,3.44,3.85,4.91,5.03,2.92,5.39,7.36,8.61,3.26,0.5,5.34,2.06,2.89,0.6,2.64,3.76,4.76,0.92,2.83,7.31,12.26
CPT1C,0.95,1.13,1.93,12.65,2.28,2.98,4.97,0.29,2.64,0.88,0.82,2.34,0.15,0.8,3.71,0.17,0.05,2.88,6.86,4.78,8.37,0.0,20.67,0.0
PCSK9,0.12,0.0,0.14,0.06,0.09,0.06,0.59,0.0,0.0,0.0,0.02,0.12,0.11,0.05,0.0,0.35,0.0,0.0,0.05,0.0,0.0,0.0,0.84,0.0
IL13,0.0,0.0,0.34,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
CXCL10,47.2,36.59,133.17,16.7,24.14,56.87,75.74,146.51,682.58,23.55,23.63,14.8,170.11,10.02,0.06,0.0,0.46,0.0,6.17,2.71,30.91,11.14,34.28,41.35
CXCL11,1.59,1.57,6.16,2.5,0.34,3.14,4.41,1.55,17.51,0.41,1.58,0.37,7.15,0.06,0.0,0.04,0.0,1.13,0.66,0.0,2.89,0.57,0.3,2.07
ADRB2,0.15,0.59,0.95,8.39,0.28,0.39,0.53,0.08,0.15,0.16,1.22,0.13,0.02,0.1,0.0,0.4,0.0,0.01,0.0,0.0,0.0,0.18,0.29,0.55
NR0B1,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMOD,0.0,0.0,0.0,3.32,0.0,0.0,0.06,0.02,0.19,0.0,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
SIN3A,23.04,15.49,9.44,16.62,7.4,18.29,7.08,3.94,3.7,3.99,8.22,8.97,6.14,7.52,9.64,4.2,3.1,6.53,3.58,3.01,2.31,14.45,3.62,5.42
RNASE2,0.53,0.46,0.23,1.19,1.16,1.87,1.41,0.78,0.13,0.98,0.12,0.26,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTAFR,3.92,15.01,4.47,12.47,14.31,5.52,40.26,6.43,7.37,2.65,2.74,2.47,0.35,2.99,0.53,0.3,2.33,4.72,2.43,0.01,0.25,0.03,0.76,4.87
CXCL8,3.11,7.04,35.89,3.55,1.09,0.83,9.66,0.11,21.97,523.39,6.77,8.55,291.42,8.47,22.05,19.03,49.79,64.25,20.33,0.0,284.01,31.18,31.07,195.28
SPRR1B,0.0,0.0,1.0,0.0,0.71,0.0,2.6,0.0,0.0,12.92,0.0,0.0,6.42,0.0,13.16,0.2,527.97,3.42,1126.48,0.0,0.0,0.0,189.41,6.02
ZEB2,2.7,13.78,4.79,35.58,3.42,8.78,15.95,2.96,9.65,3.27,7.08,6.01,0.56,0.2,0.0,0.09,0.05,0.03,0.0,0.0,0.0,0.0,2.48,0.0
GJB1,0.05,16.11,0.0,1.3,0.16,8.48,32.71,0.0,3.28,1.43,0.33,0.15,0.0,0.23,0.0,1.26,0.0,2.68,3.73,0.0,2.54,0.78,0.37,0.0
GP9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FASN,1.57,1.24,0.89,1.5,2.05,5.04,1.9,0.14,0.18,0.47,0.41,0.23,0.03,1.68,0.36,0.53,1.11,3.77,0.84,2.81,0.3,10.63,7.93,10.5
MT1E,33.69,47.56,76.23,256.18,47.86,123.76,49.67,2.15,69.79,46.66,90.81,12.22,60.6,12.34,224.11,1269.51,25.96,61.7,5.76,12.76,17.35,2.41,97.29,2.33
ONECUT1,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT10B,0.04,0.08,0.42,0.21,0.04,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.09,0.0,0.0,0.0
REPS2,0.41,1.18,0.83,1.96,21.69,33.06,1.08,9.83,0.69,2.65,1.44,1.06,0.92,5.07,8.32,2.83,11.35,7.69,2.58,11.79,2.08,4.7,4.27,3.93
ITGAM,1.43,1.39,1.09,1.29,1.48,1.98,1.28,0.55,0.55,0.79,0.2,3.66,0.67,0.11,0.05,0.0,0.0,0.02,0.01,0.04,0.47,2.89,0.08,2.03
S100G,0.0,0.0,0.23,0.0,0.22,0.0,0.0,0.0,13.42,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,61.06,0.0,0.0,0.0
TM4SF1,2205.44,214.72,564.52,581.26,24.37,128.6,312.16,131.36,99.93,110.06,332.78,36.95,1673.14,119.75,1905.69,606.81,51.51,1183.34,480.92,889.29,383.05,191.58,549.25,207.55
BRD3,10.86,17.5,7.9,5.75,9.58,5.09,4.79,0.78,0.42,2.51,2.8,4.61,1.29,2.5,3.7,1.5,2.4,0.41,1.62,4.79,0.43,3.86,4.19,9.64
KLF13,8.71,8.73,9.85,28.85,1.13,7.94,8.81,1.79,2.43,5.09,10.94,8.3,15.77,16.39,19.7,8.09,1.43,3.71,14.55,4.2,5.36,13.35,22.44,1.04
GYPA,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.21,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FABP6,0.56,0.0,0.24,0.81,0.32,0.0,32.83,1.08,0.0,0.0,1.31,2.12,1.96,18.54,0.0,0.0,1.13,0.0,103.95,10.33,1.74,6.35,12.51,60.93
GABARAP,1150.46,1524.47,778.98,1098.95,1022.29,984.95,1627.55,771.69,511.54,411.34,614.46,930.13,680.23,1969.48,1533.44,1734.17,627.43,1039.68,2804.19,2533.46,520.3,707.41,1606.25,2064.12
CDK1,58.92,55.99,79.84,1.68,24.85,21.27,22.4,9.03,3.9,4.65,3.62,2.28,84.56,36.32,3.9,44.17,5.37,48.71,3.28,14.38,46.85,1.16,36.5,18.77
NFRKB,24.77,9.39,13.54,21.77,15.19,7.06,7.32,1.67,1.34,2.53,2.26,2.75,6.63,6.94,12.13,8.66,4.64,10.02,12.64,17.36,2.18,14.08,9.82,12.54
FABP4,3.69,52.8,0.65,1872.94,1.26,2.8,3.65,1.9,2.76,0.53,9587.04,1.99,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,42.11,0.0
FOS,28.59,83.16,17.28,383.75,60.19,288.69,11.99,4.72,738.53,11.58,304.33,77.43,1.15,0.64,25.74,7.0,8.77,25.59,3.14,7.38,0.2,24.81,2.53,0.77
SMAD1,20.26,12.91,9.37,15.95,24.66,16.13,23.56,2.29,3.76,7.71,4.98,13.92,12.95,5.66,11.87,8.52,6.93,4.27,8.53,10.78,4.03,10.02,13.81,26.19
CST5,0.0,1.51,0.0,0.0,0.33,0.0,0.0,82.92,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,60.73,0.0,0.0,0.18,0.0
EMX2,0.05,0.06,0.0,1.17,0.13,0.0,1.75,0.0,0.0,0.12,0.14,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0
SP7,0.03,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT,73.52,77.53,49.61,31.32,91.93,75.87,41.19,4.95,2.84,2.0,4.51,7.32,14.44,36.5,56.45,30.49,20.0,44.0,38.22,82.68,3.67,33.56,50.31,75.01
CD14,49.91,167.25,38.24,180.89,126.71,80.97,347.27,33.26,83.12,22.45,18.97,11.93,3.03,1.54,4.58,10.46,0.22,9.79,0.0,0.27,0.62,1.44,0.0,0.0
KRT4,0.0,0.0,0.59,0.0,0.04,0.0,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.89,0.02,26.77,0.0,0.06,0.0,0.0,0.0
NPAS2,0.95,0.78,1.91,6.53,0.62,3.39,4.9,0.34,0.65,0.35,0.71,0.78,0.83,6.04,5.79,2.79,1.5,1.22,12.2,1.45,0.7,3.46,5.0,4.19
KISS1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
PA2G4,96.23,128.14,166.19,165.32,192.39,168.74,175.18,21.3,26.93,21.6,28.37,26.79,27.11,92.39,101.09,119.03,52.61,163.46,147.25,34.68,46.17,46.41,62.06,41.49
PFKFB3,4.69,2.24,5.91,7.4,2.61,1.21,1.57,2.47,2.79,2.52,3.82,0.88,0.54,1.35,1.3,0.31,0.3,0.62,0.8,0.23,0.67,0.36,1.26,0.27
CDH2,0.5,0.31,0.75,1.9,2.89,0.59,1.08,0.15,0.57,0.35,0.29,0.54,0.86,0.05,0.0,0.0,3.66,0.0,0.0,0.0,0.0,0.0,2.84,0.0
STAT2,15.4,14.22,13.46,12.13,10.21,17.16,14.82,21.28,50.96,20.63,26.23,25.27,5.38,9.3,29.72,4.09,1.36,2.45,3.69,10.94,19.73,7.58,14.88,9.26
HSPA4,27.39,38.17,32.74,20.0,25.49,35.8,19.41,13.24,12.09,9.05,9.26,11.16,59.2,156.61,89.85,43.54,154.27,53.89,79.61,66.22,113.01,117.42,91.73,63.44
FOXA3,0.04,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.09
ATF7,40.55,29.11,34.36,40.51,42.2,34.83,32.51,10.18,6.36,13.32,13.92,17.66,25.78,75.28,74.48,48.44,50.2,55.56,31.26,70.27,35.9,107.29,64.77,127.56
SOCS6,7.18,19.78,3.8,4.26,6.73,3.51,3.68,2.64,2.47,3.89,3.67,5.18,9.03,6.02,7.76,6.3,5.81,6.34,9.54,4.12,8.25,1.87,4.19,2.38
FSHR,0.0,0.0,0.0,0.98,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM1D,1.79,4.34,1.55,3.32,0.69,1.19,0.73,0.43,0.6,0.38,0.61,0.98,1.37,2.23,1.6,1.75,1.02,1.28,0.32,0.34,1.37,1.02,1.57,0.05
GSTA4,21.15,33.28,71.12,17.34,12.57,91.02,22.81,6.44,5.06,16.83,8.85,9.71,8.39,31.64,17.03,1.88,7.02,24.94,8.73,3.37,6.1,12.99,15.61,19.45
ZNF160,17.02,11.78,6.64,20.62,19.78,11.76,11.83,2.64,2.5,2.75,4.53,5.19,5.13,5.31,10.27,5.72,7.71,6.41,8.31,6.36,4.05,18.03,6.43,4.24
HAS2,0.02,0.3,2.06,6.27,0.54,0.43,0.27,0.48,3.6,13.57,7.8,2.01,0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0
PLAC1,0.08,2.95,4.37,2.68,5.25,2.98,1.83,0.17,0.99,0.5,1.96,0.15,0.0,15.35,0.0,0.0,20.69,37.9,6.99,0.08,2.99,4.55,3.51,11.92
S1PR1,0.99,7.97,1.06,28.05,1.21,1.31,4.21,1.28,10.15,2.24,6.28,4.48,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.01,0.0
SOX7,1.03,2.72,0.98,11.96,0.32,1.06,2.43,0.23,0.89,0.89,1.73,0.71,0.13,0.05,1.36,0.15,0.0,0.0,0.0,0.58,0.0,0.0,0.47,0.0
ALK,0.09,0.08,0.04,0.0,0.0,0.11,0.0,0.0,0.04,0.0,0.03,0.0,0.03,0.0,0.04,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
INSR,26.09,13.03,3.05,7.35,9.88,6.71,9.94,21.27,15.52,38.74,39.59,44.4,12.94,19.68,3.92,2.31,7.18,2.17,1.02,17.16,4.68,8.03,6.06,12.29
FUT3,0.6,0.2,0.57,2.46,4.47,0.25,11.26,0.0,0.04,0.17,0.04,0.08,0.96,0.58,1.28,4.24,3.82,2.0,4.09,0.0,0.38,1.07,1.21,1.16
PRKCE,0.82,4.4,0.83,14.15,0.7,2.14,1.64,0.26,0.61,0.59,0.8,0.46,0.06,0.51,1.64,0.38,1.18,1.28,1.91,0.0,0.42,0.0,0.96,0.0
SOCS5,3.64,2.65,4.36,6.32,0.98,2.23,2.11,0.37,1.25,0.84,1.74,1.67,6.8,3.69,7.4,3.52,2.05,1.79,4.66,0.95,1.29,0.89,1.92,1.56
JUNB,2.65,5.31,3.83,13.4,1.27,5.77,1.03,0.19,1.09,0.46,3.42,1.72,0.33,1.14,3.84,0.25,1.05,0.8,2.23,3.81,0.08,5.32,5.83,6.25
UGT2B7,0.67,0.0,1.83,2.91,0.05,0.0,1.16,0.04,0.0,0.04,0.2,0.05,1.15,0.14,1.18,5.23,0.34,5.41,0.0,0.0,0.5,0.0,1.32,1.68
PGAM1,98.17,125.03,142.06,107.63,135.5,90.31,149.9,17.42,25.08,16.31,16.21,33.89,31.7,40.97,65.4,68.78,30.99,179.2,57.06,46.9,63.63,11.3,70.0,56.02
KRT19,1360.71,12480.42,1955.98,249.59,5548.74,2153.91,2237.02,309.36,67.05,56.28,146.01,85.4,132.66,967.6,995.35,677.86,721.36,3791.66,1172.07,1040.98,204.56,617.76,502.09,688.14
KRT15,13.89,40.44,659.34,121.87,20.59,6.01,41.46,1.03,9.78,0.46,408.29,53.8,31.57,132.98,444.91,1268.33,63.05,215.83,81.97,62.62,16.82,15.66,1370.72,1086.83
KRT38,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
KRT13,0.0,0.0,0.4,2.49,0.0,0.0,0.18,0.0,0.05,0.0,0.26,0.0,0.16,0.27,1.26,0.0,0.0,0.74,0.0,1.94,0.0,0.0,1.11,0.0
KRT9,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.35,0.0,0.07,1.21,0.0,0.0,0.0,0.17,0.0
NAT1,0.84,17.34,2.56,8.39,10.85,8.83,7.08,2039.86,7.31,314.06,51.64,402.81,5.79,55.98,19.27,6.66,12.31,18.51,4.75,254.84,67.37,101.51,96.25,183.15
KRT20,0.0,0.0,0.08,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0
KRT27,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0
ASXL1,12.74,9.78,10.69,23.48,6.65,12.76,8.53,1.24,3.5,1.54,3.67,2.91,2.61,3.59,5.77,4.31,4.77,2.52,1.29,3.07,1.83,6.76,5.99,1.19
HOPX,4.89,23.98,15.35,65.6,22.62,51.99,54.6,5.09,19.9,6.74,4.96,14.74,1.96,1.03,14.37,11.94,0.74,0.69,228.09,1.03,25.24,1.03,1.88,0.0
PTGER4,0.24,1.19,1.41,2.54,0.26,0.83,0.47,0.11,1.75,0.07,0.8,0.23,0.17,0.0,0.02,0.03,0.8,0.0,0.49,0.0,0.0,0.01,0.37,0.41
BCL2L1,7.54,20.14,17.77,9.1,14.9,15.9,11.93,6.83,4.06,3.86,4.79,7.34,0.99,7.73,11.18,11.66,4.33,17.81,13.47,22.97,1.93,6.56,12.42,23.53
FGG,0.0,0.0,0.0,7.47,221.94,0.0,83.14,0.23,0.0,17.76,0.12,12.35,0.0,0.0,0.0,0.0,0.41,0.0,4.02,0.0,0.0,0.0,0.0,0.0
FGB,0.0,0.0,0.13,13.45,816.63,0.0,164.8,0.47,0.0,11.78,0.64,48.06,0.0,0.0,1.93,0.0,3.9,0.0,1.85,0.0,0.0,0.0,0.0,0.0
CXXC5,1.97,45.97,10.26,23.33,26.5,45.28,14.42,1.2,3.41,0.93,2.13,1.27,0.95,31.79,37.17,4.07,17.14,25.18,13.96,16.36,6.9,22.52,17.15,9.87
PIK3CD,2.48,0.81,0.61,2.37,0.37,1.33,1.03,0.17,0.58,0.35,0.34,0.26,0.53,1.97,0.48,0.23,0.05,0.17,0.0,0.07,0.05,0.19,0.34,0.76
PTCRA,0.0,0.21,0.22,0.0,0.33,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDAC3,54.59,52.52,41.63,45.64,37.09,32.94,28.35,10.15,10.52,17.27,21.53,22.56,18.17,32.42,52.22,17.1,15.06,34.75,11.72,33.71,19.81,16.12,33.91,22.45
LGALS4,1.05,1.28,0.57,4.88,0.22,0.6,0.79,0.31,0.15,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0
BCL2,5.07,6.7,0.44,1.57,0.34,1.57,0.26,0.94,0.7,1.24,2.43,2.59,0.98,5.23,1.53,1.19,0.05,0.85,0.0,1.79,5.14,7.49,1.69,4.2
CTPS1,16.89,7.8,15.51,14.47,4.77,8.86,17.01,1.14,2.96,3.82,3.25,2.96,6.79,9.8,7.4,4.93,2.66,14.96,11.74,1.78,6.56,1.9,5.96,0.83
MLLT3,27.08,13.48,15.78,11.85,9.34,5.76,2.46,3.03,1.51,2.49,3.95,5.25,13.9,0.55,14.61,3.28,33.23,3.01,0.01,12.48,5.75,5.32,19.42,16.26
RRM2,23.04,22.37,70.24,7.31,16.52,16.63,29.34,2.76,1.88,0.97,1.05,0.55,6.48,16.77,4.38,33.82,1.69,19.3,4.73,4.93,8.11,0.0,13.99,0.81
IFNB1,0.0,0.0,0.19,0.0,0.0,0.0,0.19,0.16,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1.21,1.73,0.0
PTEN,19.66,10.98,2.5,20.27,13.37,15.29,10.85,27.7,18.14,115.05,69.8,60.39,27.72,20.04,33.93,16.85,29.82,24.32,20.32,19.97,27.0,11.8,32.46,8.1
PRNP,30.95,23.77,36.79,32.54,4.64,5.19,15.27,5.6,8.65,4.0,12.13,6.07,27.44,2.28,97.82,21.68,7.72,7.67,40.8,20.03,0.0,4.57,42.42,7.74
ZNF217,4.9,12.45,3.83,3.06,5.84,6.65,14.09,2.38,1.22,0.95,2.11,2.23,6.62,9.18,18.88,8.7,12.38,8.73,48.57,25.74,26.63,6.01,7.19,19.64
KLF11,3.62,2.31,5.09,4.82,0.74,2.31,2.13,0.44,1.87,0.86,2.51,1.36,3.38,1.25,3.3,3.4,1.33,2.17,1.69,0.85,2.55,1.27,1.7,0.11
SMN1,42.28,28.02,10.91,39.27,31.03,38.87,16.86,29.85,25.33,40.72,66.34,40.12,17.37,34.9,12.26,21.68,15.65,58.94,25.05,15.29,77.18,19.4,26.19,18.84
EIF2AK3,5.66,4.35,3.2,1.43,4.13,5.26,2.12,2.27,1.81,2.27,3.53,1.85,6.33,6.99,1.58,0.51,3.24,2.6,0.78,1.71,5.11,2.41,1.01,1.69
CCL11,0.17,0.75,0.3,1.04,0.84,0.77,0.23,3.14,9.64,20.32,2.98,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.95,0.0
PRL,0.0,0.17,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.09,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID4,24.5,0.65,7.48,6.65,0.19,0.92,1.54,0.04,0.81,0.35,2.1,0.75,2.29,0.51,4.42,5.28,0.54,1.15,1.65,0.0,0.0,0.48,0.23,0.0
CEBPB,6.11,0.86,4.96,1.57,0.62,1.42,1.08,0.38,2.14,1.24,1.64,0.83,2.95,7.16,8.11,1.32,2.15,0.54,3.54,3.17,1.59,8.72,6.56,2.24
ATOH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSG,198.3,499.36,251.48,204.91,340.01,279.68,354.03,48.52,37.12,29.77,52.04,67.46,11.15,77.86,202.07,74.81,39.31,238.07,119.18,116.0,16.92,99.74,119.56,138.0
HINFP,34.26,7.23,11.9,14.68,26.27,7.36,10.11,6.07,3.36,8.85,5.8,9.65,2.57,0.91,3.96,1.43,2.82,5.59,2.15,2.33,1.5,1.03,0.8,0.12
RCAN2,1.29,1.29,1.92,3.54,2.25,1.49,1.97,1.02,5.96,3.86,1.26,3.16,2.07,0.35,0.43,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0
ABCG4,0.0,0.04,0.27,1.02,0.0,0.02,0.12,0.0,0.15,0.04,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0
IL17D,1.61,1.25,1.66,0.39,0.25,1.25,0.31,0.14,0.08,0.01,0.38,0.37,1.34,3.02,6.05,2.15,0.05,0.77,0.13,4.17,1.66,0.0,0.89,1.78
ZNF24,70.91,162.22,76.24,31.88,89.2,59.18,39.63,8.54,11.82,10.34,12.93,20.02,17.25,36.15,26.37,20.03,15.89,28.42,25.11,34.03,29.75,33.59,20.81,37.78
HCFC1,6.14,6.12,6.89,5.68,3.57,4.37,4.18,1.17,1.19,1.44,1.93,2.23,2.3,6.02,5.16,3.02,2.42,2.83,4.02,13.8,1.98,9.0,10.55,11.77
RASGRP1,2.6,0.75,1.72,2.0,0.03,0.61,0.61,1.09,0.34,0.11,0.48,0.28,2.05,0.05,0.55,0.13,0.05,0.48,0.36,2.2,0.33,0.65,1.03,0.75
RAD9A,8.95,4.81,3.53,2.23,3.98,19.91,3.77,0.69,1.29,0.77,1.81,1.68,0.39,2.6,0.76,1.18,1.84,7.33,1.65,2.06,0.6,6.4,2.1,5.79
ZMAT3,0.75,3.26,2.75,3.31,0.87,2.15,2.07,0.47,1.76,0.85,1.48,3.09,2.16,5.25,8.77,3.41,2.98,1.17,2.24,0.74,0.89,2.28,5.03,6.3
CCL19,83.4,4.31,11.86,4161.67,1.24,37.24,1.01,1.05,6.25,0.35,20.45,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP7B1,2.17,1.52,2.77,15.16,0.46,1.37,2.49,0.42,0.49,0.61,0.74,0.86,1.34,0.21,1.24,2.52,0.49,0.25,1.15,2.99,0.0,0.0,2.26,2.41
RARG,9.78,3.8,14.47,3.53,2.6,7.01,4.91,0.64,1.94,1.36,1.82,2.28,1.54,6.24,8.65,7.6,1.62,5.67,10.09,1.37,4.28,2.98,2.75,2.57
SP3,11.69,11.0,10.2,4.0,2.39,7.42,4.05,2.22,3.04,2.26,4.96,5.53,16.11,15.67,7.69,4.94,10.13,7.86,5.58,5.33,13.09,4.39,7.82,4.29
MYD88,10.56,18.86,8.65,15.89,21.78,12.96,19.65,5.44,8.31,3.91,3.57,7.24,10.93,23.15,19.62,16.58,11.25,19.23,23.05,12.92,4.81,19.65,24.69,28.62
KAT5,35.76,18.58,16.83,27.5,36.87,15.21,22.23,2.56,2.74,5.96,7.41,6.28,1.42,6.1,9.07,7.66,10.62,6.04,20.44,2.78,2.32,15.87,7.46,5.81
HPSE2,0.02,0.04,0.11,3.46,0.0,0.02,0.07,0.0,0.0,0.0,0.61,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0
GRK2,8.17,3.63,4.58,8.12,2.69,22.61,1.92,0.34,0.64,0.23,0.31,0.63,0.23,1.35,1.8,2.32,0.47,7.14,2.47,5.8,0.05,4.72,6.17,8.35
RELA,24.91,12.94,11.44,17.19,9.53,10.14,10.3,1.17,1.26,1.28,2.64,1.72,5.63,11.31,26.73,8.91,7.56,6.96,27.11,14.14,4.44,15.46,15.62,8.86
