name	ids
NCOA1	1333
POMC	1334
DNMT3A	1335
UCN	1336
BABAM2	1337
FOSL2	1338
PLB1	1339
ALK	1340
SPAST	1341
NLRC4	1342
LTBP1	1343
RASGRP3	1344
EIF2AK2	1345
CEBPZ	1346
CYP1B1	1347
SOS1	1348
SLC8A1	1349
MTA3	1350
ABCG5	1351
ABCG8	1352
SLC3A1	1353
SIX3	1354
PRKCE	1355
EPAS1	1356
SOCS5	1357
EPCAM	1358
MSH2	1359
MSH6	1360
LHCGR	1361
FSHR	1362
NRXN1	1363
BCL11A	1364
REL	1365
XPO1	1366
OTX1	1367
SLC1A4	1368
SPRED2	1369
MEIS1	1370
GKN2	1371
MXD1	1372
TGFA	1373
ACTG2	1374
WBP1	1375
TLX2	1376
HTRA2	1377
HK2	1378
TCF7L1	1379
MAT2A	1380
SFTPB	1381
ST3GAL5	1382
POLR1A	1383
KDM3A	1384
CD8A	1385
SMYD1	1386
FABP1	1387
EIF2AK3	1388
KCNIP3	1389
ADRA2B	1390
STARD7	1391
CIAO1	1392
NPAS2	1393
IL1R1	1394
IL18R1	1395
IL18RAP	1396
FHL2	1397
BCL2L11	1398
SLC20A1	1399
IL1A	1400
IL1B	1401
IL1RN	1402
PAX8	1403
EN1	1404
STEAP3	1405
DBI	1406
GLI2	1407
PROC	1408
LCT	1409
MCM6	1410
CXCR4	1411
ZEB2	1412
RND3	1413
TNFAIP6	1414
RPRM	1415
NR4A2	1416
GCG	1417
FAP	1418
STK39	1419
G6PC2	1420
ABCB11	1421
SSB	1422
GAD1	1423
ITGA6	1424
PDK1	1425
CDCA7	1426
SP3	1427
ATF2	1428
HOXD9	1429
MIR10B	1430
NFE2L2	1431
NEUROD1	1432
ITGAV	1433
COL3A1	1434
GLS	1435
STAT1	1436
STAT4	1437
HSPD1	1438
SATB2	1439
AOX1	1440
CFLAR	1441
CASP8	1442
SUMO1	1443
CTLA4	1444
ADAM23	1445
CREB1	1446
MAP2	1447
ACADL	1448
ERBB4	1449
BARD1	1450
FN1	1451
XRCC5	1452
IGFBP5	1453
CXCR2	1454
CXCR1	1455
CYP27A1	1456
PRKAG3	1457
WNT6	1458
WNT10A	1459
DES	1460
PAX3	1461
ACSL3	1462
COL4A4	1463
COL4A3	1464
SLC19A3	1465
CCL20	1466
SP100	1467
PTMA	1468
NPPC	1469
ALPI	1470
UGT1A8	1471
UGT1A10	1472
UGT1A9	1473
UGT1A4	1474
UGT1A1	1475
GBX2	1476
ACKR3	1477
LRRFIP1	1478
HES6	1479
PER2	1480
TWIST2	1481
HDAC4	1482
CAPN10	1483
TRIB3	1484
ANGPT4	1485
PDYN	1486
GNRH2	1487
AVP	1488
CDC25B	1489
MAVS	1490
PRNP	1491
PCNA	1492
MCM8	1493
BMP2	1494
JAG1	1495
PCSK2	1496
INSM1	1497
NKX2-2	1498
FOXA2	1499
THBD	1500
GZF1	1501
CST5	1502
ID1	1503
BCL2L1	1504
PLAGL2	1505
ASXL1	1506
DNMT3B	1507
E2F1	1508
MAP1LC3A	1509
NCOA6	1510
TGIF2	1511
SAMHD1	1512
RBL1	1513
LBP	1514
MAFB	1515
L3MBTL1	1516
MYBL2	1517
HNF4A	1518
RBPJL	1519
UBE2C	1520
PLTP	1521
MMP9	1522
CD40	1523
NCOA3	1524
B4GALT5	1525
SNAI1	1526
CEBPB	1527
NFATC2	1528
SALL4	1529
ZNF217	1530
CYP24A1	1531
PFDN4	1532
AURKA	1533
TFAP2C	1534
BMP7	1535
RBM38	1536
CTCFL	1537
PCK1	1538
NELFCD	1539
TAF4	1540
GATA5	1541
TCFL5	1542
BIRC7	1543
KCNQ2	1544
SLC2A4RG	1545
SOX18	1546
NRIP1	1547
CXADR	1548
GABPA	1549
APP	1550
ADAMTS1	1551
ADAMTS5	1552
BACH1	1553
SOD1	1554
IFNAR1	1555
IFNGR2	1556
RCAN1	1557
RUNX1	1558
SIM2	1559
ERG	1560
ETS2	1561
MX1	1562
TMPRSS2	1563
ABCG1	1564
TFF3	1565
TFF2	1566
TFF1	1567
PKNOX1	1568
CBS	1569
U2AF1L5	1570
U2AF1	1571
SIK1B	1572
SIK1	1573
DNMT3L	1574
AIRE	1575
PFKL	1576
PTTG1IP	1577
ITGB2	1578
SLC19A1	1579
S100B	1580
BCL2L13	1581
BID	1582
PRODH	1583
DGCR5	1584
HIRA	1585
GP1BB	1586
TXNRD2	1587
MAPK1	1588
PRAME	1589
MMP11	1590
SMARCB1	1591
MIF	1592
GSTT2B	1593
GSTT2	1594
GSTT1	1595
CABIN1	1596
CHEK2	1597
XBP1	1598
EWSR1	1599
OSM	1600
SLC5A1	1601
TIMP3	1602
HMOX1	1603
MCM5	1604
TXN2	1605
IL2RB	1606
LGALS1	1607
SOX10	1608
APOBEC3A_B	1609
APOBEC3A	1610
APOBEC3B	1611
APOBEC3C	1612
APOBEC3D	1613
APOBEC3F	1614
APOBEC3G	1615
APOBEC3H	1616
CBX7	1617
PDGFB	1618
ATF4	1619
EP300	1620
TEF	1621
SREBF2	1622
TNFRSF13C	1623
CYP2D6	1624
MCAT	1625
WNT7B	1626
PPARA	1627
GTSE1	1628
HDAC10	1629
MAPK12	1630
MAPK11	1631
CPT1B	1632
BHLHE40	1633
OXTR	1634
OGG1	1635
VHL	1636
ATG7	1637
PPARG	1638
HDAC11	1639
WNT7A	1640
XPC	1641
SLC6A6	1642
NR2C2	1643
EAF1	1644
SATB1	1645
KAT2B	1646
THRB	1647
RARB	1648
TOP2B	1649
EOMES	1650
TGFBR2	1651
CCR4	1652
MLH1	1653
ACAA1	1654
MYD88	1655
ENTPD3	1656
CTNNB1	1657
CCK	1658
CYP8B1	1659
TMEM158	1660
LIMD1	1661
CCR1	1662
CCR3	1663
CCR2	1664
CCR5	1665
TDGF1	1666
PRSS50	1667
SETD2	1668
MAP4	1669
CDC25A	1670
CAMP	1671
SHISA5	1672
GPX1	1673
RHOA	1674
MST1	1675
UBA7	1676
GNAI2	1677
HYAL1	1678
RASSF1	1679
CISH	1680
MAPKAPK3	1681
TLR9	1682
WNT5A	1683
ACOX2	1684
FHIT	1685
ARL6IP5	1686
MITF	1687
FOXP1	1688
POU1F1	1689
DCBLD2	1690
TOMM70	1691
CIP2A	1692
RETNLB	1693
GCSAM	1694
CD80	1695
NR1I2	1696
EAF2	1697
CD86	1698
CASR	1699
WDR5B	1700
ZNF148	1701
KLF15	1702
TXNRD3	1703
MCM2	1704
RUVBL1	1705
GATA2	1706
GP9	1707
RHO	1708
PIK3R4	1709
ATP2C1	1710
TOPBP1	1711
TF	1712
SOX14	1713
PIK3CB	1714
FOXL2	1715
RNF7	1716
ATP1B3	1717
TFDP2	1718
ZIC1	1719
AGTR1	1720
HLTF	1721
TM4SF1	1722
WWTR1	1723
MME	1724
GMPS	1725
LXN	1726
RARRES1	1727
IL12A	1728
SI	1729
MECOM	1730
SKIL	1731
SLC2A2	1732
PLD1	1733
TNFSF10	1734
NCEH1	1735
ZMAT3	1736
PIK3CA	1737
SOX2	1738
EHHADH	1739
ETV5	1740
DGKG	1741
