genename,rep1_T1,rep1_T2,rep1_T3,rep1_T4,rep1_T5,rep1_T6,rep1_T7,rep1_T8,rep2_T1,rep2_T2,rep2_T3,rep2_T4,rep2_T5,rep2_T6,rep2_T7,rep2_T8,rep3_T1,rep3_T2,rep3_T3,rep3_T4,rep3_T5,rep3_T6,rep3_T7,rep3_T8
murE,1286.875183,1512.297189,1852.361774,1420.746489,863.3823467,727.8090822,800.7217367,590.507832,1363.32086,1158.776861,1487.012677,1369.263796,1397.645511,943.5900436,775.2863049,968.593243,1441.836668,1213.352055,2018.677449,1372.23555,971.2281661,816.295721,770.1648769,899.1192915
murF,36.14728028,32.60418368,56.06192739,64.30164631,40.42708634,30.55696595,33.76133028,9.12311214,32.32124915,30.46337892,46.0192189,67.83009754,63.90717754,41.02485586,33.14223227,19.77044795,32.02176767,42.1794048,60.27878661,43.36881431,49.20581327,33.67624588,27.90187578,19.45312025
murG,563.0345127,620.5381626,895.8135156,1150.653284,1266.712255,1100.490209,849.5061179,257.4637256,483.4224052,468.1930179,748.0922882,1093.450118,1243.217751,1129.256748,987.5732539,254.052954,457.9406713,517.3719653,789.2991358,709.7274074,1085.453708,956.9370774,755.9717604,276.0083658
ftsL,1154.915453,1375.888054,967.3822357,760.4639675,698.0782433,697.9106525,830.2396484,662.7110201,1253.439479,1143.94943,1009.856824,982.2842758,1089.660163,1066.380972,1035.961817,1011.096124,1392.299995,1162.455385,1033.115039,687.9589909,816.0848489,865.4670723,852.8396909,929.8983233
fecI,77.58023646,140.1523018,161.0559401,111.5946868,90.39065702,81.73724898,74.46564976,50.76659769,114.7637883,94.94791839,178.7517161,151.4313954,75.18204176,56.25037677,48.59398883,37.18980587,45.32994745,62.85465181,73.76387139,54.53796815,32.93012188,34.85561898,35.4675863,28.30286447
fecR,78.16652811,97.69313774,266.7643415,247.15558,226.2370361,158.9368065,124.2643186,37.77217482,109.4317446,108.6834068,263.3859464,298.2729693,307.1174895,214.6434334,139.6066441,33.83231158,69.57688201,80.32463177,174.3805714,143.792689,105.5098318,89.27918731,58.46983332,32.15916707
yjiN,59.16769759,64.69842799,76.51559354,58.39919073,51.99764642,49.5195842,45.10408579,43.59007126,55.61819555,58.70569934,67.59521328,59.21499627,48.31314005,45.81525896,45.32339584,40.83135063,56.7399312,43.03501016,78.77011541,73.56044873,54.97053507,50.9220951,41.92662587,43.18881754
qseC,11.0634442,11.70687591,16.48155463,16.19766105,13.068772,9.347657199,10.4643266,21.19364994,12.94863549,16.30844065,15.14327923,9.79141377,10.23213326,8.176687291,10.54674676,6.821959151,11.60537136,12.22891488,9.146428353,15.20654451,11.48112246,17.2546068,9.782765255,6.134157434
yiiS,402.1367981,358.0633893,164.5984705,101.0527489,62.07217961,77.86723814,71.43242452,100.738307,510.3228291,435.9816815,125.2655188,95.64425476,62.53280805,56.33660457,57.2230837,119.1666318,552.0536881,488.3549365,204.7680323,96.7621712,90.56016267,82.58615241,75.27753831,163.9924756
yjfF,11.21611863,10.99560227,10.75092471,13.53993662,14.38224969,18.47468186,16.19113454,19.70329197,13.24544986,12.6643845,18.7638486,16.9412572,9.404971772,8.254464632,11.23925495,16.21570469,12.72343334,13.65599314,10.50519724,23.10410905,9.6109394,11.01610591,16.25151581,10.79407433
ytfQ,201.8430789,244.7174862,289.9021425,305.0980443,293.0752855,289.7813432,243.6667017,353.5659991,203.3305749,186.3181058,203.6170244,219.8341475,315.146597,321.3656391,280.0232059,365.7476711,251.0109469,203.627532,241.0011325,260.8421774,235.7121507,244.1859152,216.7839428,371.3506117
ytfR,20.32232284,35.61246884,26.24740314,26.59950539,26.73564102,26.63573967,24.59892054,26.59393683,23.98067971,22.9457488,20.53558005,27.75069344,63.90805588,37.93378487,49.88886766,71.8476154,37.80588126,39.68083879,59.22080758,40.44842335,57.94826421,55.39586534,38.64924463,88.80448975
ytfT,9.050682257,10.12954591,8.741730856,10.63872831,11.48110556,11.38645966,15.36152466,6.880775209,9.148511487,9.416029868,10.44568796,9.112884138,8.776398248,6.857429259,9.286857649,8.681656819,6.920979282,5.813105121,7.900670865,16.46237631,8.671338138,10.11279592,13.06876469,7.497315413
agaB,8.785296795,5.633953783,3.914885396,4.084422363,4.645449587,5.458021557,5.110580046,14.7104221,8.855096142,13.59995651,9.377804575,5.613981197,2.739363281,3.669059666,5.765164219,5.612520211,8.611125521,7.297015797,4.771880811,7.974888308,5.134976614,3.672355482,4.978379435,6.832746665
agaC,10.90021797,5.035578171,6.158791732,8.313296377,7.706322981,10.92556478,5.479342193,16.66857934,8.926651623,17.50575565,13.34147122,6.634786751,6.292049162,5.244010944,9.457453326,8.378968231,13.11693193,12.24442536,6.095738568,8.768990486,9.768616275,8.443351938,7.424283155,8.220273955
agaS,16.45157999,7.40369444,5.965286328,6.398326689,11.82271518,11.29241581,12.07228899,30.45020395,11.61387315,19.56953471,23.92709777,11.13446993,6.724632005,15.78624719,16.08139756,18.5531077,22.81981767,18.2575202,9.965586484,26.21283503,15.56187942,14.17527694,18.59454084,14.51872806
agaD,9.236761098,6.156617364,5.612858894,5.171361193,7.435251886,7.235213492,8.468926835,20.42346802,5.863573456,13.69627793,11.31946831,7.313843789,6.056011767,4.008890409,9.509538561,7.972238653,10.74643772,6.16515977,7.008931039,20.27461287,8.639266385,8.718473488,10.46138193,7.15788903
agaI,9.63013513,9.262755426,9.498413577,9.972628432,8.675561247,9.198886174,9.334632098,24.02717722,7.736427891,10.81383971,17.82230731,10.14786612,5.920030175,7.736623463,8.543593543,11.43878869,10.42856792,6.669070745,6.909111,18.16558706,6.952516909,8.582672776,10.29732415,9.899916233
alkB,69.15657671,71.58572669,96.14046122,116.4051773,128.356495,152.5424543,151.3910963,73.781347,83.97863283,57.61439187,78.8738597,131.8317756,153.343874,182.8874556,155.7122778,94.49453198,75.18969511,79.07361016,109.9542527,132.188279,152.6361016,153.5508137,163.4138344,86.65512981
alkA,19.20312591,21.93353942,26.19440112,29.2638132,30.58788371,42.726711,44.005418,58.49919185,18.33900462,21.90335104,20.69201669,28.55864412,23.61782596,14.5967379,21.35279939,59.9972029,13.0317491,11.85470613,17.71691888,23.5945914,21.80226335,23.36762726,28.18581605,48.29537228
bioA,1381.741884,1418.772434,1420.831743,1140.143925,909.6374114,827.1755493,831.6662881,533.464432,1686.239609,1172.385016,1192.422445,1138.641372,1239.122624,1151.206461,1018.854486,842.0283439,1538.889291,1483.728282,1703.814043,1419.33492,1390.813468,1112.387857,1052.360991,859.0022146
bioB,4456.132371,4851.575361,2597.031847,1414.524442,1034.250571,840.347168,810.8948578,1005.108434,5638.550139,4086.272285,2303.700035,1459.172661,1003.224095,893.4738152,777.3896598,1213.869784,4317.948722,3890.496985,2792.406141,1634.194147,1234.282526,962.9540001,962.9651518,1621.500015
bioC,2689.350187,3281.655437,3428.728308,2887.651452,1797.906486,1348.070007,1078.946538,534.2987616,3566.140999,2124.688039,2500.171124,2558.127046,1886.225094,1458.973012,950.6584055,844.3164718,2842.356077,2510.128049,3146.482023,2176.496596,1666.760813,1298.013903,1002.609717,924.1845385
bioD,343.5190141,297.2563316,412.022605,341.1090846,236.8597544,187.698788,118.6380951,78.21647772,383.4632592,269.3038614,290.8387759,348.4846279,281.2059767,224.172183,177.2571892,103.8823428,350.7031154,296.9607641,333.9140431,251.0771753,195.9030868,151.0336239,124.5946121,95.58585328
bioF,133.1414088,110.4572374,119.3781185,92.25595352,61.39557436,43.97903468,34.71703413,26.0565436,148.5498991,105.4660724,90.67077945,92.49671739,78.95209206,46.96359617,42.88522072,42.19481312,134.2085219,131.5417655,136.46622,85.29840805,68.71437925,53.61227048,39.29901539,53.51602777
dnaG,1230.184262,1202.485439,1580.791467,2606.424089,3637.198826,3161.682587,1714.085329,994.639046,988.4280638,1112.250388,1375.364938,1639.653969,2582.595033,2322.114931,2100.384882,591.1491453,1372.165875,1684.568016,2059.382397,1775.942821,2498.35504,2553.06396,1757.475368,965.8014825
phr,26.00926951,26.96085027,37.18233052,28.46436099,26.15607664,23.6954818,21.41135129,19.56605848,24.31532519,22.65013739,31.18177553,32.60258215,20.83460415,21.00946811,17.30556118,18.08405497,26.11914818,24.99764669,39.11055678,37.25359735,35.05607647,24.46255654,23.54769797,21.2325831
polB,245.7306494,291.8052174,717.3147449,959.9002963,1017.32768,985.3161425,984.4641916,494.9474422,288.1676188,228.9637102,524.2105552,857.2185871,770.1080168,767.4143828,655.9135696,451.647926,197.6590179,189.5934667,537.7923455,610.6648726,769.0925338,695.5596668,645.6242733,425.0369945
recA,160.377423,152.050531,204.0805104,225.5127816,185.5345716,199.4790374,280.1216806,357.3316364,129.5631893,114.9107847,216.9460874,297.2952584,308.4912686,264.9872865,220.4509988,461.312333,124.4259296,123.8262773,190.3594236,162.9370327,161.6575743,191.3928994,279.1445088,483.9139223
recB,511.3379045,556.2468778,727.9907968,845.3510358,928.3174982,1018.760584,1227.735046,506.5009141,552.0029322,452.813689,605.0136631,816.1976056,984.3414192,1156.29569,1174.627486,701.1908712,466.1905526,549.131075,806.0221181,709.8804332,986.5736705,1175.585799,1305.743381,645.447102
recD,52.5047723,52.92109325,62.6477164,79.76640246,81.92715007,89.07516156,109.8699956,56.47330952,48.38430796,48.13254947,57.90812513,75.97554741,121.6919708,117.9015703,129.5519518,90.85488058,58.18554173,62.87843086,79.84121285,82.12029985,97.65831968,124.4695598,129.9735262,90.71642147
recQ,805.5121991,1136.977486,926.913081,823.5149559,757.3487982,830.4117057,947.6487252,393.2215868,1085.180337,886.5177196,832.1999111,858.707919,1095.850709,1304.058147,1090.612574,675.5660013,876.5298323,1136.784868,1214.528618,856.274138,1143.476806,1087.147121,1241.883141,608.8174095
rpoD,7039.109125,7855.814229,5744.4329,5699.303317,5903.478813,6097.630544,7198.276445,5496.794127,8798.161648,6163.253753,4554.78517,5246.75235,5874.162286,6320.797214,5293.098118,8208.737984,9032.658319,8593.122289,7103.45748,5781.165,6588.766814,7182.2562,7304.739789,8079.058809
rpsU,365.1657624,332.3594065,334.5436205,307.4265792,301.8834714,255.6435035,256.0662484,83.02593768,247.2360328,226.4062423,396.7403536,443.0604721,504.2177655,441.5716938,313.204901,131.5268289,273.671872,327.6265324,409.3653212,272.3323597,358.8039736,338.2179949,332.7528342,126.6237779
umuC,68.753689,79.80011215,66.08145924,62.99361435,75.13075523,69.12513912,74.28683908,80.47520315,62.8693206,67.96453626,59.89703739,58.18285826,43.13608554,59.08900468,61.1597903,55.83369852,32.61182442,42.91143711,49.84002405,31.9776101,40.32195575,52.6821439,44.62950958,53.50229962
umuD,37.11140668,30.51085677,35.61057753,35.20257251,40.46806118,40.57624664,98.42140682,59.7322136,35.34785227,36.7249873,28.72914441,35.15225291,31.01711441,31.96183918,34.49626649,56.46369878,32.91506224,29.36955323,29.62860747,24.56557635,27.37598427,34.05844521,34.56023977,55.94540613
uvrC,105.5664329,118.2294918,131.6842052,114.8587513,108.1620166,96.79792998,96.66587774,98.21078765,91.67596996,76.98276348,113.9010932,120.7113259,104.7056019,81.81715897,75.36776553,112.463568,77.77960449,73.52499784,108.2545337,70.40393811,73.73079775,81.59305205,81.15945486,114.881506
uvrD,143.2318395,140.7616741,204.1955235,189.7361385,185.0912484,178.824068,193.1075997,178.4777853,106.1214278,104.1659132,175.1110765,214.6441335,216.129385,202.9566015,200.0276252,253.2888308,112.898981,135.0099193,202.1559612,180.5988296,174.8309771,214.9822122,221.3672267,274.7791034
dinD,19.53445384,15.91982394,71.35650896,128.8376394,163.0428547,163.1679895,157.1586615,115.9789031,15.88518991,19.6599467,63.39730114,116.8591125,229.6141415,261.478313,228.7662772,199.7975716,23.87694937,29.9065266,121.3054057,143.967187,203.1217689,232.9237697,207.768225,178.9022
dinG,318.6306867,321.3408998,623.3635434,1296.91776,1258.733691,1678.976833,1610.268136,1280.955264,284.0936046,300.0333603,660.5725289,1410.896472,2547.766445,2094.068731,2578.586573,1931.864595,303.7253886,381.470205,468.6590276,1503.204412,2158.069574,2441.948928,2451.439132,2050.482648
dinF,287.1358993,283.3143827,428.7280468,694.2854497,851.8721528,965.5474074,1133.543595,703.862679,252.7704671,266.3660716,381.1831792,513.1803226,1045.027352,1329.811511,1315.504537,1000.15738,268.1812352,269.4209606,463.1667792,592.6079169,948.2282095,1109.066633,1066.48611,954.8407524
ybiB,143.4669388,171.5103708,115.7045409,174.957526,209.3724047,218.2389622,266.3383733,313.6883162,169.0393457,148.0367645,98.2465761,172.672954,219.6851107,248.7135232,234.66454,459.6486655,154.0553784,119.5332396,108.8148119,141.7661061,206.4328433,240.8894159,279.450702,434.0769298
ybfE,3851.006494,4893.182258,5365.345214,5753.75096,6292.830273,5958.876885,5717.055648,5774.260629,4567.437057,3835.91077,4595.308813,5442.734657,5701.340173,5830.0761,5082.354604,6659.122252,3233.332697,4119.198154,5022.610669,4510.682659,5902.797419,5433.979221,5209.033912,7071.97638
yebG,159.0807939,139.0119639,362.9958415,479.3665832,491.2654803,533.1826434,452.6823321,453.5291068,153.2492419,164.4024885,313.5284038,440.070292,559.2271889,612.8548127,593.4931219,579.8303028,190.5185868,245.5410747,445.6165649,327.8899795,497.3885434,572.9301575,513.2030851,607.980478
recX,11.14162553,12.95630455,22.12334165,29.16439432,31.09972016,39.21636433,39.93417687,39.82326643,10.66395521,10.85057928,23.87324525,29.74688624,31.98884946,32.51750211,31.44280355,46.14058418,13.19431853,16.47279627,18.70706776,19.88118257,25.38377325,31.49487923,35.24109594,38.20010197
hokE,26.96346976,21.59172232,27.57067777,32.80909022,43.4338115,45.30698444,47.73482841,36.80744979,21.29493501,28.13377609,26.94034297,29.86116277,21.18411074,19.06561148,22.86027503,19.39613871,18.66937278,16.00342047,19.66625181,22.42225619,18.74900691,20.0825121,24.28639604,17.07427888
dinB,196.2072433,171.1488555,163.3179852,154.8739595,194.209899,184.7496406,158.3938117,215.6230182,197.0376342,233.2951513,148.5284533,127.8563516,227.757027,181.8156516,230.0381489,216.8363886,249.4213145,246.64005,153.4094507,147.910174,211.6206922,223.8942624,166.9843075,299.2428522
yafP,7.069392022,5.998926825,10.02270067,9.82094247,7.668488243,10.01936893,7.746980387,13.00027262,7.792952107,4.111694152,8.734488928,9.497373366,7.609061234,14.96017865,13.15781853,9.735798814,5.759670371,8.65244007,8.373857487,4.908465511,10.78053813,8.294354679,5.827230358,6.901877229
ftsK,497.4529595,554.7257395,828.5262956,845.4600402,709.784211,698.4985896,976.1404041,545.2893772,474.6905666,411.8997127,667.6956954,749.5450828,859.1728808,907.9941083,680.09194,653.8064552,513.5138301,464.0852618,737.2297178,604.0522286,640.367256,751.5261379,743.4252629,626.9479426
ydjM,3.629910746,3.802608389,5.616233564,6.810698051,7.085631305,6.846750792,8.167473316,11.89194673,3.555485195,5.663421789,10.14442569,7.170410381,8.058328204,4.624120001,8.714716972,9.916059253,5.639656118,5.884128295,6.85471829,7.636034481,8.504444707,8.959835949,7.4995975,9.13784962
yoaA,136.1641797,152.8606223,305.7110535,335.0651121,386.1483996,368.6464624,375.0332967,192.6630557,139.3914465,126.0748979,237.8134876,370.7853502,511.6918985,533.3847398,436.7877125,320.876149,119.6711415,143.2006568,340.483875,326.0865251,446.4415973,479.8866414,470.3902339,291.1098214
ruvA,107.5725231,95.04877243,101.6239085,107.5288094,97.89380028,103.9395715,124.7144655,201.7388368,106.1486073,103.2916293,79.25923077,86.25908857,70.35596613,62.89624903,74.34539608,157.2071556,73.37678471,73.08810192,72.9325664,53.45522534,73.96643411,78.32787495,85.98873343,196.0323553
ruvB,214.8489028,198.9311568,187.3444154,169.4252878,166.2414647,165.6005397,213.4341571,346.5894178,204.8639636,193.0278058,157.9865747,185.0802491,227.4909018,207.0506903,209.9721759,592.9599524,273.5369612,238.2337926,223.9489109,154.6813955,222.3705294,214.8984127,235.0238323,631.4144186
glyA,9928.225279,11011.66742,6946.195534,6133.891785,5812.276872,5166.664996,5207.970043,1313.834691,13089.99047,9859.021378,5809.667706,5965.217718,4938.799841,5047.875891,4256.306742,1701.116903,9001.899234,9413.528134,6351.080943,4762.48848,5162.235884,4991.711141,4412.247827,1609.259308
glnB,816.8906561,1206.772661,1627.197329,1449.262089,1504.928915,1278.467854,1264.636323,962.9791751,982.6796712,1295.208799,1441.108505,1439.83009,1718.852113,1819.302554,1718.920425,1268.872035,1552.840108,1134.351218,2147.463485,1513.944303,1782.409012,1751.598064,1594.274026,1460.888098
purC,17028.16198,15312.50304,12007.13667,11962.5491,13123.68516,13227.00361,14417.93623,3104.583651,19730.29117,14437.59325,9213.503781,10152.64587,11045.32668,10771.32449,10576.50646,5494.774474,20577.81649,24482.36385,12250.06231,9549.369235,11599.3689,11325.25615,11910.95574,6361.877406
purE,1667.373823,1468.66417,1514.800369,1614.330649,1779.539327,1766.380205,1477.218195,83.29838248,1838.578946,1451.751057,1199.783639,1520.603542,1352.921244,1322.264086,1152.949684,89.8300555,1120.995328,1486.773475,1120.211295,869.7817966,1231.553994,1282.626832,1081.188028,85.45952957
purF,986.8090095,1221.500891,771.2397166,623.0283268,601.7135908,600.0410968,629.6824461,50.37096076,1268.330674,909.2745108,603.9490155,607.0676513,530.7251903,543.0236186,467.3539556,69.62538487,803.3165373,939.9606139,623.0750692,384.8484707,492.6386231,487.8184102,493.190578,51.08575688
purK,152.4298824,155.8672464,220.21021,263.6084717,288.9082848,281.1498826,248.1606839,19.58604705,128.4258081,109.0835591,242.3308358,310.1336921,377.4939375,330.2083131,274.3206243,29.58274167,120.0225113,123.4143103,196.3449892,184.548526,236.0122703,255.7154387,199.5815216,19.19803979
purL,1248.195474,1305.640271,832.8406024,774.9209088,692.8672046,725.7148805,895.5528057,40.91895695,1358.332758,962.2895293,636.0398844,612.7380182,966.968259,824.5855658,748.0738703,58.55282981,1073.114492,1258.725479,906.7538238,634.0269615,793.4886689,788.1211881,670.1394254,49.9471535
pyrC,591.8196819,678.0041862,328.0159282,219.9436419,159.898581,133.287942,126.1447513,42.51878626,894.7808426,580.1938955,273.6828642,220.9751057,275.7939893,256.9200003,148.8730933,121.334046,706.6970625,982.8363231,453.1123965,305.9014252,314.1481417,212.7902593,253.931262,106.4717827
speA,1619.715098,1708.805442,1279.091658,1091.889144,963.2923747,905.9346158,941.8596307,642.0855991,1737.531215,1514.421859,1077.010496,960.7863163,1397.114316,1267.006751,1218.631966,977.6063121,2247.71476,2500.534272,1817.286911,1118.436074,1431.987089,1264.506439,1199.141785,1055.279818
speB,114.6851795,96.31671561,81.70581576,74.5515596,67.0402505,58.64669587,66.13250666,47.64330756,94.68887307,84.97446286,73.97011247,66.15406734,58.82696391,50.52333753,45.48941442,48.67925156,92.50538529,114.9810939,77.64811092,58.00420957,53.75326635,53.14893455,54.78391715,52.14108833
ubiX,76.64534115,103.9232759,195.0306217,183.2699595,164.6368007,148.1862872,132.0496873,38.39591433,61.20600283,69.28525422,176.0721834,186.2987692,177.9561803,155.2097431,126.0520908,37.9275688,54.9943537,47.00760916,152.0924225,127.1077905,134.8703241,130.9017549,109.4349398,35.56816432
purB,1410.093396,1474.162043,1010.39496,890.8022395,822.2332119,812.476276,826.3646653,198.293051,1828.297554,1394.682405,859.9826472,969.0724027,2411.440386,2609.822852,2383.443436,643.344195,2658.962381,3543.852369,2534.531224,1574.980227,2555.501346,2496.78299,2353.630758,734.0030962
hflD,2398.994947,2387.609878,3111.338294,3590.245836,3509.83387,3402.661183,3307.231168,1352.789193,2996.253266,2181.090453,2416.605083,3881.012492,3080.089471,3388.964621,2812.318143,1314.951544,1892.993987,2254.845122,2452.654677,2348.810756,3517.011493,3288.065899,2656.922942,1449.508623
ilvC,4117.215785,3930.360146,1855.733654,605.5905623,223.938694,141.4871982,110.0514287,52.77797934,3759.568237,3203.612036,1931.660635,652.6597939,259.4452189,148.0159444,87.33059459,69.08235234,3066.380268,3580.121991,1502.07013,329.2417613,138.8876523,91.27039398,76.42010739,66.98657306
intA,279.3942766,377.1212019,245.2530691,250.5925597,243.9415156,237.4910891,218.1971667,213.2804357,320.0050063,296.1632571,201.3115001,207.834983,203.3270706,190.8003975,186.1969783,293.1739662,403.3592409,310.6266522,237.6231005,172.8166125,194.5971985,201.978667,179.4667896,224.8103588
atoD,6.73745682,3.776104378,3.750265874,4.216511335,6.249677052,5.500702268,3.7985876,6.822135686,7.199037571,7.943869834,6.936590214,5.264759475,3.020952624,3.320684343,4.352134655,7.433046021,6.130017904,6.817275069,3.768470271,12.03225742,4.086331897,4.513074277,7.32939785,5.071930833
atoA,4.002839573,2.867000284,2.41022472,1.912556905,3.085435619,2.424975551,2.658904115,4.473006553,4.391572177,3.447494422,3.186514453,3.535213761,2.26287087,3.434096397,3.219959173,3.135727827,5.462904014,4.381214965,2.292829863,11.05527458,3.65431926,3.167919855,4.445504454,3.35086549
atoE,2.83374142,2.147097635,2.722927221,3.248278235,3.432204075,2.861155012,2.580117134,4.749285309,3.152920111,5.661532717,4.073318496,2.115958045,2.803808805,3.308177123,2.954073915,5.126801592,5.245133419,4.070064951,3.182223041,9.912529117,2.664550974,3.476213249,5.276865515,2.751154279
atoB,23.46642087,25.83640569,26.86527329,19.69516908,11.45806874,16.12738106,24.38907721,15.44925781,24.54230048,18.43606207,21.58210067,16.78068894,28.62822106,13.77661268,18.17058275,36.48160326,22.50053693,28.96674528,30.46570441,22.20046372,17.15795972,27.06935346,24.49203992,35.71091944
cynS,37.67364143,27.57806035,20.5267643,21.05214465,21.86972782,22.52759517,25.3300723,32.06398153,34.16569734,32.56155835,22.89410706,22.39760028,32.12896119,34.45243267,41.14115251,32.1205708,43.92945321,47.30641133,29.49138568,40.48839907,46.74646125,38.64603268,30.39165408,34.29944105
cynX,20.81187017,17.11037643,13.02520811,15.67893872,16.96010499,19.56950631,17.28564868,29.53834424,23.1499823,24.34551306,25.79270524,23.67944605,12.98859735,15.58899625,20.31326566,21.08257655,21.13838276,20.51501712,13.97441665,31.79239685,15.09723581,17.60920176,26.34490339,17.94461801
fruA,46.60424914,43.49241906,41.14513071,44.46239207,40.75234306,45.32835696,51.82307633,43.68649486,32.34898803,38.2535701,40.25245876,50.15373284,39.77673751,48.49737559,47.95589112,54.13229233,36.3659923,38.99337109,41.99335203,50.11999893,41.68698153,44.45087283,50.0277745,42.85316211
fruK,710.0651094,688.6914396,643.1243286,736.1291178,627.6969977,644.6213072,600.9970447,441.6811483,686.7866073,571.5283162,460.2089073,464.9102119,877.4334295,911.7404577,884.1609604,876.835648,855.4153345,911.2994144,725.3725134,648.1326063,812.7119963,875.9694922,823.5634208,811.3297078
pfkA,1825.132531,2284.69344,1817.246293,1763.152044,1701.275393,1614.505941,1640.045828,1994.879999,2068.78227,1719.858539,1322.982988,1309.34704,2605.375933,2692.109126,2486.174216,3859.461034,3730.800247,3632.537654,2896.639518,2169.345982,2502.725284,2598.864044,2725.310525,4800.931298
pykF,850.6378933,637.7001144,397.9110768,330.3982924,214.1870588,270.922468,236.7296574,229.0430652,731.9533979,660.8635621,312.5726641,209.2758317,294.1516759,200.8848368,230.6019675,346.8250867,992.0568031,1092.635969,321.9889426,208.8566194,294.5235713,290.2158416,277.6779,397.905092
tpiA,1846.75062,1440.800222,1031.642195,756.1957779,452.3590661,503.1615073,563.2014327,960.3719733,1713.334265,1417.510754,830.5927447,560.5402046,529.3132037,461.1044216,448.4824981,1129.183371,1890.834278,1762.957713,1083.368243,541.0241588,534.0541321,525.7760416,665.9498245,1300.725119
setA,67.28652541,92.44400953,64.68429559,53.17198505,60.06714398,70.02202764,90.43350682,72.80023936,73.52050375,77.40360347,54.68038606,56.07781944,51.01620307,46.5615621,58.66070879,57.94047603,60.76501958,62.77783836,50.36933569,49.7838779,42.08854347,51.00030584,77.47458467,84.82517539
envC,206.3081175,203.941046,197.9127329,196.0031681,174.2220222,147.2764004,172.8491282,113.2805626,170.6791274,156.5038427,185.2114281,193.8992994,206.9294652,163.0968432,126.6415165,93.98622433,134.3199242,140.2327473,195.9366025,141.2630253,171.6122967,146.3030625,136.2590206,113.8237247
yibQ,675.3311545,938.2265183,1242.982782,1091.320789,1085.029122,897.7775173,600.9415523,378.290018,685.3050806,679.8849315,1096.992318,1011.846672,1159.009097,936.200243,685.8607868,433.459956,653.1621131,607.5982118,1138.682692,710.4470999,912.9807882,821.1653507,586.5842659,467.1218353
glk,194.8417828,191.3714259,133.5213313,120.0413909,89.82620965,106.7296837,119.2574949,158.5395373,206.294424,178.7593205,121.4558482,110.8081238,123.7746923,130.1602938,125.023408,281.0123261,202.7212171,199.8168988,150.5328125,106.8626456,114.9447957,123.1472368,145.3470213,274.2022547
sgrS,32.40274085,17.7508653,17.92362252,19.46125668,20.7033738,23.97573704,21.39221711,35.6925852,24.92327145,34.57105238,20.39700597,19.52035947,7.464641529,5.286256564,9.973611,8.865055789,11.34661992,15.52575357,9.631057728,9.514224336,11.33361214,13.94624794,10.34872321,13.90475133
yeaD,386.3851733,378.8593042,130.37002,71.12351811,46.16609265,38.44046519,37.74612009,40.05196288,424.5750892,332.6040078,104.6051196,59.36552416,54.75456458,32.72081365,38.90914769,60.41936828,502.7882028,498.5064624,152.2305605,59.28850767,53.33876986,46.54639919,53.55193773,72.57775811
fbaB,36.39235296,26.82709085,19.93417842,13.32853187,8.964650327,8.627356104,8.731654327,8.985890604,36.68634654,23.17704847,16.69362609,16.68418025,9.048512677,4.494027666,6.56110563,8.335328412,27.2246944,29.54863501,21.54936615,13.50659302,9.797524273,7.815469716,9.601463285,11.95600578
fruB,75.68660225,64.36424358,65.5864497,76.46007164,78.74409676,75.72283404,69.51368333,54.38137417,73.83088389,68.69646851,42.75701605,52.47742511,132.2376772,100.5293156,145.2257574,108.0965967,104.7138326,136.0509613,75.01548578,71.86326061,138.7196846,132.9253482,103.2291303,116.4873466
leuD,5100.800983,6304.985684,5776.749567,5446.089451,4616.400521,3094.459464,1816.856549,3055.513961,6960.689023,5320.485573,4214.260504,3610.547497,5946.00821,4686.400367,3699.170687,4622.167252,8606.732478,7945.003952,8565.598361,6125.565382,5829.384989,4744.519524,3576.079459,5783.792927
leuC,2969.631413,2896.04536,3065.715176,2574.777681,2000.518299,1652.230058,1285.796792,1373.555746,3104.464604,2426.293295,2269.874726,2405.767567,2995.41161,1950.168511,1894.52209,2085.428684,3336.933928,3111.175663,3757.825238,2581.017186,2693.871249,2090.255704,1533.768718,2803.126262
leuB,11159.59913,12866.36804,11166.9802,9665.554584,6587.326026,5515.657287,5177.25621,9031.656357,13844.25004,10743.3847,8331.687882,8578.490966,8453.444887,6750.232351,5634.955872,14269.72468,14820.47554,13508.26672,14113.58225,9513.520555,8769.95141,6807.18774,6301.802791,14663.9348
dsrA,0.923998247,1.904442118,2.072515267,1.946647063,0.967097603,1.011949651,1.075496238,0.44695908,1.646843778,0.615458375,0.57678937,1.133260654,2.028742623,4.294835984,0.785925212,2.370287811,0.909254835,0.83268519,1.833492484,0.51732588,1.642655926,0.946118142,0.752862008,1.573435181
yghR,5.770739974,2.601018319,2.877599928,2.807074243,4.629582059,3.164897101,4.938759289,5.780416492,5.119108934,7.006097445,5.238205226,4.073880285,3.200912373,8.306944451,3.553528249,11.46165613,5.504667793,5.343103299,2.872949062,12.5556588,9.20809666,3.43779117,5.945149652,5.810565329
nadA,662.4757321,801.97131,368.6868103,303.6423617,345.9715039,348.6488587,509.5043985,843.1846088,1056.555811,841.2576354,340.5554027,362.2912688,347.9900939,395.1805053,404.4869278,1069.548309,778.0769874,746.9794792,433.3492447,304.638408,394.3263925,401.1896626,442.4678243,1134.867894
nadB,607.7158252,633.3282575,1145.93513,1471.507374,1458.97268,1512.095966,1628.059843,1949.350374,808.2830066,583.6496466,917.9333928,1588.996908,1580.49848,1888.223831,1704.379602,3289.655979,667.3281738,664.4051896,1129.631729,1153.024528,1539.196608,1667.581711,1828.814165,2935.802233
